player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0355,Team_A,Forward,15,15.6,4.9,12.5,26.7,26,5,2.35
P0356,Team_A,Center,52,4.8,0.0,10.0,27.3,23,10,0.5
P0357,Team_B,Defender,58,10.5,0.1,3.4,19.1,31,11,0.76
P0358,Team_B,Guard,42,6.5,7.6,1.8,35.4,28,13,1.01
P0359,Team_H,Midfielder,52,8.6,3.7,7.0,22.7,29,13,7.74
P0360,Team_B,Guard,12,11.7,4.6,8.1,44.4,36,12,5.01
P0361,Team_B,Midfielder,52,17.9,7.3,7.8,26.8,30,12,1.4
P0362,Team_E,Forward,53,7.3,0.7,0.3,44.1,32,5,2.62
P0363,Team_J,Guard,41,7.9,6.2,10.4,26.1,28,3,1.49
P0364,Team_I,Forward,54,16.2,10.8,14.1,40.9,29,10,3.66
P0365,Team_A,Midfielder,44,13.0,5.5,8.0,25.8,27,0,1.64
P0366,Team_D,Center,81,7.4,5.7,5.2,47.2,29,5,0.5
P0367,Team_D,Center,27,0.0,3.8,4.9,24.7,25,7,6.45
P0368,Team_E,Defender,56,18.4,2.4,4.2,33.7,31,16,6.69
P0369,Team_K,Center,64,24.5,9.0,0.1,10.0,29,11,5.28
P0370,Team_C,Midfielder,22,10.1,6.0,13.9,24.4,36,9,1.99
P0371,Team_J,Forward,55,16.4,6.4,3.3,22.8,29,16,3.53
P0372,Team_F,Midfielder,21,18.0,6.0,1.5,41.5,21,5,0.72
P0373,Team_D,Guard,81,17.5,2.2,6.4,23.5,31,1,1.64
P0374,Team_J,Midfielder,24,12.8,3.4,0.6,14.7,34,5,6.7
P0375,Team_G,Striker,24,17.0,3.5,6.0,19.2,31,7,1.71
P0376,Team_E,Midfielder,51,18.7,1.4,2.4,32.9,24,2,2.6
P0377,Team_I,Midfielder,24,17.5,4.3,7.5,5.0,23,9,8.2
P0378,Team_F,Forward,66,15.0,5.2,11.9,20.6,35,14,0.5
P0379,Team_I,Defender,67,26.3,5.3,11.5,35.2,25,4,5.26
P0380,Team_L,Defender,73,19.0,4.9,8.0,17.7,24,2,4.74
P0381,Team_G,Guard,10,0.0,5.5,1.9,5.0,25,16,5.49
P0382,Team_D,Defender,26,21.4,7.5,9.5,25.2,29,10,0.5
P0383,Team_I,Defender,46,19.3,5.1,7.3,15.4,37,5,0.97
P0384,Team_D,Forward,20,13.9,4.6,6.5,15.1,28,11,5.64
P0385,Team_D,Midfielder,68,5.3,1.6,4.7,21.0,36,7,0.51
P0386,Team_I,Midfielder,75,26.2,3.7,4.6,20.1,22,14,1.17
P0387,Team_H,Guard,19,3.7,0.6,6.0,12.9,36,10,1.53
P0388,Team_F,Defender,24,14.0,6.2,5.0,32.6,37,0,0.5
P0389,Team_C,Defender,11,21.1,6.8,3.6,26.3,35,2,3.03
P0390,Team_J,Center,19,4.0,2.0,10.0,22.9,23,2,2.35
P0391,Team_L,Striker,46,14.7,5.7,0.0,23.4,22,14,9.39
P0392,Team_G,Forward,55,4.4,2.1,3.0,19.1,26,15,0.5
P0393,Team_F,Guard,46,8.0,3.1,8.0,21.2,28,12,0.5
P0394,Team_D,Guard,19,1.9,10.9,8.6,27.7,27,4,2.75
P0395,Team_G,Striker,13,23.4,1.1,12.6,28.8,26,6,4.49
P0396,Team_L,Defender,53,34.0,7.2,0.0,14.7,24,6,2.64
P0397,Team_J,Midfielder,36,6.6,0.0,8.2,40.9,34,16,1.47
P0398,Team_G,Guard,24,10.8,3.5,8.4,24.6,28,4,1.63
P0399,Team_I,Forward,62,14.0,0.8,4.9,18.5,34,5,3.57
P0400,Team_C,Midfielder,15,14.8,7.5,6.1,23.0,37,5,1.32
P0401,Team_A,Forward,12,0.4,9.7,8.7,27.9,34,13,6.94
P0402,Team_F,Defender,10,7.0,2.9,7.1,29.7,36,5,0.84
P0403,Team_K,Forward,37,18.8,7.6,6.2,26.2,33,4,5.91
P0404,Team_J,Center,44,11.1,2.6,8.0,33.4,30,11,1.29
P0405,Team_J,Defender,42,14.7,4.7,4.7,22.7,25,13,0.5
P0406,Team_I,Forward,18,16.6,0.0,4.5,27.4,33,1,0.69
P0407,Team_C,Forward,62,15.5,3.5,10.5,38.3,34,7,1.13
P0408,Team_I,Midfielder,28,1.6,7.7,9.9,29.0,20,3,8.26
P0409,Team_C,Striker,65,3.4,0.3,6.7,26.8,27,9,0.95
P0410,Team_D,Guard,12,17.8,6.0,8.8,32.4,24,9,2.22
P0411,Team_I,Guard,64,26.3,6.2,5.5,21.6,32,15,0.5
P0412,Team_G,Striker,57,12.1,6.8,3.6,32.1,21,14,0.5
P0413,Team_C,Defender,32,6.2,7.5,5.0,29.5,36,15,0.76
P0414,Team_G,Midfielder,40,10.2,8.9,6.5,17.1,28,12,2.32
P0415,Team_E,Center,63,4.0,0.0,8.9,21.7,32,17,7.08
P0416,Team_F,Striker,61,18.9,1.2,6.2,32.9,35,17,1.5
P0417,Team_A,Midfielder,45,22.8,6.7,1.5,24.5,24,0,1.17
P0418,Team_E,Guard,36,18.4,4.3,9.7,27.5,20,4,0.54
P0419,Team_K,Forward,61,12.7,1.6,3.5,31.0,25,3,0.5
P0420,Team_D,Forward,26,7.5,5.2,5.8,23.5,28,16,1.57
P0421,Team_B,Guard,71,10.6,7.6,3.1,19.6,26,1,2.12
P0422,Team_G,Defender,33,0.0,6.3,9.0,37.0,35,14,3.19
P0423,Team_E,Center,48,22.6,3.6,4.8,8.3,26,6,17.81
P0424,Team_F,Striker,34,6.5,5.9,11.9,29.4,33,10,4.0
P0425,Team_J,Center,28,7.4,4.6,3.6,22.3,21,11,0.5
P0426,Team_B,Defender,44,4.0,2.6,3.4,21.7,20,0,1.76
P0427,Team_I,Defender,75,21.6,0.0,6.2,27.5,37,11,5.01
P0428,Team_G,Midfielder,11,0.0,5.0,2.8,28.0,32,9,0.5
P0429,Team_E,Guard,21,27.3,0.0,11.2,20.6,27,7,0.72
P0430,Team_G,Forward,50,6.9,0.0,5.8,31.2,31,6,1.52
P0431,Team_H,Striker,66,14.5,0.0,9.8,34.6,34,4,2.1
P0432,Team_H,Defender,44,4.6,2.7,12.1,35.7,31,10,3.57
P0433,Team_D,Center,13,9.4,5.3,1.8,10.8,25,10,3.1
P0434,Team_H,Forward,29,8.7,4.8,4.3,34.3,21,4,0.5
P0435,Team_A,Guard,64,16.5,1.0,4.3,31.1,25,15,12.01
P0436,Team_B,Defender,21,7.4,0.0,13.7,29.0,26,9,6.14
P0437,Team_B,Forward,78,3.0,0.0,3.8,28.4,32,16,0.5
P0438,Team_J,Center,22,14.1,0.0,0.8,13.7,35,9,2.05
P0439,Team_H,Striker,77,10.1,3.8,12.3,14.9,35,5,8.52
P0440,Team_E,Defender,56,16.6,6.1,7.0,30.2,23,9,2.49
P0441,Team_H,Center,31,9.4,5.8,0.0,11.2,25,0,0.53
P0442,Team_B,Striker,74,21.6,8.1,2.8,27.2,27,11,2.69
P0443,Team_L,Guard,51,12.0,8.2,2.8,29.6,36,4,1.28
P0444,Team_B,Guard,65,8.3,5.3,4.0,16.2,25,16,0.69
P0445,Team_I,Striker,61,11.9,8.2,2.1,26.2,25,3,3.09
P0446,Team_H,Center,70,0.0,7.1,10.7,29.7,32,15,0.67
P0447,Team_G,Forward,79,13.6,5.6,9.3,7.2,36,13,4.43
P0448,Team_K,Midfielder,51,6.1,1.5,2.0,18.2,25,2,0.91
P0449,Team_H,Striker,54,9.0,5.3,11.3,34.5,31,4,2.37
P0450,Team_J,Defender,57,9.4,8.3,5.1,24.2,23,8,3.1
P0451,Team_C,Center,31,16.7,8.0,6.1,29.5,26,3,0.85
P0452,Team_J,Forward,36,6.7,2.2,6.3,46.2,35,12,5.58
P0453,Team_B,Defender,32,23.7,2.8,8.2,41.4,31,17,0.5
P0454,Team_G,Defender,32,18.7,2.1,8.6,36.2,24,17,1.26
P0455,Team_H,Forward,43,2.9,5.6,2.9,24.9,30,0,1.62
P0456,Team_A,Midfielder,36,0.0,5.7,5.1,13.9,31,9,4.03
P0457,Team_A,Defender,62,27.5,0.0,2.8,24.9,30,16,1.83
P0458,Team_I,Midfielder,40,20.8,7.3,7.7,23.3,37,10,0.5
P0459,Team_C,Forward,42,26.6,4.6,5.6,34.7,25,12,1.5
P0460,Team_H,Forward,15,25.2,5.7,4.3,5.0,21,13,1.44
P0461,Team_C,Center,78,15.2,0.0,7.5,5.7,37,2,1.62
P0462,Team_I,Center,78,7.3,2.6,4.5,39.4,34,13,2.45
P0463,Team_E,Midfielder,14,15.9,2.5,13.3,36.6,36,0,0.5
P0464,Team_K,Forward,21,0.0,2.7,3.7,22.4,22,11,1.85
P0465,Team_J,Guard,11,12.6,2.5,7.8,29.4,22,4,3.31
P0466,Team_J,Midfielder,53,18.4,6.4,2.0,20.8,20,10,3.6
P0467,Team_K,Center,44,15.8,4.2,0.0,34.2,25,0,4.84
P0468,Team_B,Center,45,23.5,2.2,3.0,24.1,26,10,0.8
P0469,Team_L,Midfielder,48,26.9,4.2,10.3,26.1,25,8,19.99
P0470,Team_C,Striker,59,14.3,4.1,7.0,36.9,20,17,0.51
P0471,Team_F,Guard,47,6.0,3.9,5.8,26.8,24,9,5.6
P0472,Team_I,Guard,61,9.2,2.7,6.9,26.5,35,16,3.02
P0473,Team_D,Center,81,10.9,1.3,4.8,42.2,37,14,0.5
P0474,Team_F,Center,41,17.5,1.4,5.0,29.1,20,13,1.58
P0475,Team_L,Defender,26,22.9,5.0,11.1,27.6,26,9,0.87
P0476,Team_I,Striker,46,12.7,7.0,5.0,31.9,33,15,1.11
P0477,Team_L,Guard,68,20.0,6.2,6.4,29.9,24,4,1.64
P0478,Team_K,Forward,71,16.8,4.2,6.9,48.0,31,6,3.01
P0479,Team_L,Center,16,12.1,5.5,5.6,22.7,31,9,1.63
P0480,Team_J,Striker,81,15.8,5.5,9.9,21.3,30,17,14.16
P0481,Team_B,Forward,78,6.9,2.9,7.8,17.7,25,12,2.28
P0482,Team_A,Guard,72,1.3,6.1,3.0,27.4,24,16,2.04
P0483,Team_D,Center,10,25.4,4.3,4.9,14.2,30,2,1.04
P0484,Team_E,Midfielder,16,22.0,8.4,4.8,33.5,26,12,0.5
P0485,Team_F,Striker,38,16.3,4.5,2.4,28.7,27,2,5.16
P0486,Team_J,Striker,16,15.6,6.5,6.1,32.1,21,6,1.74
P0487,Team_A,Guard,24,2.9,6.6,9.0,35.1,27,1,2.11
P0488,Team_L,Guard,19,6.7,4.8,7.0,23.4,21,4,3.74
P0489,Team_G,Center,22,0.0,1.8,8.9,34.2,28,14,1.17
P0490,Team_K,Defender,31,7.5,7.8,6.5,26.2,23,6,0.5
P0491,Team_G,Center,68,5.9,0.0,5.4,29.0,29,5,2.25
P0492,Team_C,Striker,78,6.5,6.5,2.0,25.6,30,16,0.53
P0493,Team_J,Center,19,5.4,4.7,4.2,33.0,32,0,1.68
P0494,Team_D,Forward,72,16.7,6.3,6.1,30.4,27,16,2.7
P0495,Team_B,Forward,67,23.2,6.1,5.5,15.3,21,4,0.5
P0496,Team_E,Defender,25,6.5,3.7,6.8,38.2,27,10,8.67
P0497,Team_B,Center,25,13.2,3.9,11.8,18.5,23,16,1.38
P0498,Team_E,Guard,52,13.5,1.8,4.1,12.3,32,11,4.66
P0499,Team_K,Center,14,18.2,9.0,6.1,27.6,25,3,1.63
P0500,Team_L,Midfielder,72,9.0,8.5,2.3,23.0,36,13,0.5
P0501,Team_D,Guard,31,12.8,12.7,15.1,33.3,36,8,0.84
P0502,Team_A,Striker,50,7.2,0.0,6.5,17.7,22,0,0.5
P0503,Team_L,Center,41,8.6,0.9,9.9,19.6,20,4,0.5
P0504,Team_F,Striker,61,17.7,7.9,5.1,48.0,26,0,4.17
P0505,Team_F,Defender,59,14.5,4.1,1.9,27.9,31,10,0.5
P0506,Team_A,Midfielder,48,18.7,15.0,3.5,26.4,22,12,1.95
P0507,Team_C,Defender,60,11.4,0.0,5.2,38.4,28,12,10.4
P0508,Team_J,Forward,76,4.2,0.0,7.2,14.4,20,16,0.89
P0509,Team_B,Center,52,26.7,4.0,6.8,19.8,22,2,2.69
P0510,Team_I,Midfielder,44,25.2,1.7,3.0,17.4,26,12,1.7
P0511,Team_H,Striker,45,11.2,6.6,10.9,29.8,25,13,1.43
P0512,Team_D,Guard,25,7.9,0.0,8.9,8.3,23,14,1.63
P0513,Team_L,Striker,39,13.5,2.8,4.6,18.3,31,10,4.49
P0514,Team_F,Forward,23,12.8,1.9,11.6,35.8,30,0,1.65
P0515,Team_E,Defender,11,6.6,0.7,13.2,26.6,37,11,0.5
P0516,Team_E,Midfielder,63,6.8,0.0,8.9,5.0,35,9,5.08
P0517,Team_G,Midfielder,20,5.2,6.0,8.1,38.9,32,8,0.5
P0518,Team_J,Forward,28,12.9,3.4,3.0,7.1,31,7,0.5
P0519,Team_J,Center,63,7.9,0.0,13.6,32.5,35,1,0.5
P0520,Team_E,Forward,75,11.7,2.3,1.9,34.6,27,14,6.06
P0521,Team_L,Center,12,17.3,0.1,7.7,21.8,22,16,0.95
P0522,Team_D,Guard,57,0.0,9.5,3.4,22.8,31,13,0.5
P0523,Team_I,Guard,34,5.1,3.8,5.1,29.4,30,12,2.86
P0524,Team_J,Defender,36,21.1,12.6,11.4,20.0,32,1,5.56
P0525,Team_I,Forward,59,20.7,5.1,12.0,20.6,28,15,3.58
P0526,Team_F,Defender,69,14.4,2.4,10.0,35.1,26,0,4.52
P0527,Team_E,Forward,61,7.3,0.0,5.6,16.6,21,3,0.5
P0528,Team_B,Striker,29,19.7,0.0,4.1,20.4,35,9,1.19
P0529,Team_E,Forward,23,5.8,0.0,2.9,23.6,30,15,5.99
P0530,Team_G,Center,61,6.2,2.6,3.1,23.9,34,9,2.41
P0531,Team_I,Striker,81,18.0,6.7,1.0,26.8,24,0,0.5
P0532,Team_J,Center,37,19.9,7.3,3.5,11.5,25,13,0.5
P0533,Team_A,Midfielder,79,17.0,1.8,4.9,24.6,26,1,2.76
P0534,Team_D,Center,74,18.1,2.0,4.4,24.7,34,2,0.75
P0535,Team_B,Center,79,7.3,0.0,13.4,20.6,36,8,7.28
P0536,Team_D,Midfielder,39,16.3,7.8,0.0,13.2,20,0,4.1
P0537,Team_G,Defender,27,5.9,2.4,5.0,39.7,25,7,1.81
P0538,Team_F,Guard,64,16.7,6.7,18.2,46.8,34,5,1.57
P0539,Team_B,Guard,19,9.1,4.0,6.5,11.1,33,9,6.96
P0540,Team_G,Midfielder,10,20.7,10.6,2.8,21.5,34,10,21.27
P0541,Team_K,Defender,58,8.2,0.0,11.9,17.4,30,7,4.86
P0542,Team_A,Defender,30,14.9,1.0,2.8,24.5,21,8,1.39
