trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition,on_time_pct,passenger_satisfaction
T000295,Route_13,Bus,7,3.4,37,4.91,3.5,Thu,0,Clear,0.961,3.1
T000296,Route_20,Tram,22,42.0,25,10.59,0.7,Wed,1,Fog,0.684,4.2
T000297,Route_14,Subway,8,12.2,41,7.74,5.6,Tue,0,Clear,1.0,3.7
T000298,Route_4,Bus,4,25.9,26,13.25,4.5,Mon,0,Clear,0.75,3.0
T000299,Route_17,Tram,22,42.4,26,4.57,0.8,Wed,0,Rain,0.84,5.0
T000300,Route_2,Subway,0,30.9,33,14.01,2.8,Tue,0,Clear,1.0,3.7
T000301,Route_16,Subway,11,21.0,21,7.3,1.5,Thu,0,Clear,0.979,1.8
T000302,Route_15,Subway,4,5.7,24,8.49,1.8,Thu,0,Rain,0.854,4.2
T000303,Route_16,Tram,15,28.6,30,8.48,2.8,Fri,1,Rain,1.0,5.0
T000304,Route_10,Bus,5,9.9,30,14.69,4.8,Mon,0,Clear,1.0,2.0
T000305,Route_8,Subway,16,19.4,31,6.36,2.0,Tue,0,Rain,0.841,4.2
T000306,Route_1,Ferry,21,31.7,18,11.67,12.5,Mon,0,Clear,0.924,4.1
T000307,Route_11,Train,8,19.2,32,5.74,3.5,Fri,0,Rain,0.736,3.8
T000308,Route_1,Subway,5,44.5,25,3.84,3.9,Wed,0,Clear,0.759,4.1
T000309,Route_4,Subway,4,26.1,28,10.56,7.4,Thu,0,Clear,0.902,2.9
T000310,Route_14,Bus,11,5.7,37,5.26,3.0,Sat,0,Rain,0.809,4.5
T000311,Route_1,Tram,10,2.4,33,14.07,1.9,Mon,0,Snow,0.708,4.8
T000312,Route_1,Tram,20,24.4,37,3.13,1.4,Fri,0,Snow,0.865,2.6
T000313,Route_6,Train,2,31.6,36,5.86,3.0,Mon,0,Clear,0.934,3.2
T000314,Route_10,Bus,14,28.1,33,10.02,3.9,Sun,0,Clear,0.943,3.5
T000315,Route_4,Ferry,5,27.2,38,3.24,10.6,Sat,0,Clear,0.794,2.6
T000316,Route_3,Train,16,26.5,49,14.11,8.0,Thu,0,Clear,0.878,4.4
T000317,Route_6,Ferry,3,11.3,32,10.41,4.9,Sun,0,Clear,0.805,3.6
T000318,Route_9,Bus,18,40.2,20,5.29,2.7,Wed,0,Clear,0.801,4.1
T000319,Route_5,Subway,19,34.9,28,1.65,4.2,Tue,0,Fog,0.927,2.7
T000320,Route_9,Tram,4,13.7,39,11.86,0.3,Thu,0,Clear,0.835,5.0
T000321,Route_15,Train,21,15.9,31,9.07,9.8,Thu,0,Rain,0.884,3.3
T000322,Route_17,Ferry,22,4.4,25,12.58,1.3,Wed,0,Rain,0.866,2.6
T000323,Route_3,Subway,12,38.2,36,8.73,2.4,Wed,0,Clear,0.858,1.8
T000324,Route_11,Train,14,44.9,30,5.98,1.1,Mon,0,Clear,0.778,4.5
T000325,Route_2,Tram,13,10.2,24,9.56,0.9,Fri,0,Clear,1.0,3.6
T000326,Route_10,Ferry,5,35.9,40,5.19,2.3,Mon,0,Clear,0.96,1.4
T000327,Route_19,Tram,7,8.9,33,10.12,2.6,Wed,0,Clear,0.997,2.5
T000328,Route_10,Tram,0,37.9,31,9.06,14.5,Thu,0,Clear,0.661,5.0
T000329,Route_19,Train,2,21.1,29,10.64,2.5,Sun,0,Clear,0.877,4.7
T000330,Route_3,Subway,2,29.5,30,2.18,10.8,Sun,0,Snow,0.794,3.9
T000331,Route_17,Train,12,44.1,29,12.21,27.6,Sun,0,Rain,0.925,2.3
T000332,Route_4,Ferry,20,40.8,30,6.8,4.2,Tue,0,Fog,0.867,3.7
T000333,Route_3,Bus,5,27.0,24,9.66,8.5,Thu,0,Clear,0.912,3.5
T000334,Route_4,Bus,2,15.6,34,13.22,1.9,Sat,0,Clear,0.645,4.0
T000335,Route_8,Bus,18,42.4,21,3.97,1.6,Sat,0,Clear,0.803,1.0
T000336,Route_10,Tram,16,33.8,30,4.52,7.5,Wed,0,Rain,0.948,3.6
T000337,Route_7,Tram,21,44.5,28,12.38,5.9,Thu,0,Clear,1.0,3.9
T000338,Route_12,Tram,15,8.2,24,2.22,0.3,Sun,0,Fog,0.763,3.3
T000339,Route_11,Tram,11,7.4,33,11.29,6.6,Sun,0,Rain,0.851,3.2
T000340,Route_17,Bus,16,0.7,34,3.7,10.1,Fri,0,Rain,0.947,3.5
T000341,Route_8,Train,6,31.0,40,9.5,5.4,Wed,0,Fog,0.861,4.2
T000342,Route_1,Bus,4,10.3,38,2.23,1.5,Sun,0,Rain,0.789,3.0
T000343,Route_2,Ferry,15,34.5,32,1.52,0.9,Mon,0,Rain,0.809,4.3
T000344,Route_12,Tram,17,5.7,31,13.52,2.4,Mon,0,Fog,0.925,4.9
T000345,Route_7,Subway,14,18.3,33,2.36,21.6,Tue,0,Rain,0.846,3.2
T000346,Route_13,Bus,7,32.4,26,1.56,7.1,Fri,0,Rain,0.749,2.0
T000347,Route_15,Ferry,4,11.9,33,2.27,1.8,Sat,0,Fog,0.88,4.8
T000348,Route_7,Train,10,25.6,27,4.64,2.2,Fri,1,Rain,0.885,1.7
T000349,Route_1,Ferry,3,26.1,23,14.23,3.4,Fri,0,Snow,0.837,2.8
T000350,Route_6,Subway,11,33.2,39,13.09,4.6,Tue,0,Clear,0.85,2.8
T000351,Route_9,Bus,8,40.8,36,11.82,6.8,Thu,1,Rain,0.755,3.2
T000352,Route_10,Bus,18,33.5,33,5.43,2.1,Tue,1,Clear,0.947,2.7
T000353,Route_3,Subway,5,21.1,24,6.27,2.6,Tue,0,Snow,0.868,4.1
T000354,Route_16,Train,10,17.0,29,10.99,0.7,Sun,0,Snow,0.67,1.6
T000355,Route_8,Tram,4,7.9,36,7.39,0.8,Wed,0,Clear,0.73,5.0
T000356,Route_13,Train,10,12.0,30,13.9,13.3,Wed,0,Rain,1.0,3.7
T000357,Route_15,Train,4,39.7,36,8.41,5.3,Sun,0,Rain,0.898,3.8
T000358,Route_2,Tram,14,26.0,30,11.44,6.4,Tue,0,Rain,1.0,3.9
T000359,Route_8,Subway,21,43.3,32,12.49,8.2,Sun,0,Rain,0.813,3.5
T000360,Route_16,Ferry,12,22.3,33,5.17,20.5,Tue,0,Rain,0.911,2.5
T000361,Route_12,Train,15,22.6,27,4.7,9.3,Sun,1,Clear,0.869,3.0
T000362,Route_6,Tram,11,37.0,28,14.84,0.9,Tue,0,Rain,0.98,2.8
T000363,Route_9,Tram,2,2.9,34,12.62,2.2,Wed,0,Snow,0.841,3.4
T000364,Route_7,Ferry,8,8.5,30,11.98,0.4,Mon,0,Clear,0.657,3.1
T000365,Route_12,Bus,10,7.2,34,2.28,2.3,Mon,0,Snow,0.828,2.2
T000366,Route_4,Train,1,13.7,31,4.6,14.0,Tue,0,Clear,0.749,3.1
T000367,Route_1,Subway,20,19.1,31,10.45,2.3,Wed,0,Rain,0.861,3.3
T000368,Route_20,Bus,6,23.1,25,14.3,2.8,Sat,0,Clear,0.917,4.1
T000369,Route_2,Bus,9,10.6,35,10.28,7.1,Sun,0,Clear,0.927,3.3
T000370,Route_7,Tram,12,6.1,32,1.91,0.9,Sat,0,Clear,0.794,3.8
T000371,Route_5,Ferry,14,12.0,26,4.64,1.9,Wed,0,Rain,0.897,3.6
T000372,Route_4,Subway,0,40.2,26,2.51,1.0,Fri,0,Clear,0.942,2.7
T000373,Route_12,Bus,5,4.9,29,12.1,8.9,Sun,0,Clear,1.0,4.5
T000374,Route_7,Tram,7,40.6,41,2.9,13.1,Fri,0,Rain,0.664,3.9
T000375,Route_17,Ferry,16,19.7,49,13.52,1.6,Fri,0,Clear,0.833,3.7
T000376,Route_8,Tram,7,24.3,34,12.93,7.3,Fri,0,Clear,1.0,2.1
T000377,Route_6,Tram,12,9.7,44,10.37,9.5,Wed,0,Rain,0.743,4.6
T000378,Route_18,Tram,17,39.4,28,12.6,0.4,Sat,0,Clear,0.848,4.2
T000379,Route_9,Subway,2,28.8,35,13.16,1.8,Thu,0,Clear,1.0,4.7
T000380,Route_15,Tram,22,37.8,30,9.09,2.0,Sun,0,Clear,0.729,3.1
T000381,Route_6,Train,7,23.7,38,10.96,2.2,Wed,0,Rain,0.971,4.0
T000382,Route_10,Ferry,3,14.4,34,11.32,4.2,Tue,0,Clear,0.847,3.4
T000383,Route_8,Ferry,17,32.5,23,11.41,6.3,Wed,0,Snow,0.707,3.2
T000384,Route_16,Bus,6,10.9,28,14.22,2.8,Wed,0,Rain,0.818,4.5
T000385,Route_19,Bus,15,19.3,36,14.85,1.6,Fri,0,Snow,0.72,3.9
T000386,Route_3,Tram,17,20.3,31,14.77,6.3,Tue,0,Clear,1.0,2.3
T000387,Route_7,Tram,22,27.4,25,8.18,1.0,Sun,0,Clear,0.851,3.3
T000388,Route_16,Ferry,13,35.0,28,13.04,1.1,Thu,0,Clear,0.975,2.8
T000389,Route_7,Bus,5,1.4,28,2.1,5.2,Thu,0,Clear,0.758,2.8
T000390,Route_14,Train,21,29.5,37,2.28,1.6,Fri,0,Snow,0.843,4.2
T000391,Route_20,Train,8,5.1,30,10.37,2.6,Tue,0,Rain,0.823,4.6
T000392,Route_20,Subway,15,8.9,31,10.25,1.8,Thu,0,Clear,0.948,4.4
T000393,Route_20,Ferry,19,24.6,23,1.97,0.5,Tue,0,Clear,0.827,3.7
T000394,Route_3,Ferry,22,23.1,35,12.33,6.5,Sun,0,Rain,0.963,2.9
T000395,Route_14,Subway,6,29.2,33,13.95,6.4,Sat,0,Clear,0.941,5.0
T000396,Route_3,Ferry,15,24.6,32,8.84,9.7,Sat,0,Clear,0.841,3.0
T000397,Route_18,Subway,17,39.2,43,8.75,1.7,Fri,0,Clear,0.83,4.8
T000398,Route_10,Ferry,13,23.3,36,9.34,4.3,Fri,0,Rain,0.758,2.4
T000399,Route_1,Ferry,5,41.4,36,3.46,0.8,Wed,0,Snow,0.942,3.4
T000400,Route_4,Tram,12,21.0,29,8.33,1.3,Fri,1,Clear,0.903,4.8
T000401,Route_5,Bus,19,29.3,32,5.9,7.7,Tue,0,Snow,0.922,2.5
T000402,Route_9,Ferry,11,20.6,29,7.63,5.7,Fri,0,Clear,0.75,3.5
T000403,Route_3,Tram,21,26.3,32,14.92,0.8,Sat,0,Rain,0.67,4.2
T000404,Route_3,Subway,6,19.0,31,12.53,3.1,Sat,0,Clear,0.841,3.3
T000405,Route_9,Subway,9,43.3,32,13.16,7.3,Sun,0,Fog,0.983,3.0
T000406,Route_1,Ferry,17,19.1,26,8.78,5.2,Sun,0,Clear,0.907,3.3
T000407,Route_8,Tram,5,2.9,34,8.79,1.5,Thu,0,Clear,1.0,4.0
T000408,Route_14,Subway,6,9.9,20,2.44,6.8,Sun,0,Rain,0.863,3.8
T000409,Route_12,Tram,1,14.9,27,10.94,1.8,Fri,0,Rain,0.902,4.4
T000410,Route_16,Train,21,20.5,30,14.54,13.2,Fri,0,Clear,0.884,3.9
T000411,Route_18,Ferry,16,35.8,30,8.11,3.6,Thu,0,Clear,0.687,3.6
T000412,Route_1,Train,8,43.6,34,12.74,4.2,Mon,0,Clear,0.921,4.0
T000413,Route_16,Tram,12,31.2,35,13.83,0.7,Fri,0,Rain,0.935,2.9
T000414,Route_13,Tram,10,6.7,20,13.96,6.4,Sun,0,Clear,0.903,4.1
T000415,Route_12,Bus,21,30.7,34,10.87,0.6,Thu,0,Snow,0.783,2.7
T000416,Route_18,Bus,15,37.3,31,11.58,3.9,Thu,0,Clear,0.766,4.1
T000417,Route_7,Subway,5,29.9,26,3.63,10.5,Sun,0,Clear,0.678,3.5
T000418,Route_7,Tram,15,21.2,38,5.29,1.5,Thu,1,Clear,0.938,5.0
T000419,Route_14,Bus,1,14.1,28,13.57,4.7,Wed,0,Clear,0.828,3.6
T000420,Route_4,Tram,10,34.5,33,13.08,1.6,Thu,0,Clear,0.815,3.1
T000421,Route_10,Subway,7,14.6,26,11.75,3.1,Thu,0,Rain,0.867,3.6
T000422,Route_1,Ferry,19,40.7,38,14.76,0.9,Sun,0,Snow,0.933,3.8
T000423,Route_15,Tram,16,26.4,26,8.92,6.3,Wed,1,Rain,0.849,3.9
T000424,Route_13,Train,9,39.7,24,4.24,1.0,Fri,0,Clear,1.0,2.8
T000425,Route_16,Train,1,33.1,33,9.24,9.4,Mon,0,Clear,0.865,2.3
T000426,Route_9,Subway,11,42.7,29,12.93,1.4,Wed,1,Clear,0.81,4.2
T000427,Route_13,Ferry,18,39.6,34,5.23,40.9,Thu,0,Clear,0.899,3.6
T000428,Route_14,Train,0,41.0,25,13.21,5.1,Tue,0,Rain,0.93,3.9
T000429,Route_1,Ferry,14,7.3,28,7.64,5.7,Wed,0,Clear,0.947,3.2
T000430,Route_3,Ferry,9,10.8,29,1.61,2.7,Thu,0,Clear,0.876,3.3
T000431,Route_4,Tram,15,3.3,21,3.94,0.1,Thu,0,Snow,0.718,3.2
T000432,Route_10,Train,6,12.9,28,13.25,2.7,Tue,0,Clear,0.761,4.4
T000433,Route_12,Bus,22,26.4,33,8.1,5.4,Wed,0,Clear,0.803,3.6
T000434,Route_8,Ferry,9,16.9,33,8.26,2.1,Tue,0,Clear,0.881,2.9
T000435,Route_20,Subway,12,38.4,33,3.89,0.9,Tue,0,Clear,0.847,3.9
T000436,Route_4,Train,4,6.1,23,4.96,9.4,Sat,0,Fog,0.84,4.0
T000437,Route_10,Ferry,16,13.1,39,3.59,2.9,Fri,0,Clear,0.79,3.9
T000438,Route_4,Train,22,17.7,26,6.96,3.3,Thu,0,Clear,0.659,5.0
T000439,Route_3,Tram,22,25.8,26,6.16,3.6,Sun,0,Fog,0.943,3.0
T000440,Route_10,Bus,21,34.0,28,14.7,16.0,Sat,0,Clear,0.746,2.6
T000441,Route_17,Tram,11,30.7,28,9.51,1.9,Mon,1,Clear,0.889,3.5
T000442,Route_1,Bus,20,36.1,29,10.56,2.4,Sun,0,Clear,0.665,3.2
T000443,Route_13,Train,0,34.6,37,11.59,6.1,Thu,0,Clear,0.721,2.3
T000444,Route_10,Train,5,38.3,22,13.98,8.6,Sun,0,Rain,0.958,3.3
T000445,Route_15,Train,22,9.1,36,7.11,6.5,Mon,0,Snow,0.832,3.6
T000446,Route_13,Train,4,40.3,31,12.42,1.8,Wed,0,Clear,0.894,4.2
T000447,Route_10,Train,19,44.5,37,9.24,0.4,Fri,0,Rain,0.83,2.6
T000448,Route_5,Subway,15,0.7,27,13.07,1.4,Sat,0,Clear,0.935,3.8
T000449,Route_18,Subway,8,31.4,33,6.21,2.1,Wed,0,Clear,0.916,3.2
T000450,Route_9,Ferry,5,37.9,31,13.89,5.3,Sat,0,Rain,0.833,2.4
T000451,Route_16,Bus,3,12.3,19,14.85,2.3,Wed,0,Clear,0.755,4.2
T000452,Route_19,Subway,20,39.7,34,11.26,2.1,Sat,0,Rain,0.875,3.7
T000453,Route_12,Train,6,4.9,35,10.04,1.0,Thu,0,Rain,0.919,4.1
T000454,Route_13,Ferry,22,23.5,29,6.2,2.9,Sat,0,Clear,0.782,4.7
T000455,Route_11,Bus,18,19.7,19,1.97,9.2,Fri,0,Clear,0.766,4.4
T000456,Route_14,Train,22,5.1,29,7.45,0.9,Wed,0,Clear,0.761,2.8
T000457,Route_18,Tram,2,35.9,38,1.68,16.6,Wed,0,Clear,0.751,3.7
T000458,Route_19,Ferry,0,8.0,37,3.98,18.2,Mon,0,Clear,0.982,3.0
T000459,Route_20,Ferry,6,6.1,29,13.3,4.6,Thu,0,Rain,0.815,2.8
T000460,Route_3,Train,14,28.0,31,3.55,10.6,Mon,0,Rain,0.854,3.0
T000461,Route_1,Train,8,33.1,33,12.82,3.1,Wed,0,Clear,0.762,3.8
T000462,Route_5,Bus,19,41.6,20,9.87,2.3,Mon,0,Rain,0.996,3.9
T000463,Route_15,Train,18,7.3,26,1.89,6.0,Tue,1,Rain,0.849,4.1
T000464,Route_14,Bus,16,43.8,23,8.85,7.2,Fri,0,Clear,0.716,3.2
T000465,Route_9,Tram,22,6.2,28,12.31,1.1,Mon,0,Clear,0.829,2.4
T000466,Route_14,Bus,1,19.7,33,14.09,5.1,Fri,0,Clear,0.998,3.9
T000467,Route_18,Bus,22,18.6,31,6.45,2.1,Tue,0,Clear,0.936,2.9
T000468,Route_14,Bus,8,31.4,18,1.88,1.2,Fri,0,Clear,0.857,4.3
T000469,Route_13,Bus,9,31.4,22,7.57,6.0,Sat,0,Clear,0.837,3.1
T000470,Route_10,Ferry,5,20.5,48,5.63,0.4,Mon,1,Rain,0.773,5.0
T000471,Route_11,Tram,19,40.0,35,8.86,2.6,Thu,1,Rain,0.974,5.0
T000472,Route_2,Tram,15,3.5,30,9.39,4.2,Tue,0,Clear,0.864,3.6
T000473,Route_17,Tram,16,35.8,24,6.14,4.7,Thu,1,Clear,0.931,3.4
T000474,Route_4,Ferry,4,27.5,41,11.92,2.7,Sat,0,Rain,0.807,3.4
T000475,Route_2,Train,17,7.8,26,7.54,2.1,Thu,0,Clear,0.791,3.3
T000476,Route_20,Subway,18,43.4,33,7.45,11.6,Tue,0,Rain,0.886,4.1
T000477,Route_4,Bus,16,8.6,39,12.01,1.2,Sat,1,Clear,0.795,2.6
T000478,Route_10,Subway,5,44.5,20,4.71,2.5,Fri,0,Clear,0.875,3.1
T000479,Route_20,Tram,22,30.0,40,9.96,1.2,Tue,0,Snow,0.82,2.5
T000480,Route_19,Subway,11,12.3,34,1.53,12.3,Thu,0,Clear,0.783,3.2
T000481,Route_20,Train,16,9.8,33,11.7,4.7,Sun,0,Clear,0.966,4.6
T000482,Route_12,Subway,21,27.7,28,12.44,2.3,Sun,0,Rain,0.795,2.6
T000483,Route_18,Tram,5,23.8,33,5.53,2.7,Mon,1,Clear,0.829,4.0
T000484,Route_19,Bus,8,39.8,26,11.83,3.2,Wed,0,Clear,0.966,2.0
T000485,Route_11,Tram,14,42.9,33,7.01,5.3,Wed,0,Fog,0.941,4.5
T000486,Route_13,Ferry,1,14.6,41,3.57,2.7,Sun,0,Clear,0.998,3.8
T000487,Route_4,Ferry,16,21.5,32,4.78,2.7,Mon,0,Fog,0.758,3.1
T000488,Route_2,Ferry,2,18.5,22,13.56,20.2,Sat,0,Clear,0.816,2.7
T000489,Route_15,Train,4,29.2,24,13.52,0.2,Fri,0,Fog,0.791,4.7
T000490,Route_9,Bus,7,37.0,31,2.93,5.1,Sun,0,Clear,0.956,3.5
T000491,Route_6,Bus,14,0.9,42,7.3,2.2,Mon,0,Clear,0.959,4.2
T000492,Route_20,Tram,21,32.1,30,13.03,1.2,Tue,0,Snow,0.767,3.8
T000493,Route_14,Bus,4,41.2,28,7.89,4.6,Mon,0,Fog,0.809,5.0
T000494,Route_3,Train,20,42.9,33,3.94,5.2,Thu,0,Clear,0.754,4.0
T000495,Route_5,Ferry,11,26.1,38,3.0,4.0,Wed,0,Clear,0.919,3.2
T000496,Route_18,Train,12,26.9,22,10.04,2.0,Mon,0,Clear,0.871,4.4
T000497,Route_20,Train,5,5.8,36,3.78,8.0,Mon,0,Rain,0.898,3.4
T000498,Route_10,Ferry,19,39.6,28,8.52,0.4,Wed,0,Rain,0.843,2.5
T000499,Route_10,Bus,6,21.9,24,6.47,2.9,Sun,0,Clear,0.866,3.3
T000500,Route_7,Subway,5,41.7,38,5.54,1.6,Fri,0,Clear,0.744,3.7
T000501,Route_18,Train,14,29.9,27,12.26,3.9,Tue,0,Snow,1.0,2.8
T000502,Route_6,Ferry,3,40.4,22,11.65,5.4,Sat,0,Fog,0.841,4.6
T000503,Route_20,Ferry,14,37.8,38,12.48,5.3,Mon,0,Rain,0.974,4.0
T000504,Route_20,Train,21,23.0,29,7.7,4.5,Tue,0,Clear,0.846,3.1
T000505,Route_1,Tram,16,11.2,32,10.86,13.1,Sat,0,Clear,0.824,2.5
T000506,Route_17,Bus,18,7.4,29,12.64,4.0,Sun,0,Clear,0.855,2.7
T000507,Route_20,Subway,17,17.2,25,4.83,7.1,Tue,1,Clear,0.931,4.0
T000508,Route_11,Subway,10,39.8,30,4.43,0.3,Tue,0,Clear,0.79,3.4
T000509,Route_16,Bus,12,42.1,32,13.73,17.0,Tue,0,Clear,0.732,2.9
T000510,Route_9,Train,22,45.0,18,9.62,1.0,Wed,0,Fog,0.936,3.7
T000511,Route_12,Ferry,8,9.9,29,6.96,0.4,Fri,0,Clear,0.927,3.0
T000512,Route_19,Tram,7,31.0,37,11.93,0.1,Thu,0,Fog,0.98,3.3
T000513,Route_14,Ferry,16,27.1,29,13.32,3.6,Fri,0,Clear,0.878,3.9
T000514,Route_18,Subway,10,3.5,26,7.41,14.5,Tue,0,Rain,0.578,3.1
T000515,Route_13,Tram,4,33.5,36,2.6,3.4,Wed,0,Clear,0.977,3.3
T000516,Route_7,Train,16,3.7,26,10.92,5.9,Sat,0,Rain,1.0,4.4
T000517,Route_6,Subway,16,2.2,32,5.68,3.0,Sat,0,Clear,0.817,3.8
T000518,Route_9,Tram,1,36.9,31,13.76,20.0,Thu,0,Fog,1.0,2.3
T000519,Route_15,Train,13,5.5,37,2.43,0.0,Sat,0,Clear,0.773,3.3
T000520,Route_2,Train,5,21.4,31,6.69,8.9,Sun,1,Clear,0.845,2.5
T000521,Route_4,Subway,0,26.8,23,10.7,8.4,Sat,0,Clear,0.742,2.7
T000522,Route_15,Bus,4,28.8,31,2.33,4.5,Wed,0,Clear,0.882,4.6
T000523,Route_3,Tram,17,40.4,37,12.13,3.2,Fri,0,Rain,0.938,2.3
T000524,Route_8,Subway,20,38.2,32,4.82,0.3,Wed,0,Clear,0.884,3.6
T000525,Route_11,Ferry,3,19.3,31,14.39,3.2,Sat,1,Snow,0.84,2.6
T000526,Route_11,Ferry,16,29.2,36,6.93,1.2,Wed,0,Clear,0.811,5.0
T000527,Route_2,Ferry,18,42.0,31,10.31,2.7,Tue,0,Clear,0.785,3.2
T000528,Route_20,Subway,19,4.7,29,14.97,10.8,Fri,0,Rain,0.824,3.5
T000529,Route_10,Bus,10,31.9,36,8.69,12.1,Sun,0,Clear,0.769,3.9
