trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000356,Route_13,Tram,6,33.0,35,13.79,12.6,Sun,0,Clear
T000357,Route_1,Train,6,28.8,24,12.92,30.4,Fri,1,Clear
T000358,Route_3,Tram,0,30.4,24,9.9,1.1,Wed,0,Clear
T000359,Route_13,Train,18,19.5,28,9.84,7.8,Tue,1,Snow
T000360,Route_6,Train,11,44.2,29,9.2,0.1,Mon,0,Clear
T000361,Route_5,Bus,17,36.2,29,13.35,1.4,Mon,0,Clear
T000362,Route_14,Tram,7,30.2,32,10.23,2.8,Thu,0,Clear
T000363,Route_3,Ferry,1,29.5,32,11.33,1.5,Wed,0,Clear
T000364,Route_20,Subway,13,24.6,26,1.55,1.6,Fri,0,Clear
T000365,Route_6,Bus,16,14.4,31,8.14,7.9,Sat,0,Clear
T000366,Route_9,Bus,6,35.9,22,4.5,15.0,Mon,0,Clear
T000367,Route_3,Ferry,15,34.5,32,11.39,9.3,Sun,1,Clear
T000368,Route_20,Train,15,19.6,27,9.47,9.6,Thu,0,Clear
T000369,Route_7,Bus,1,24.4,30,6.6,2.5,Tue,1,Clear
T000370,Route_19,Tram,15,24.0,28,8.48,15.7,Wed,0,Fog
T000371,Route_9,Subway,10,6.5,31,8.44,10.9,Mon,0,Clear
T000372,Route_10,Subway,20,30.4,32,3.65,9.2,Wed,0,Clear
T000373,Route_1,Ferry,2,4.4,27,6.69,1.8,Sun,0,Clear
T000374,Route_5,Subway,19,35.6,28,13.49,3.8,Fri,0,Rain
T000375,Route_20,Tram,16,37.4,17,5.97,1.4,Thu,1,Clear
T000376,Route_14,Subway,3,7.3,26,12.12,0.6,Tue,0,Clear
T000377,Route_20,Ferry,2,16.8,23,10.89,13.2,Thu,0,Clear
T000378,Route_6,Train,4,10.8,25,9.41,9.3,Fri,0,Snow
T000379,Route_20,Bus,2,33.5,25,1.54,1.5,Thu,0,Clear
T000380,Route_7,Train,21,16.4,29,12.17,0.5,Wed,0,Snow
T000381,Route_4,Train,17,11.6,33,12.32,2.2,Thu,0,Rain
T000382,Route_14,Bus,8,8.6,22,13.23,3.1,Tue,0,Snow
T000383,Route_8,Tram,21,22.8,31,14.21,6.2,Tue,0,Clear
T000384,Route_15,Bus,7,44.0,36,4.2,9.1,Tue,0,Clear
T000385,Route_8,Tram,8,12.2,26,1.61,6.4,Sat,0,Clear
T000386,Route_10,Bus,17,38.8,26,14.26,0.1,Tue,1,Clear
T000387,Route_15,Subway,2,19.1,26,11.91,0.6,Thu,0,Rain
T000388,Route_14,Ferry,5,18.5,31,3.64,6.2,Tue,0,Clear
T000389,Route_18,Bus,13,35.2,34,8.22,4.9,Fri,0,Snow
T000390,Route_16,Subway,14,27.8,39,3.33,4.9,Sat,0,Clear
T000391,Route_3,Subway,9,25.3,33,10.98,2.2,Tue,0,Clear
T000392,Route_15,Ferry,2,3.4,30,1.71,7.5,Sat,0,Rain
T000393,Route_3,Train,2,21.3,28,4.83,1.2,Thu,0,Clear
T000394,Route_16,Bus,0,22.7,29,2.56,3.6,Tue,0,Clear
T000395,Route_18,Ferry,8,10.0,30,3.23,7.1,Fri,1,Clear
T000396,Route_13,Subway,8,8.0,28,12.31,7.0,Wed,0,Clear
T000397,Route_19,Tram,18,37.2,28,14.66,0.4,Wed,0,Rain
T000398,Route_9,Tram,3,30.6,23,10.21,2.2,Sat,0,Clear
T000399,Route_13,Tram,0,21.4,17,12.08,2.8,Tue,0,Rain
T000400,Route_8,Ferry,13,11.6,37,10.66,1.4,Tue,0,Clear
T000401,Route_20,Subway,20,14.0,31,12.46,5.1,Thu,1,Clear
T000402,Route_8,Ferry,17,7.9,36,12.66,13.3,Wed,0,Rain
T000403,Route_19,Bus,22,18.6,27,9.16,3.7,Sat,0,Rain
T000404,Route_13,Train,4,42.5,28,14.05,7.4,Mon,0,Rain
T000405,Route_2,Subway,12,4.8,23,14.92,0.8,Thu,1,Clear
T000406,Route_1,Ferry,16,4.6,31,8.38,19.3,Mon,1,Rain
T000407,Route_3,Train,5,8.0,24,10.77,17.3,Wed,0,Snow
T000408,Route_9,Tram,7,13.3,32,6.42,1.1,Tue,0,Clear
T000409,Route_20,Ferry,10,44.3,36,6.63,4.4,Sat,0,Clear
T000410,Route_4,Ferry,2,18.0,24,3.66,3.2,Wed,0,Clear
T000411,Route_14,Tram,16,30.7,30,10.15,1.2,Thu,0,Fog
T000412,Route_7,Ferry,12,28.5,26,6.87,0.0,Sun,0,Clear
T000413,Route_10,Ferry,15,15.8,20,10.21,9.7,Wed,0,Rain
T000414,Route_7,Tram,19,15.2,23,14.06,6.4,Wed,1,Clear
T000415,Route_7,Ferry,13,15.9,36,14.09,1.6,Sat,0,Clear
T000416,Route_6,Bus,4,5.4,34,13.22,5.2,Sat,0,Clear
T000417,Route_12,Tram,6,26.6,29,6.45,0.7,Sat,0,Clear
T000418,Route_9,Train,1,7.0,25,9.08,7.7,Tue,0,Clear
T000419,Route_2,Ferry,4,4.6,29,4.42,2.1,Sat,0,Clear
T000420,Route_1,Tram,8,37.7,37,10.04,20.2,Fri,0,Rain
T000421,Route_14,Tram,9,14.5,30,9.58,7.7,Sun,0,Clear
T000422,Route_10,Ferry,16,8.7,29,12.84,9.4,Sat,0,Rain
T000423,Route_5,Subway,15,30.3,31,7.73,0.2,Thu,0,Clear
T000424,Route_10,Train,16,17.3,38,5.73,4.0,Mon,0,Rain
T000425,Route_7,Train,7,44.5,26,9.11,7.3,Fri,0,Rain
T000426,Route_11,Subway,11,7.6,29,6.99,12.6,Wed,0,Clear
T000427,Route_3,Train,10,24.5,37,4.55,5.0,Sat,0,Fog
T000428,Route_12,Bus,15,13.3,32,14.64,0.7,Mon,0,Clear
T000429,Route_18,Ferry,7,40.9,26,7.51,15.3,Sat,0,Clear
T000430,Route_12,Subway,15,36.6,28,5.68,21.4,Mon,0,Rain
T000431,Route_15,Train,16,28.3,32,7.11,1.9,Tue,0,Clear
T000432,Route_5,Train,21,33.8,34,1.77,0.5,Thu,0,Clear
T000433,Route_6,Train,20,22.1,18,2.87,0.1,Mon,0,Rain
T000434,Route_11,Ferry,11,5.7,28,7.91,0.3,Wed,0,Snow
T000435,Route_19,Subway,16,3.8,40,4.11,0.5,Sat,0,Rain
T000436,Route_4,Ferry,6,10.5,36,2.57,3.6,Tue,0,Clear
T000437,Route_2,Train,19,38.7,33,13.85,0.7,Tue,0,Clear
T000438,Route_15,Train,14,33.7,32,6.68,6.5,Mon,0,Clear
T000439,Route_14,Ferry,15,20.1,34,6.54,1.6,Thu,0,Clear
T000440,Route_9,Train,8,44.7,30,14.13,14.4,Wed,0,Rain
T000441,Route_8,Tram,4,36.8,32,5.36,2.7,Sun,1,Clear
T000442,Route_1,Subway,6,40.8,29,13.42,4.5,Fri,0,Snow
T000443,Route_17,Ferry,12,11.1,31,12.59,20.0,Thu,0,Clear
T000444,Route_13,Train,18,23.8,38,5.5,1.1,Tue,0,Rain
T000445,Route_14,Subway,1,27.1,29,14.55,5.5,Sun,0,Clear
T000446,Route_9,Subway,15,5.8,37,10.36,4.7,Sat,0,Clear
T000447,Route_20,Bus,4,12.5,24,11.76,3.3,Sun,0,Snow
T000448,Route_7,Bus,5,3.1,24,3.9,2.4,Fri,0,Snow
T000449,Route_5,Tram,0,3.3,20,6.64,1.4,Sun,0,Clear
T000450,Route_15,Ferry,12,9.7,30,1.57,9.0,Tue,0,Snow
T000451,Route_18,Tram,20,30.7,34,2.07,1.9,Wed,0,Clear
T000452,Route_10,Subway,13,27.1,31,14.81,2.4,Thu,0,Rain
T000453,Route_5,Bus,17,19.0,28,7.69,1.8,Fri,0,Rain
T000454,Route_6,Tram,9,24.2,23,11.27,1.6,Mon,0,Clear
T000455,Route_12,Ferry,8,36.2,27,12.37,4.4,Sun,0,Rain
T000456,Route_17,Train,9,32.7,37,9.36,0.5,Mon,0,Rain
T000457,Route_10,Tram,13,16.5,31,10.41,4.6,Sun,0,Clear
T000458,Route_20,Train,15,12.0,25,3.03,0.8,Thu,0,Clear
T000459,Route_17,Subway,20,44.7,27,5.41,2.0,Wed,0,Clear
T000460,Route_13,Subway,19,20.3,31,5.18,0.2,Fri,0,Clear
T000461,Route_10,Tram,22,25.2,26,1.84,2.3,Fri,0,Rain
T000462,Route_5,Train,6,0.7,28,7.49,2.1,Thu,0,Rain
T000463,Route_10,Ferry,15,20.9,39,13.02,2.1,Sat,0,Clear
T000464,Route_13,Subway,9,1.7,34,11.96,8.3,Sun,0,Clear
T000465,Route_10,Subway,0,43.7,29,10.44,9.7,Wed,0,Rain
T000466,Route_3,Bus,0,3.1,31,7.39,0.9,Sat,0,Clear
T000467,Route_19,Subway,4,33.7,32,1.96,4.8,Mon,0,Fog
T000468,Route_7,Subway,5,23.4,25,9.98,0.8,Sun,0,Snow
T000469,Route_3,Subway,19,42.7,30,8.31,2.8,Mon,0,Snow
T000470,Route_17,Tram,16,2.6,29,2.24,3.9,Thu,0,Clear
T000471,Route_16,Bus,8,41.4,34,9.18,2.9,Tue,0,Rain
T000472,Route_13,Train,11,44.4,24,12.89,0.0,Fri,0,Clear
T000473,Route_11,Subway,16,33.6,34,10.21,1.0,Tue,0,Clear
T000474,Route_14,Tram,12,32.0,32,9.3,5.7,Wed,0,Clear
T000475,Route_1,Train,9,3.6,33,1.6,1.8,Tue,0,Snow
T000476,Route_8,Train,17,34.0,31,5.78,1.9,Wed,1,Clear
T000477,Route_17,Bus,12,42.0,26,13.72,6.1,Wed,0,Rain
T000478,Route_11,Subway,4,3.8,30,10.32,1.3,Wed,0,Snow
T000479,Route_14,Ferry,8,43.3,33,11.89,6.8,Tue,0,Clear
T000480,Route_5,Train,20,11.7,42,2.9,0.8,Tue,0,Clear
T000481,Route_20,Subway,14,15.7,34,12.5,0.4,Tue,0,Clear
T000482,Route_10,Train,4,33.9,38,14.43,1.5,Tue,0,Clear
T000483,Route_1,Bus,0,27.5,25,14.19,2.9,Wed,0,Rain
T000484,Route_1,Ferry,8,20.2,31,1.71,3.4,Sat,0,Clear
T000485,Route_4,Tram,8,23.8,33,10.86,5.4,Thu,0,Clear
T000486,Route_18,Bus,11,13.1,34,8.22,8.9,Fri,0,Clear
T000487,Route_19,Bus,22,31.2,36,4.04,7.3,Sun,0,Clear
T000488,Route_13,Train,22,0.7,28,8.22,3.3,Thu,1,Clear
T000489,Route_8,Train,16,40.7,30,4.99,3.3,Thu,0,Clear
T000490,Route_18,Train,19,36.3,25,11.46,4.2,Wed,1,Snow
T000491,Route_9,Ferry,3,34.6,39,13.65,2.4,Sun,0,Clear
T000492,Route_17,Train,14,43.3,23,5.77,1.6,Sat,0,Clear
T000493,Route_2,Train,18,29.4,24,5.76,4.2,Sat,0,Clear
T000494,Route_18,Bus,18,33.5,32,4.85,1.4,Wed,0,Clear
T000495,Route_11,Tram,6,6.5,32,5.45,3.8,Thu,0,Clear
T000496,Route_8,Train,3,28.4,29,11.18,8.7,Wed,0,Fog
T000497,Route_3,Bus,8,44.7,40,13.83,1.9,Mon,0,Clear
T000498,Route_11,Bus,9,35.2,35,3.45,0.5,Tue,0,Clear
T000499,Route_9,Bus,0,25.4,31,9.44,2.0,Fri,0,Rain
T000500,Route_18,Subway,4,7.8,32,5.76,7.8,Mon,0,Fog
T000501,Route_1,Subway,4,14.8,30,2.8,0.0,Mon,0,Fog
T000502,Route_14,Ferry,1,37.8,39,3.76,7.8,Wed,0,Clear
T000503,Route_10,Train,16,18.9,38,4.93,8.6,Sat,1,Clear
T000504,Route_9,Subway,4,22.6,23,9.47,2.5,Sun,0,Clear
T000505,Route_4,Train,7,32.9,27,13.59,1.3,Mon,0,Snow
T000506,Route_20,Ferry,12,18.5,12,1.98,14.0,Thu,1,Clear
T000507,Route_19,Subway,0,41.7,23,11.97,3.4,Mon,0,Clear
T000508,Route_19,Subway,1,15.5,27,3.44,3.1,Fri,1,Clear
T000509,Route_14,Train,6,14.9,43,11.3,6.1,Fri,0,Rain
T000510,Route_5,Tram,17,25.8,35,12.26,8.3,Tue,0,Clear
T000511,Route_1,Ferry,20,27.0,27,4.24,27.5,Sun,0,Rain
T000512,Route_2,Subway,18,39.7,36,3.35,3.0,Sun,0,Rain
T000513,Route_6,Bus,11,3.2,29,3.72,10.9,Sun,0,Clear
T000514,Route_14,Subway,16,9.1,29,5.47,2.6,Tue,0,Rain
T000515,Route_15,Subway,20,40.8,27,3.96,0.0,Sat,0,Clear
T000516,Route_18,Train,22,25.6,42,6.47,0.1,Sat,0,Clear
T000517,Route_9,Subway,0,33.2,38,2.3,1.4,Sat,0,Clear
T000518,Route_3,Tram,20,35.2,31,4.85,1.8,Wed,1,Clear
T000519,Route_20,Train,10,27.8,36,7.49,3.2,Sat,0,Fog
T000520,Route_15,Subway,3,20.7,26,5.41,3.3,Sun,1,Clear
T000521,Route_20,Subway,5,40.5,28,1.69,0.2,Sat,1,Clear
T000522,Route_1,Subway,7,4.5,33,7.38,10.8,Sat,0,Snow
T000523,Route_2,Ferry,19,39.6,37,2.02,0.0,Wed,0,Rain
T000524,Route_2,Train,2,24.6,22,6.92,10.8,Sat,0,Clear
T000525,Route_5,Tram,17,44.2,28,14.73,5.0,Fri,0,Clear
T000526,Route_18,Ferry,17,12.9,29,5.35,0.3,Mon,0,Rain
T000527,Route_9,Subway,13,37.7,36,4.62,0.8,Sun,0,Clear
T000528,Route_2,Bus,2,39.8,30,7.61,5.7,Wed,0,Clear
T000529,Route_2,Tram,0,31.5,44,12.58,5.2,Tue,0,Rain
T000530,Route_11,Ferry,1,38.1,37,7.71,2.4,Sun,0,Clear
T000531,Route_12,Ferry,13,14.7,26,10.25,5.0,Sat,0,Clear
T000532,Route_12,Ferry,4,29.8,29,14.8,1.2,Sun,0,Clear
T000533,Route_14,Ferry,5,0.7,30,12.9,21.7,Sat,1,Clear
T000534,Route_20,Tram,3,7.9,30,4.27,18.4,Thu,0,Clear
T000535,Route_14,Ferry,2,30.6,32,14.35,0.4,Wed,0,Clear
T000536,Route_15,Ferry,15,38.3,19,13.26,3.1,Wed,0,Clear
T000537,Route_11,Tram,10,19.9,33,12.46,1.2,Sat,0,Rain
T000538,Route_2,Ferry,6,18.2,35,6.62,4.5,Sun,0,Clear
T000539,Route_11,Train,9,10.9,36,6.09,3.2,Thu,0,Clear
T000540,Route_10,Bus,6,36.0,25,6.81,2.5,Wed,0,Rain
T000541,Route_5,Tram,11,13.5,25,2.64,2.7,Wed,0,Rain
T000542,Route_19,Tram,14,11.3,34,4.78,26.6,Wed,1,Clear
T000543,Route_6,Train,1,11.0,29,3.28,1.3,Tue,0,Snow
T000544,Route_17,Ferry,22,4.3,24,12.94,0.6,Mon,0,Fog
T000545,Route_14,Bus,8,30.9,30,2.6,4.9,Mon,0,Clear
T000546,Route_10,Train,20,18.3,33,8.7,13.0,Mon,0,Clear
T000547,Route_12,Subway,0,17.0,31,3.78,0.6,Wed,0,Clear
T000548,Route_7,Tram,16,40.4,30,2.1,10.6,Sat,0,Clear
T000549,Route_5,Ferry,17,14.6,37,2.35,16.4,Sun,0,Clear
T000550,Route_7,Ferry,2,25.0,28,9.91,26.8,Mon,0,Clear
T000551,Route_8,Subway,21,28.8,18,5.53,4.2,Wed,0,Clear
T000552,Route_15,Bus,19,19.2,34,5.75,3.5,Mon,0,Clear
T000553,Route_4,Tram,12,15.8,26,3.58,4.6,Sat,0,Snow
T000554,Route_19,Bus,1,24.4,34,12.63,1.6,Fri,0,Clear
T000555,Route_1,Bus,16,7.8,30,5.66,4.4,Mon,0,Clear
T000556,Route_7,Bus,17,39.4,28,5.92,2.5,Sun,0,Clear
T000557,Route_7,Tram,14,34.2,30,3.34,16.0,Sat,0,Clear
T000558,Route_17,Ferry,0,43.8,31,13.15,0.5,Sun,0,Rain
T000559,Route_19,Train,0,25.9,31,8.77,0.8,Thu,0,Clear
T000560,Route_11,Subway,14,42.9,28,1.61,8.8,Tue,0,Clear
T000561,Route_8,Tram,17,38.6,23,8.55,1.9,Fri,0,Clear
T000562,Route_13,Train,9,19.3,27,4.46,1.8,Thu,0,Snow
T000563,Route_10,Subway,16,44.0,35,9.17,11.1,Sun,0,Snow
T000564,Route_20,Bus,10,42.9,44,2.23,2.3,Wed,0,Rain
T000565,Route_11,Tram,14,30.6,32,11.46,6.4,Wed,0,Rain
T000566,Route_10,Tram,14,28.3,17,14.13,12.7,Mon,0,Rain
T000567,Route_6,Train,18,16.1,26,12.83,4.2,Sun,1,Rain
T000568,Route_13,Bus,16,3.4,21,14.82,2.5,Sat,0,Clear
T000569,Route_17,Ferry,6,2.2,30,4.84,10.1,Sat,0,Clear
T000570,Route_10,Ferry,13,28.1,27,8.3,13.3,Fri,0,Clear
T000571,Route_3,Bus,2,9.8,31,2.18,1.1,Thu,0,Snow
T000572,Route_17,Tram,18,19.9,29,10.93,11.2,Sun,0,Clear
T000573,Route_15,Ferry,0,43.0,24,11.59,13.3,Sat,0,Rain
T000574,Route_10,Bus,0,9.5,38,11.91,10.8,Mon,1,Rain
T000575,Route_3,Train,5,14.4,17,8.77,13.3,Sun,0,Clear
T000576,Route_11,Bus,2,11.7,29,6.99,0.1,Thu,0,Clear
T000577,Route_6,Train,16,12.0,28,14.1,0.4,Fri,0,Clear
T000578,Route_2,Subway,12,22.3,39,14.92,2.5,Sun,0,Clear
T000579,Route_5,Ferry,15,33.3,32,12.37,0.7,Fri,0,Rain
T000580,Route_3,Train,3,3.5,30,6.36,24.4,Thu,0,Clear
T000581,Route_3,Ferry,5,1.6,31,14.02,2.8,Tue,0,Clear
T000582,Route_18,Train,20,7.4,25,4.24,0.1,Thu,0,Clear
T000583,Route_1,Tram,2,21.8,32,1.67,3.6,Tue,0,Snow
T000584,Route_19,Ferry,21,27.9,29,6.64,13.7,Mon,0,Clear
T000585,Route_11,Tram,17,26.8,30,7.99,3.0,Wed,0,Snow
T000586,Route_19,Ferry,9,4.3,30,11.36,2.5,Fri,0,Clear
T000587,Route_12,Ferry,21,34.8,24,7.05,3.7,Sun,0,Rain
T000588,Route_15,Subway,14,22.8,26,12.6,4.8,Mon,0,Clear
T000589,Route_20,Bus,17,2.8,29,14.41,0.9,Sat,0,Rain
T000590,Route_10,Subway,8,13.8,31,7.52,0.5,Wed,0,Clear
T000591,Route_3,Tram,22,16.7,38,1.79,0.5,Mon,0,Snow
T000592,Route_18,Ferry,8,15.9,16,4.75,7.5,Thu,1,Rain
T000593,Route_9,Ferry,9,39.6,34,5.32,8.1,Sun,0,Clear
T000594,Route_7,Train,10,16.5,34,13.09,0.3,Wed,0,Clear
T000595,Route_13,Tram,12,22.6,25,5.07,6.3,Fri,0,Rain
T000596,Route_7,Bus,13,31.5,30,4.86,8.2,Wed,0,Rain
T000597,Route_14,Bus,7,9.7,30,5.66,3.7,Fri,0,Snow
T000598,Route_19,Train,0,23.8,42,10.39,5.0,Thu,0,Clear
T000599,Route_13,Bus,5,8.4,32,8.59,2.1,Fri,0,Rain
T000600,Route_3,Train,3,14.7,33,9.34,4.2,Sun,0,Clear
T000601,Route_10,Tram,15,10.5,26,5.62,3.3,Sat,0,Rain
T000602,Route_16,Subway,17,21.8,37,2.36,2.8,Mon,0,Clear
T000603,Route_19,Ferry,3,1.2,33,8.0,8.2,Thu,0,Clear
T000604,Route_3,Subway,5,23.6,34,5.33,5.1,Sat,0,Rain
T000605,Route_14,Subway,11,20.1,31,10.0,1.1,Tue,0,Fog
T000606,Route_20,Train,20,43.3,28,9.85,1.9,Fri,0,Clear
T000607,Route_6,Ferry,14,25.1,34,2.33,1.0,Wed,0,Rain
T000608,Route_11,Tram,10,26.2,39,14.46,15.8,Sun,0,Rain
T000609,Route_4,Train,6,2.7,32,12.27,4.4,Sun,0,Rain
T000610,Route_3,Train,3,21.6,34,12.49,3.9,Sun,1,Clear
T000611,Route_4,Bus,21,34.9,37,12.06,6.0,Sat,0,Clear
T000612,Route_6,Bus,11,9.2,34,9.67,6.1,Thu,0,Clear
T000613,Route_5,Tram,22,36.3,33,5.77,0.9,Sat,0,Fog
T000614,Route_3,Tram,20,22.9,28,12.58,14.1,Wed,0,Clear
T000615,Route_11,Subway,10,1.0,32,9.82,13.4,Sat,0,Clear
T000616,Route_11,Tram,8,9.2,39,5.61,2.1,Sat,0,Clear
T000617,Route_18,Tram,11,14.3,30,4.71,0.2,Tue,0,Clear
T000618,Route_8,Tram,14,14.7,37,9.26,7.9,Tue,1,Clear
T000619,Route_18,Ferry,11,7.4,35,6.91,2.1,Sun,0,Clear
T000620,Route_8,Tram,5,19.4,21,2.0,0.3,Sun,0,Clear
T000621,Route_12,Train,2,6.1,37,4.87,3.3,Fri,0,Clear
T000622,Route_19,Bus,4,36.9,24,12.21,4.4,Tue,0,Clear
T000623,Route_4,Tram,13,3.4,31,3.36,0.1,Tue,1,Clear
T000624,Route_6,Subway,18,41.9,26,2.18,1.0,Wed,0,Clear
T000625,Route_11,Train,16,33.4,33,13.48,3.1,Mon,0,Clear
T000626,Route_4,Train,0,6.3,21,7.98,0.6,Wed,0,Clear
T000627,Route_9,Tram,0,23.0,24,5.51,3.3,Sat,0,Clear
T000628,Route_16,Tram,7,3.4,32,11.2,3.2,Tue,1,Snow
T000629,Route_3,Bus,14,4.4,36,13.02,1.8,Fri,0,Clear
T000630,Route_5,Bus,14,5.3,26,13.09,1.8,Thu,1,Rain
T000631,Route_10,Train,4,44.8,25,12.62,4.5,Wed,0,Clear
T000632,Route_9,Bus,9,5.5,24,10.17,0.8,Tue,1,Clear
T000633,Route_19,Subway,11,35.0,38,3.88,0.0,Wed,0,Rain
T000634,Route_20,Ferry,8,21.6,34,7.26,14.3,Wed,0,Clear
T000635,Route_16,Ferry,12,14.9,35,8.13,2.1,Tue,0,Clear
T000636,Route_8,Tram,12,27.6,26,3.33,3.0,Mon,0,Snow
T000637,Route_14,Ferry,12,26.7,29,4.58,10.0,Mon,0,Clear
T000638,Route_3,Subway,15,13.7,28,12.82,6.4,Fri,0,Clear
T000639,Route_6,Train,22,19.8,46,9.46,2.6,Tue,0,Rain
T000640,Route_17,Train,6,34.0,32,8.05,3.4,Tue,0,Clear
