machine_id,machine_type,timestamp,temperature_c,vibration_mm_s,pressure_bar,rpm,power_consumption_kw,noise_db,humidity_pct,is_failure,failure_within_24h,failure_within_7d
MACHINE_002,Compressor,2024-03-18 10:00:00,47.32,1.343,106.0,2258.2,15.76,78.7,51.9,0,0,0
MACHINE_002,Compressor,2024-03-18 11:00:00,45.59,1.187,107.24,2288.1,16.06,70.4,52.8,0,0,0
MACHINE_002,Compressor,2024-03-18 12:00:00,48.21,1.23,102.62,2303.3,21.92,81.8,30.8,0,0,0
MACHINE_002,Compressor,2024-03-18 13:00:00,47.97,1.36,105.67,2247.1,21.06,72.4,61.4,0,0,0
MACHINE_002,Compressor,2024-03-18 14:00:00,44.55,1.292,106.37,2278.7,20.01,66.9,55.7,0,0,0
MACHINE_002,Compressor,2024-03-18 15:00:00,45.3,1.452,102.55,2266.1,15.49,62.1,62.2,0,0,0
MACHINE_002,Compressor,2024-03-18 16:00:00,50.92,1.155,104.38,2258.8,22.62,73.7,64.1,0,0,0
MACHINE_002,Compressor,2024-03-18 17:00:00,45.36,1.265,103.16,2283.6,10.12,73.8,33.0,0,0,0
MACHINE_002,Compressor,2024-03-18 18:00:00,47.69,1.342,100.63,2310.3,19.55,67.4,45.2,0,0,0
MACHINE_002,Compressor,2024-03-18 19:00:00,47.14,1.265,105.3,2297.1,24.82,73.9,33.9,0,0,0
MACHINE_002,Compressor,2024-03-18 20:00:00,46.59,1.192,104.81,2311.9,9.65,70.5,42.7,0,0,0
MACHINE_002,Compressor,2024-03-18 21:00:00,45.13,1.133,106.69,2215.4,18.07,77.6,42.5,0,0,0
MACHINE_002,Compressor,2024-03-18 22:00:00,48.51,1.155,104.49,2252.5,8.33,61.7,42.7,0,0,0
MACHINE_002,Compressor,2024-03-18 23:00:00,45.56,1.438,103.17,2279.9,9.09,73.3,60.3,0,0,0
MACHINE_002,Compressor,2024-03-19 00:00:00,46.04,1.188,101.31,2271.7,12.73,76.7,55.6,0,0,0
MACHINE_002,Compressor,2024-03-19 01:00:00,47.69,1.221,104.05,2268.6,10.59,68.5,66.8,0,0,0
MACHINE_002,Compressor,2024-03-19 02:00:00,43.28,1.291,105.96,2275.6,12.9,69.7,45.4,0,0,0
MACHINE_002,Compressor,2024-03-19 03:00:00,45.83,1.321,100.92,2312.3,18.64,75.3,55.7,0,0,0
MACHINE_002,Compressor,2024-03-19 04:00:00,49.35,1.133,105.49,2286.1,20.08,72.6,35.1,0,0,0
MACHINE_002,Compressor,2024-03-19 05:00:00,47.61,1.093,109.65,2247.0,5.57,66.5,69.4,0,0,0
MACHINE_002,Compressor,2024-03-19 06:00:00,47.49,1.405,106.22,2318.6,12.14,68.7,66.9,0,0,0
MACHINE_002,Compressor,2024-03-19 07:00:00,45.18,1.054,105.81,2244.0,16.39,69.6,56.6,0,0,0
MACHINE_002,Compressor,2024-03-19 08:00:00,46.54,1.225,104.18,2264.3,18.07,83.6,48.6,0,0,0
MACHINE_002,Compressor,2024-03-19 09:00:00,45.29,1.337,108.56,2268.9,7.18,74.7,55.3,0,0,0
MACHINE_002,Compressor,2024-03-19 10:00:00,48.37,1.2,105.3,2293.7,17.8,81.7,69.1,0,0,0
MACHINE_002,Compressor,2024-03-19 11:00:00,48.05,1.282,105.23,2254.0,20.79,74.3,62.3,0,0,0
MACHINE_002,Compressor,2024-03-19 12:00:00,46.24,1.192,107.51,2280.9,16.27,75.3,64.0,0,0,0
MACHINE_002,Compressor,2024-03-19 13:00:00,46.33,1.177,107.74,2275.1,14.47,80.8,51.8,0,0,0
MACHINE_002,Compressor,2024-03-19 14:00:00,46.08,1.271,111.27,2272.1,9.93,73.9,63.7,0,0,0
MACHINE_002,Compressor,2024-03-19 15:00:00,47.59,1.108,107.47,2228.9,19.01,79.3,48.4,0,0,0
MACHINE_002,Compressor,2024-03-19 16:00:00,48.34,1.43,102.74,2283.5,13.45,78.0,47.2,0,0,0
MACHINE_002,Compressor,2024-03-19 17:00:00,45.24,1.221,104.89,2274.3,20.1,66.6,49.8,0,0,0
MACHINE_002,Compressor,2024-03-19 18:00:00,44.71,1.165,104.96,2303.2,14.97,62.1,62.9,0,0,0
MACHINE_002,Compressor,2024-03-19 19:00:00,47.87,1.437,107.94,2290.0,14.19,73.4,39.7,0,0,0
MACHINE_002,Compressor,2024-03-19 20:00:00,42.2,1.303,106.96,2296.9,6.78,77.0,33.6,0,0,0
MACHINE_002,Compressor,2024-03-19 21:00:00,45.25,1.282,102.78,2278.5,10.12,60.0,41.0,0,0,0
MACHINE_002,Compressor,2024-03-19 22:00:00,48.17,1.26,101.19,2249.5,7.49,72.0,61.5,0,0,0
MACHINE_002,Compressor,2024-03-19 23:00:00,47.29,1.488,107.3,2261.4,16.92,82.5,56.1,0,0,0
MACHINE_002,Compressor,2024-03-20 00:00:00,46.65,1.302,103.77,2289.6,9.85,73.7,41.6,0,0,0
MACHINE_002,Compressor,2024-03-20 01:00:00,49.99,1.127,107.83,2269.0,10.13,69.7,37.8,0,0,0
MACHINE_002,Compressor,2024-03-20 02:00:00,43.2,1.381,102.96,2265.0,17.05,76.2,41.9,0,0,0
MACHINE_002,Compressor,2024-03-20 03:00:00,49.17,1.152,112.88,2252.2,13.67,79.2,60.7,0,0,0
MACHINE_002,Compressor,2024-03-20 04:00:00,49.39,1.172,107.37,2309.1,23.63,74.2,49.3,0,0,0
MACHINE_002,Compressor,2024-03-20 05:00:00,47.8,1.195,105.9,2308.6,20.45,72.1,66.2,0,0,0
MACHINE_002,Compressor,2024-03-20 06:00:00,47.77,1.344,108.02,2271.3,13.43,72.2,41.5,0,0,0
MACHINE_002,Compressor,2024-03-20 07:00:00,48.89,1.229,102.76,2292.8,6.75,71.2,39.6,0,0,0
MACHINE_002,Compressor,2024-03-20 08:00:00,49.52,1.156,109.34,2245.8,10.4,63.0,35.2,0,0,0
MACHINE_002,Compressor,2024-03-20 09:00:00,49.09,1.378,109.98,2308.2,11.25,68.6,62.3,0,0,0
MACHINE_002,Compressor,2024-03-20 10:00:00,46.42,1.395,105.74,2274.5,18.93,84.4,38.3,0,0,0
MACHINE_002,Compressor,2024-03-20 11:00:00,46.52,1.046,106.74,2269.1,9.95,63.4,51.1,0,0,0
MACHINE_002,Compressor,2024-03-20 12:00:00,49.95,1.193,102.56,2293.0,17.28,65.0,35.8,0,0,0
MACHINE_002,Compressor,2024-03-20 13:00:00,46.7,1.442,108.64,2309.4,12.97,84.6,35.3,0,0,0
MACHINE_002,Compressor,2024-03-20 14:00:00,49.34,1.231,107.51,2284.0,5.77,76.1,37.8,0,0,0
MACHINE_002,Compressor,2024-03-20 15:00:00,49.48,1.044,106.09,2270.0,20.56,71.7,59.7,0,0,0
MACHINE_002,Compressor,2024-03-20 16:00:00,48.19,1.154,104.49,2282.0,10.82,74.4,30.6,0,0,0
MACHINE_002,Compressor,2024-03-20 17:00:00,44.76,1.421,106.27,2329.1,9.16,77.0,36.5,0,0,0
MACHINE_002,Compressor,2024-03-20 18:00:00,48.33,1.256,106.53,2262.5,15.65,67.7,31.9,0,0,0
MACHINE_002,Compressor,2024-03-20 19:00:00,47.46,1.304,107.96,2274.8,15.57,76.9,58.0,0,0,0
MACHINE_002,Compressor,2024-03-20 20:00:00,48.37,1.165,100.93,2286.9,13.11,72.1,31.1,0,0,0
MACHINE_002,Compressor,2024-03-20 21:00:00,46.33,1.174,110.46,2225.6,14.24,81.7,31.5,0,0,0
MACHINE_002,Compressor,2024-03-20 22:00:00,52.63,1.241,106.85,2307.8,20.3,78.7,43.8,0,0,0
MACHINE_002,Compressor,2024-03-20 23:00:00,44.93,1.38,102.78,2256.9,21.67,74.1,52.6,0,0,0
MACHINE_002,Compressor,2024-03-21 00:00:00,44.71,1.368,106.21,2269.2,9.14,76.2,52.2,0,0,0
MACHINE_002,Compressor,2024-03-21 01:00:00,47.1,1.155,102.43,2302.4,23.99,62.6,69.7,0,0,0
MACHINE_002,Compressor,2024-03-21 02:00:00,46.33,1.161,105.62,2284.3,17.33,77.8,45.9,0,0,0
MACHINE_002,Compressor,2024-03-21 03:00:00,49.48,1.121,107.46,2270.5,11.6,74.8,59.5,0,0,0
MACHINE_002,Compressor,2024-03-21 04:00:00,47.58,1.273,109.01,2295.8,19.23,68.8,61.6,0,0,0
MACHINE_002,Compressor,2024-03-21 05:00:00,43.62,1.347,102.25,2315.6,11.82,80.3,34.3,0,0,0
MACHINE_002,Compressor,2024-03-21 06:00:00,51.19,1.23,107.46,2278.8,11.0,83.6,61.2,0,0,0
MACHINE_002,Compressor,2024-03-21 07:00:00,44.68,1.443,105.29,2252.1,23.64,61.6,45.7,0,0,0
MACHINE_002,Compressor,2024-03-21 08:00:00,48.29,1.192,101.99,2288.9,7.15,60.1,39.6,0,0,0
MACHINE_002,Compressor,2024-03-21 09:00:00,49.21,1.318,105.52,2310.6,12.84,66.8,32.0,0,0,0
MACHINE_002,Compressor,2024-03-21 10:00:00,47.86,1.241,102.26,2260.5,12.09,82.5,34.9,0,0,0
MACHINE_002,Compressor,2024-03-21 11:00:00,49.85,1.296,105.15,2262.1,9.0,62.1,30.9,0,0,0
MACHINE_002,Compressor,2024-03-21 12:00:00,49.83,1.246,113.13,2274.4,6.62,83.7,63.4,0,0,0
MACHINE_002,Compressor,2024-03-21 13:00:00,50.53,1.217,103.29,2230.8,5.35,83.0,44.1,0,0,0
MACHINE_002,Compressor,2024-03-21 14:00:00,45.79,1.353,107.32,2323.7,7.43,75.2,62.9,0,0,0
MACHINE_002,Compressor,2024-03-21 15:00:00,46.24,1.165,106.39,2265.9,8.63,66.2,40.4,0,0,0
MACHINE_002,Compressor,2024-03-21 16:00:00,48.98,1.009,106.74,2264.2,10.21,60.9,56.6,0,0,0
MACHINE_002,Compressor,2024-03-21 17:00:00,51.21,1.272,106.55,2284.8,21.08,70.3,40.7,0,0,0
MACHINE_002,Compressor,2024-03-21 18:00:00,47.08,1.336,104.67,2284.7,24.9,61.8,48.5,0,0,0
MACHINE_002,Compressor,2024-03-21 19:00:00,47.14,1.384,104.86,2267.5,12.56,66.8,40.1,0,0,0
MACHINE_002,Compressor,2024-03-21 20:00:00,46.88,1.015,104.62,2291.1,19.45,83.1,31.4,0,0,0
MACHINE_002,Compressor,2024-03-21 21:00:00,48.51,1.155,111.05,2292.0,18.77,68.0,38.9,0,0,0
MACHINE_002,Compressor,2024-03-21 22:00:00,49.68,1.324,103.72,2247.5,19.5,77.8,43.9,0,0,0
MACHINE_002,Compressor,2024-03-21 23:00:00,47.01,1.163,104.35,2317.8,8.46,73.8,54.7,0,0,0
MACHINE_002,Compressor,2024-03-22 00:00:00,47.03,1.19,104.8,2284.1,7.63,65.6,50.1,0,0,0
MACHINE_002,Compressor,2024-03-22 01:00:00,46.41,1.121,100.53,2276.2,21.43,83.2,39.7,0,0,0
MACHINE_002,Compressor,2024-03-22 02:00:00,49.2,1.298,115.16,2288.9,12.48,76.6,50.6,0,0,0
MACHINE_002,Compressor,2024-03-22 03:00:00,50.07,1.073,109.38,2279.1,13.25,77.2,68.6,0,0,0
MACHINE_002,Compressor,2024-03-22 04:00:00,49.32,1.222,107.56,2290.0,6.04,73.5,46.3,0,0,0
MACHINE_002,Compressor,2024-03-22 05:00:00,48.59,1.402,110.17,2268.3,16.0,81.7,35.0,0,0,0
MACHINE_002,Compressor,2024-03-22 06:00:00,47.73,1.325,107.2,2256.8,14.64,65.1,37.3,0,0,0
MACHINE_002,Compressor,2024-03-22 07:00:00,49.59,1.144,107.78,2243.3,13.03,72.6,60.0,0,0,0
MACHINE_002,Compressor,2024-03-22 08:00:00,47.37,1.333,105.19,2259.2,18.84,78.3,37.7,0,0,0
MACHINE_002,Compressor,2024-03-22 09:00:00,48.69,1.278,104.1,2280.4,12.16,83.4,37.5,0,0,0
MACHINE_002,Compressor,2024-03-22 10:00:00,40.53,1.325,106.72,2272.9,16.46,73.7,53.0,0,0,0
MACHINE_002,Compressor,2024-03-22 11:00:00,44.58,1.332,101.38,2318.2,19.68,66.9,66.8,0,0,0
MACHINE_002,Compressor,2024-03-22 12:00:00,47.36,1.264,103.19,2255.9,13.76,69.1,55.5,0,0,0
MACHINE_002,Compressor,2024-03-22 13:00:00,47.45,1.338,99.75,2297.6,22.71,75.9,60.7,0,0,0
MACHINE_002,Compressor,2024-03-22 14:00:00,48.46,1.157,99.61,2283.6,15.45,84.0,44.3,0,0,0
MACHINE_002,Compressor,2024-03-22 15:00:00,46.37,1.321,103.58,2291.1,14.94,68.7,57.7,0,0,0
MACHINE_002,Compressor,2024-03-22 16:00:00,46.85,1.15,108.44,2283.0,16.92,76.4,59.0,0,0,0
MACHINE_002,Compressor,2024-03-22 17:00:00,42.93,1.197,105.66,2268.9,12.93,84.7,43.9,0,0,0
MACHINE_002,Compressor,2024-03-22 18:00:00,45.72,1.146,108.08,2260.7,13.43,60.6,30.9,0,0,0
MACHINE_002,Compressor,2024-03-22 19:00:00,48.04,1.365,104.24,2256.3,10.83,84.9,48.1,0,0,0
MACHINE_002,Compressor,2024-03-22 20:00:00,47.64,1.121,110.85,2299.4,7.14,75.1,64.6,0,0,0
MACHINE_002,Compressor,2024-03-22 21:00:00,51.52,1.1,106.54,2313.0,16.19,66.0,47.1,0,0,0
MACHINE_002,Compressor,2024-03-22 22:00:00,48.86,1.171,105.79,2303.5,19.73,70.5,53.8,0,0,0
MACHINE_002,Compressor,2024-03-22 23:00:00,44.6,1.396,111.36,2265.4,7.09,78.7,42.9,0,0,0
MACHINE_002,Compressor,2024-03-23 00:00:00,44.19,1.346,111.73,2291.0,20.74,68.0,54.8,0,0,0
MACHINE_002,Compressor,2024-03-23 01:00:00,49.62,1.117,108.39,2286.8,5.68,74.4,43.6,0,0,0
MACHINE_002,Compressor,2024-03-23 02:00:00,49.71,1.357,114.63,2272.7,13.42,77.8,61.1,0,0,0
MACHINE_002,Compressor,2024-03-23 03:00:00,45.2,1.338,105.47,2310.1,13.58,69.5,43.3,0,0,0
MACHINE_002,Compressor,2024-03-23 04:00:00,46.86,1.268,106.19,2278.9,6.65,83.7,31.7,0,0,0
MACHINE_002,Compressor,2024-03-23 05:00:00,45.83,1.267,108.67,2280.1,23.86,68.8,64.5,0,0,0
MACHINE_002,Compressor,2024-03-23 06:00:00,47.96,1.336,107.17,2259.2,22.39,61.6,69.5,0,0,0
MACHINE_002,Compressor,2024-03-23 07:00:00,47.3,1.191,111.49,2284.8,7.05,63.9,50.4,0,0,0
MACHINE_002,Compressor,2024-03-23 08:00:00,44.08,1.179,104.5,2268.7,6.12,76.8,42.6,0,0,0
MACHINE_002,Compressor,2024-03-23 09:00:00,43.94,1.143,112.52,2305.5,19.26,74.6,32.0,0,0,0
MACHINE_002,Compressor,2024-03-23 10:00:00,46.36,1.205,105.44,2311.2,12.73,75.0,44.4,0,0,0
MACHINE_002,Compressor,2024-03-23 11:00:00,44.19,1.402,106.14,2243.8,5.48,65.6,33.9,0,0,0
MACHINE_002,Compressor,2024-03-23 12:00:00,45.03,1.322,109.73,2298.9,24.24,70.6,39.6,0,0,0
MACHINE_002,Compressor,2024-03-23 13:00:00,48.07,1.113,108.49,2274.0,17.45,73.9,65.4,0,0,0
MACHINE_002,Compressor,2024-03-23 14:00:00,47.75,1.213,101.89,2261.8,23.24,67.4,55.9,0,0,0
MACHINE_002,Compressor,2024-03-23 15:00:00,49.86,1.146,104.34,2274.2,11.66,63.2,58.3,0,0,0
MACHINE_002,Compressor,2024-03-23 16:00:00,49.45,1.42,107.15,2272.6,8.84,62.7,64.2,0,0,0
MACHINE_002,Compressor,2024-03-23 17:00:00,48.49,1.206,103.74,2276.4,8.01,83.2,46.7,0,0,0
MACHINE_002,Compressor,2024-03-23 18:00:00,48.39,1.214,105.47,2253.6,5.97,67.6,66.4,0,0,0
MACHINE_002,Compressor,2024-03-23 19:00:00,48.94,1.301,110.06,2300.4,23.78,79.9,40.2,0,0,0
MACHINE_002,Compressor,2024-03-23 20:00:00,50.4,1.136,101.95,2222.4,16.33,80.8,41.8,0,0,0
MACHINE_002,Compressor,2024-03-23 21:00:00,50.04,1.322,105.72,2298.1,24.25,66.0,59.3,0,0,0
MACHINE_002,Compressor,2024-03-23 22:00:00,50.96,1.186,106.48,2279.3,14.59,76.8,37.4,0,0,0
MACHINE_002,Compressor,2024-03-23 23:00:00,48.03,1.278,106.24,2319.7,13.79,72.5,36.8,0,0,0
MACHINE_002,Compressor,2024-03-24 00:00:00,46.07,1.19,108.66,2261.7,19.42,64.9,39.2,0,0,0
MACHINE_002,Compressor,2024-03-24 01:00:00,45.68,1.223,104.65,2259.7,8.11,81.2,36.9,0,0,0
MACHINE_002,Compressor,2024-03-24 02:00:00,47.08,1.353,105.59,2268.6,24.14,68.2,60.6,0,0,0
MACHINE_002,Compressor,2024-03-24 03:00:00,44.46,1.217,102.15,2285.6,20.84,61.0,47.4,0,0,0
MACHINE_002,Compressor,2024-03-24 04:00:00,46.73,1.231,110.71,2281.4,15.66,60.2,46.4,0,0,0
MACHINE_002,Compressor,2024-03-24 05:00:00,42.29,1.291,102.47,2289.1,12.26,72.1,44.1,0,0,0
MACHINE_002,Compressor,2024-03-24 06:00:00,47.01,1.279,109.46,2287.5,7.28,61.9,31.0,0,0,0
MACHINE_002,Compressor,2024-03-24 07:00:00,48.87,1.269,108.38,2283.4,11.27,66.2,50.2,0,0,0
MACHINE_002,Compressor,2024-03-24 08:00:00,49.11,1.385,106.6,2271.3,17.6,61.6,54.7,0,0,0
MACHINE_002,Compressor,2024-03-24 09:00:00,43.34,1.236,101.51,2242.3,11.0,66.7,49.9,0,0,0
MACHINE_002,Compressor,2024-03-24 10:00:00,49.37,1.269,99.89,2310.0,24.16,71.4,58.8,0,0,0
MACHINE_002,Compressor,2024-03-24 11:00:00,46.92,1.242,105.98,2281.5,7.81,74.9,36.2,0,0,0
MACHINE_002,Compressor,2024-03-24 12:00:00,49.7,1.094,110.63,2305.1,7.94,82.2,32.1,0,0,0
MACHINE_002,Compressor,2024-03-24 13:00:00,48.11,1.156,105.0,2278.1,13.88,81.2,61.0,0,0,0
MACHINE_002,Compressor,2024-03-24 14:00:00,49.5,1.374,106.82,2306.5,18.24,60.9,34.4,0,0,0
MACHINE_002,Compressor,2024-03-24 15:00:00,49.45,1.231,104.76,2286.4,11.81,79.7,55.0,0,0,0
MACHINE_002,Compressor,2024-03-24 16:00:00,47.12,1.371,109.79,2317.4,18.98,62.2,41.4,0,0,0
MACHINE_002,Compressor,2024-03-24 17:00:00,43.93,1.342,101.1,2266.5,19.57,71.5,67.3,0,0,0
MACHINE_002,Compressor,2024-03-24 18:00:00,48.58,1.284,101.0,2268.1,21.02,63.1,46.4,0,0,0
MACHINE_002,Compressor,2024-03-24 19:00:00,43.57,1.205,106.32,2290.8,13.01,73.1,40.3,0,0,0
MACHINE_002,Compressor,2024-03-24 20:00:00,48.2,1.134,106.42,2265.0,8.76,78.4,65.1,0,0,0
MACHINE_002,Compressor,2024-03-24 21:00:00,46.66,1.245,106.63,2292.8,5.05,69.1,66.3,0,0,0
MACHINE_002,Compressor,2024-03-24 22:00:00,45.47,1.244,107.14,2260.2,8.39,64.5,49.7,0,0,0
MACHINE_002,Compressor,2024-03-24 23:00:00,47.52,1.343,108.62,2305.9,18.39,65.3,53.7,0,0,0
MACHINE_002,Compressor,2024-03-25 00:00:00,48.52,1.279,104.7,2277.1,12.63,81.7,50.5,0,0,0
MACHINE_002,Compressor,2024-03-25 01:00:00,49.87,1.086,106.82,2279.9,16.1,77.1,41.6,0,0,0
MACHINE_002,Compressor,2024-03-25 02:00:00,45.96,1.197,108.58,2269.5,8.99,79.2,43.1,0,0,0
MACHINE_002,Compressor,2024-03-25 03:00:00,44.13,1.297,107.82,2286.2,22.23,76.2,48.0,0,0,0
MACHINE_002,Compressor,2024-03-25 04:00:00,45.14,1.318,104.95,2292.9,12.54,79.1,38.8,0,0,0
MACHINE_002,Compressor,2024-03-25 05:00:00,47.31,1.118,107.51,2293.3,14.84,81.3,56.0,0,0,0
MACHINE_002,Compressor,2024-03-25 06:00:00,48.62,1.061,102.28,2290.1,21.23,69.4,39.9,0,0,0
MACHINE_002,Compressor,2024-03-25 07:00:00,51.34,1.143,105.61,2272.9,15.1,73.3,57.7,0,0,0
MACHINE_002,Compressor,2024-03-25 08:00:00,47.56,1.187,106.31,2314.6,14.29,73.0,61.2,0,0,0
MACHINE_002,Compressor,2024-03-25 09:00:00,45.65,1.286,107.63,2244.7,16.71,61.0,40.4,0,0,0
MACHINE_002,Compressor,2024-03-25 10:00:00,48.82,1.293,110.81,2275.0,6.28,61.4,39.7,0,0,0
MACHINE_002,Compressor,2024-03-25 11:00:00,47.31,1.371,104.46,2314.0,21.33,82.4,68.3,0,0,0
MACHINE_002,Compressor,2024-03-25 12:00:00,48.37,1.256,109.17,2290.0,21.59,62.8,49.2,0,0,0
MACHINE_002,Compressor,2024-03-25 13:00:00,45.94,1.286,102.65,2255.2,13.3,80.8,46.1,0,0,0
MACHINE_002,Compressor,2024-03-25 14:00:00,48.85,1.256,103.62,2299.2,11.27,66.5,51.4,0,0,0
MACHINE_002,Compressor,2024-03-25 15:00:00,46.01,1.176,98.62,2283.8,10.95,69.8,32.9,0,0,0
MACHINE_002,Compressor,2024-03-25 16:00:00,46.63,1.162,104.42,2270.3,8.32,64.9,69.4,0,0,0
MACHINE_002,Compressor,2024-03-25 17:00:00,48.73,1.307,110.15,2304.8,8.71,66.9,33.7,0,0,0
MACHINE_002,Compressor,2024-03-25 18:00:00,49.15,1.241,112.29,2259.7,12.03,75.8,38.2,0,0,0
MACHINE_002,Compressor,2024-03-25 19:00:00,49.35,1.263,105.84,2278.7,12.05,75.9,44.8,0,0,0
MACHINE_002,Compressor,2024-03-25 20:00:00,50.12,1.383,108.53,2299.0,13.33,73.5,59.9,0,0,0
MACHINE_002,Compressor,2024-03-25 21:00:00,48.79,1.279,110.23,2310.0,13.55,76.3,58.2,0,0,0
MACHINE_002,Compressor,2024-03-25 22:00:00,50.33,1.418,104.29,2269.7,7.97,66.6,38.7,0,0,0
MACHINE_002,Compressor,2024-03-25 23:00:00,44.44,1.157,107.32,2273.2,24.94,80.1,48.2,0,0,0
MACHINE_002,Compressor,2024-03-26 00:00:00,52.8,1.329,106.32,2267.4,11.21,84.5,35.8,0,0,0
MACHINE_002,Compressor,2024-03-26 01:00:00,49.71,1.377,109.76,2259.8,14.28,83.4,41.0,0,0,0
MACHINE_002,Compressor,2024-03-26 02:00:00,43.75,1.356,102.72,2319.9,24.87,83.9,58.3,0,0,0
MACHINE_002,Compressor,2024-03-26 03:00:00,49.08,1.221,109.26,2278.6,13.68,77.5,64.5,0,0,0
MACHINE_002,Compressor,2024-03-26 04:00:00,45.52,1.269,109.05,2276.6,16.67,65.3,50.5,0,0,0
MACHINE_002,Compressor,2024-03-26 05:00:00,45.9,1.159,102.72,2275.1,24.36,70.7,46.1,0,0,0
MACHINE_002,Compressor,2024-03-26 06:00:00,52.47,1.285,106.53,2281.4,7.37,76.3,30.3,0,0,0
MACHINE_002,Compressor,2024-03-26 07:00:00,45.82,0.938,108.07,2290.0,11.46,79.8,49.7,0,0,0
MACHINE_002,Compressor,2024-03-26 08:00:00,48.23,1.252,102.29,2240.0,13.08,79.4,63.9,0,0,0
MACHINE_002,Compressor,2024-03-26 09:00:00,44.47,1.253,106.45,2278.8,14.8,67.4,30.4,0,0,0
MACHINE_002,Compressor,2024-03-26 10:00:00,48.53,1.517,107.41,2241.4,9.2,83.1,59.5,0,0,0
MACHINE_002,Compressor,2024-03-26 11:00:00,46.69,1.389,102.03,2282.2,23.55,79.9,61.3,0,0,0
MACHINE_002,Compressor,2024-03-26 12:00:00,47.02,1.311,102.82,2271.4,17.74,83.5,53.3,0,0,0
MACHINE_002,Compressor,2024-03-26 13:00:00,47.6,1.208,103.12,2301.6,20.48,77.6,43.9,0,0,0
MACHINE_002,Compressor,2024-03-26 14:00:00,47.74,1.321,104.57,2299.1,5.57,84.7,39.8,0,0,0
MACHINE_002,Compressor,2024-03-26 15:00:00,46.75,1.299,103.9,2220.3,15.92,63.9,42.9,0,0,0
MACHINE_002,Compressor,2024-03-26 16:00:00,47.86,1.351,105.88,2298.5,24.83,75.9,62.2,0,0,0
MACHINE_002,Compressor,2024-03-26 17:00:00,45.94,1.158,104.89,2278.1,22.69,71.5,58.0,0,0,0
MACHINE_002,Compressor,2024-03-26 18:00:00,41.6,1.27,100.17,2279.1,23.34,60.3,41.3,0,0,0
MACHINE_002,Compressor,2024-03-26 19:00:00,48.47,1.062,109.48,2278.4,18.54,79.8,41.1,0,0,0
MACHINE_002,Compressor,2024-03-26 20:00:00,49.65,1.354,106.67,2247.5,11.68,82.1,51.3,0,0,0
MACHINE_002,Compressor,2024-03-26 21:00:00,45.59,1.167,105.92,2286.0,20.02,81.9,67.2,0,0,0
MACHINE_002,Compressor,2024-03-26 22:00:00,52.14,1.265,108.91,2298.7,19.0,76.0,34.6,0,0,0
MACHINE_002,Compressor,2024-03-26 23:00:00,50.24,1.329,111.93,2280.0,23.32,76.1,36.6,0,0,0
MACHINE_002,Compressor,2024-03-27 00:00:00,51.3,1.05,107.47,2280.3,23.25,82.5,64.3,0,0,0
MACHINE_002,Compressor,2024-03-27 01:00:00,42.28,1.227,105.22,2271.6,24.07,74.2,57.8,0,0,0
MACHINE_002,Compressor,2024-03-27 02:00:00,47.6,1.356,104.91,2318.7,10.44,61.7,47.6,0,0,0
MACHINE_002,Compressor,2024-03-27 03:00:00,47.26,1.088,106.28,2252.6,10.72,74.6,35.9,0,0,0
MACHINE_002,Compressor,2024-03-27 04:00:00,47.76,1.303,101.02,2309.4,8.37,65.4,56.1,0,0,0
MACHINE_002,Compressor,2024-03-27 05:00:00,45.53,1.223,103.64,2257.2,18.28,76.0,66.5,0,0,0
MACHINE_002,Compressor,2024-03-27 06:00:00,48.39,1.184,102.97,2277.6,11.78,79.2,43.3,0,0,0
MACHINE_002,Compressor,2024-03-27 07:00:00,46.01,1.315,105.76,2284.4,19.04,61.5,31.6,0,0,0
MACHINE_002,Compressor,2024-03-27 08:00:00,46.23,1.286,104.09,2320.7,9.95,65.5,36.6,0,0,0
MACHINE_002,Compressor,2024-03-27 09:00:00,47.64,1.288,101.12,2284.3,18.98,84.0,56.0,0,0,0
MACHINE_002,Compressor,2024-03-27 10:00:00,47.94,1.294,107.43,2291.9,14.97,75.9,31.1,0,0,0
MACHINE_002,Compressor,2024-03-27 11:00:00,48.38,1.219,104.27,2293.9,23.97,77.6,37.1,0,0,0
MACHINE_002,Compressor,2024-03-27 12:00:00,48.44,1.297,103.19,2310.7,7.73,74.9,45.0,0,0,0
MACHINE_002,Compressor,2024-03-27 13:00:00,46.47,1.397,111.45,2270.8,5.19,74.0,69.3,0,0,0
MACHINE_002,Compressor,2024-03-27 14:00:00,45.51,1.304,104.77,2293.8,19.61,65.0,39.6,0,0,0
MACHINE_002,Compressor,2024-03-27 15:00:00,43.71,1.351,109.83,2310.1,23.21,71.5,37.8,0,0,0
MACHINE_002,Compressor,2024-03-27 16:00:00,46.76,1.349,109.83,2302.3,18.37,69.8,66.4,0,0,0
MACHINE_002,Compressor,2024-03-27 17:00:00,46.74,1.236,103.73,2285.4,24.29,63.4,52.3,0,0,0
MACHINE_002,Compressor,2024-03-27 18:00:00,47.54,1.234,106.02,2260.1,15.74,81.3,68.9,0,0,0
MACHINE_002,Compressor,2024-03-27 19:00:00,47.72,1.408,104.53,2267.2,18.14,67.9,60.9,0,0,0
MACHINE_002,Compressor,2024-03-27 20:00:00,51.27,1.301,107.55,2272.7,19.39,80.3,48.3,0,0,0
MACHINE_002,Compressor,2024-03-27 21:00:00,45.71,1.369,106.23,2281.8,9.29,70.7,54.6,0,0,0
