player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0356,Team_H,Guard,68,20.6,2.2,9.5,32.6,21,7,5.33
P0357,Team_C,Forward,48,11.0,8.4,6.4,25.9,35,12,1.11
P0358,Team_L,Defender,13,18.2,1.8,7.4,37.2,28,5,2.47
P0359,Team_G,Midfielder,48,11.1,5.5,4.4,17.6,36,8,1.12
P0360,Team_H,Defender,48,20.5,0.0,1.2,22.5,24,10,7.12
P0361,Team_L,Defender,72,9.2,0.3,8.3,33.8,22,11,0.72
P0362,Team_F,Center,27,0.0,7.4,8.9,16.9,21,2,3.58
P0363,Team_H,Midfielder,71,12.7,6.9,0.5,22.8,32,3,0.5
P0364,Team_I,Forward,27,0.4,7.9,11.7,22.1,21,13,0.7
P0365,Team_I,Midfielder,49,0.0,4.8,6.2,20.2,22,15,0.9
P0366,Team_B,Center,33,10.8,4.0,7.3,32.5,23,5,2.83
P0367,Team_A,Forward,74,23.7,2.7,6.8,15.1,23,2,3.57
P0368,Team_B,Guard,58,12.8,7.0,0.0,13.6,37,12,1.3
P0369,Team_C,Striker,23,14.1,3.2,9.8,30.5,35,2,6.3
P0370,Team_E,Midfielder,44,0.0,4.8,9.1,32.2,28,15,0.5
P0371,Team_I,Midfielder,76,12.7,1.1,4.2,21.0,26,0,0.5
P0372,Team_K,Midfielder,73,13.3,1.6,4.8,23.2,28,2,2.58
P0373,Team_H,Defender,24,8.3,2.3,7.6,13.1,23,1,2.87
P0374,Team_J,Guard,72,7.2,5.0,3.3,23.0,34,17,12.61
P0375,Team_B,Striker,27,10.3,2.8,3.4,46.6,35,3,1.78
P0376,Team_F,Guard,39,11.5,7.7,6.4,37.0,29,8,0.5
P0377,Team_B,Center,34,18.0,0.5,3.9,24.0,20,0,2.43
P0378,Team_D,Center,20,15.6,7.2,4.4,20.6,34,12,1.84
P0379,Team_G,Guard,40,26.1,3.1,16.9,34.6,23,17,1.8
P0380,Team_G,Midfielder,38,7.4,0.0,10.3,46.9,20,14,1.04
P0381,Team_C,Forward,27,22.3,0.0,4.8,39.5,21,13,1.81
P0382,Team_H,Forward,52,18.1,0.0,3.7,29.8,24,12,2.8
P0383,Team_C,Defender,60,7.3,6.1,2.0,29.9,27,16,1.24
P0384,Team_A,Guard,36,24.9,6.5,6.2,22.9,33,12,1.36
P0385,Team_H,Guard,25,6.9,5.2,0.0,45.5,20,5,0.5
P0386,Team_L,Striker,61,17.6,1.8,11.7,36.3,37,7,2.0
P0387,Team_G,Forward,59,5.3,3.9,6.5,25.6,24,2,0.5
P0388,Team_B,Defender,62,18.9,1.8,6.9,31.8,28,11,1.35
P0389,Team_F,Center,45,13.5,3.0,1.2,38.1,31,2,0.5
P0390,Team_A,Defender,67,5.9,5.1,10.7,33.0,20,7,5.0
P0391,Team_L,Guard,11,7.3,6.6,1.3,34.5,27,11,8.11
P0392,Team_F,Defender,49,7.8,4.3,7.9,44.6,23,2,0.58
P0393,Team_K,Striker,42,17.2,0.0,12.6,11.1,32,15,2.84
P0394,Team_J,Defender,69,2.0,2.2,3.8,37.8,27,15,2.89
P0395,Team_D,Defender,44,18.6,6.4,6.7,17.2,27,1,3.01
P0396,Team_G,Forward,74,25.0,4.4,8.6,5.0,30,8,4.21
P0397,Team_H,Center,33,27.0,5.9,5.5,19.7,35,16,2.69
P0398,Team_C,Guard,29,2.3,2.8,12.1,23.7,22,15,7.53
P0399,Team_F,Striker,71,12.5,3.0,6.2,5.0,24,14,0.5
P0400,Team_G,Center,59,2.4,6.0,6.5,20.9,22,0,0.61
P0401,Team_G,Striker,34,8.7,2.7,10.1,10.1,26,8,0.64
P0402,Team_C,Guard,76,11.5,7.1,11.7,14.2,26,14,1.6
P0403,Team_L,Midfielder,34,3.8,5.7,7.5,22.4,35,16,1.9
P0404,Team_B,Midfielder,22,17.9,2.7,7.5,42.5,25,2,0.65
P0405,Team_H,Midfielder,33,14.6,1.5,6.4,14.0,26,3,1.05
P0406,Team_G,Striker,37,18.2,7.2,0.8,25.2,27,14,2.33
P0407,Team_L,Midfielder,54,2.2,2.9,8.1,21.8,28,6,1.55
P0408,Team_F,Striker,15,0.0,8.0,0.5,40.1,34,14,5.14
P0409,Team_I,Center,30,18.1,5.9,9.7,9.7,35,8,2.31
P0410,Team_H,Guard,20,11.7,5.1,7.8,19.7,36,7,1.23
P0411,Team_I,Guard,61,23.8,1.5,5.6,26.3,25,17,0.69
P0412,Team_A,Guard,42,6.0,0.0,9.2,16.1,27,16,0.61
P0413,Team_F,Center,31,12.9,0.0,5.9,19.3,20,4,0.5
P0414,Team_H,Forward,59,1.0,0.6,8.0,13.0,23,9,0.5
P0415,Team_H,Midfielder,31,5.7,2.6,3.2,21.5,20,8,4.67
P0416,Team_H,Guard,37,18.1,4.7,2.8,31.0,22,6,2.84
P0417,Team_H,Defender,37,14.2,5.4,7.7,30.4,37,13,2.34
P0418,Team_H,Striker,12,11.4,5.7,6.1,5.0,26,8,0.62
P0419,Team_F,Midfielder,43,23.9,0.2,9.7,9.3,33,13,0.62
P0420,Team_A,Center,22,17.5,2.3,0.0,27.5,21,9,2.13
P0421,Team_C,Defender,26,20.9,2.9,9.5,18.5,28,17,0.71
P0422,Team_L,Midfielder,21,13.6,10.2,7.5,22.0,31,13,0.5
P0423,Team_E,Striker,21,11.2,7.9,13.4,14.1,22,16,3.77
P0424,Team_E,Center,69,17.2,0.0,2.0,14.3,29,15,0.56
P0425,Team_B,Center,26,15.4,6.3,4.0,9.7,21,7,1.67
P0426,Team_D,Guard,81,8.6,1.1,7.7,27.9,27,7,0.92
P0427,Team_K,Striker,71,8.6,1.1,5.6,29.2,32,15,0.66
P0428,Team_C,Midfielder,45,10.8,3.0,9.8,27.8,37,15,3.57
P0429,Team_B,Midfielder,26,17.1,2.7,4.4,6.0,31,12,5.59
P0430,Team_H,Forward,52,15.4,4.8,0.0,15.4,32,7,0.84
P0431,Team_B,Center,10,11.1,5.8,6.0,16.3,21,0,1.26
P0432,Team_L,Striker,43,15.4,2.1,14.1,12.8,23,4,4.39
P0433,Team_H,Striker,25,17.4,0.6,8.1,27.3,27,4,0.5
P0434,Team_I,Striker,19,8.9,3.7,10.2,37.4,28,2,1.78
P0435,Team_C,Defender,11,18.5,5.5,3.1,28.1,36,15,0.5
P0436,Team_G,Guard,25,20.0,1.2,8.4,34.4,22,5,1.5
P0437,Team_C,Striker,43,14.8,4.2,0.4,28.4,35,4,0.5
P0438,Team_E,Midfielder,60,12.1,4.3,5.3,29.6,20,2,0.84
P0439,Team_B,Guard,72,9.5,6.3,9.6,27.1,24,3,0.5
P0440,Team_B,Guard,15,10.6,7.6,5.9,24.8,27,4,3.48
P0441,Team_E,Center,27,18.3,2.0,13.5,19.5,33,13,9.08
P0442,Team_E,Midfielder,39,21.8,1.8,10.9,28.7,31,6,0.98
P0443,Team_J,Midfielder,46,18.3,0.3,10.5,38.8,30,13,3.25
P0444,Team_L,Striker,54,23.0,7.9,3.2,27.1,30,16,5.75
P0445,Team_B,Midfielder,54,10.6,10.6,6.8,12.2,30,16,2.13
P0446,Team_G,Forward,17,23.5,7.2,7.6,38.2,26,7,0.85
P0447,Team_G,Guard,48,12.4,6.4,5.3,20.6,37,0,5.04
P0448,Team_K,Striker,43,10.4,4.8,8.0,11.0,21,8,1.85
P0449,Team_J,Center,58,16.2,6.0,7.3,17.5,37,14,1.44
P0450,Team_E,Striker,25,17.1,5.1,9.2,25.3,33,16,0.5
P0451,Team_B,Center,27,13.0,1.0,1.4,19.6,26,0,0.5
P0452,Team_G,Midfielder,68,20.8,1.5,4.3,24.7,34,9,7.09
P0453,Team_A,Forward,49,3.6,5.3,7.5,33.4,36,12,5.12
P0454,Team_E,Forward,29,8.0,8.0,7.5,5.0,27,11,1.85
P0455,Team_H,Guard,20,1.8,4.1,6.1,16.3,26,0,0.5
P0456,Team_A,Striker,75,0.0,2.8,7.0,16.2,20,4,2.59
P0457,Team_F,Guard,23,0.0,3.2,1.8,27.9,28,3,0.95
P0458,Team_B,Midfielder,65,10.5,7.4,8.1,27.7,32,10,0.5
P0459,Team_G,Guard,66,18.9,6.6,0.0,21.0,26,10,0.5
P0460,Team_L,Forward,12,8.9,5.9,9.6,31.4,31,14,1.09
P0461,Team_E,Center,72,14.3,1.3,0.0,37.5,34,9,6.91
P0462,Team_D,Center,37,7.2,3.0,7.6,42.5,36,1,0.5
P0463,Team_I,Striker,80,0.0,6.2,0.0,37.4,34,3,2.08
P0464,Team_L,Forward,24,13.5,7.3,0.3,24.1,29,2,1.48
P0465,Team_C,Forward,53,5.2,6.2,5.5,35.0,21,15,1.97
P0466,Team_K,Center,25,19.1,1.1,10.9,29.2,32,10,1.46
P0467,Team_A,Striker,56,8.1,8.8,0.0,38.1,26,12,0.52
P0468,Team_I,Striker,70,5.6,10.3,3.7,15.0,30,6,2.86
P0469,Team_H,Center,67,20.0,2.8,4.5,32.0,30,14,0.5
P0470,Team_H,Forward,63,15.7,7.6,2.6,30.9,33,2,0.5
P0471,Team_I,Striker,57,11.7,1.2,6.1,21.8,37,15,0.89
P0472,Team_L,Center,61,35.7,5.4,3.1,34.3,28,3,7.97
P0473,Team_G,Defender,24,14.1,1.3,7.0,19.6,21,1,0.5
P0474,Team_C,Striker,17,6.4,7.5,9.4,32.1,30,2,4.89
P0475,Team_G,Guard,65,4.8,0.0,10.2,33.5,35,0,3.98
P0476,Team_H,Center,77,5.9,0.0,8.7,11.4,26,4,4.71
P0477,Team_C,Midfielder,69,15.5,6.4,6.2,24.2,33,13,1.46
P0478,Team_E,Midfielder,51,6.7,2.9,10.2,27.6,28,7,0.58
P0479,Team_L,Striker,65,13.5,6.9,3.9,21.2,36,9,4.79
P0480,Team_C,Guard,69,13.8,8.1,12.8,20.6,22,2,9.3
P0481,Team_K,Center,54,12.7,0.0,8.8,29.9,23,2,0.97
P0482,Team_F,Defender,21,15.3,9.0,7.8,34.9,20,8,3.24
P0483,Team_D,Striker,48,5.0,2.7,8.6,32.3,34,14,0.5
P0484,Team_D,Midfielder,66,4.8,4.7,8.0,21.8,30,16,0.53
P0485,Team_A,Center,34,15.3,5.4,4.7,32.5,28,15,2.0
P0486,Team_F,Midfielder,68,0.0,4.6,7.8,29.9,24,3,1.78
P0487,Team_B,Forward,73,13.5,4.9,5.5,25.1,22,15,2.14
P0488,Team_J,Midfielder,13,10.5,4.8,5.5,11.7,28,2,5.01
P0489,Team_G,Guard,68,23.9,5.5,6.9,25.1,29,5,3.8
P0490,Team_I,Midfielder,22,6.5,6.2,0.0,11.9,37,11,1.02
P0491,Team_J,Midfielder,39,12.4,3.6,0.0,28.4,30,2,0.78
P0492,Team_F,Midfielder,59,31.0,5.5,3.9,28.7,23,14,10.53
P0493,Team_D,Striker,38,9.6,7.7,5.2,22.3,26,8,6.36
P0494,Team_I,Forward,64,5.9,8.8,3.9,24.1,30,5,0.51
P0495,Team_K,Forward,35,9.0,2.2,1.5,37.2,37,10,0.7
P0496,Team_J,Center,33,12.1,7.2,2.1,28.7,33,13,15.15
P0497,Team_L,Guard,38,24.6,3.7,7.1,25.6,33,13,1.02
P0498,Team_F,Forward,78,16.4,2.5,1.0,22.6,22,7,5.96
P0499,Team_D,Defender,59,11.4,6.5,2.2,28.7,29,15,0.5
P0500,Team_K,Forward,79,12.7,3.8,9.0,31.3,30,4,1.82
P0501,Team_B,Defender,41,21.2,3.6,1.3,26.0,31,2,1.2
P0502,Team_J,Striker,25,17.4,8.0,7.3,37.6,27,15,0.5
P0503,Team_J,Guard,51,4.1,5.8,2.9,13.5,32,11,4.74
P0504,Team_A,Midfielder,59,0.0,9.7,10.0,37.3,34,4,2.0
P0505,Team_C,Forward,15,13.6,6.5,10.4,40.9,37,16,0.5
P0506,Team_B,Midfielder,30,10.0,2.0,8.8,29.0,26,11,0.95
P0507,Team_F,Center,42,15.1,3.3,4.6,25.4,28,3,1.56
P0508,Team_J,Guard,70,11.7,10.9,7.9,29.8,23,17,8.92
P0509,Team_C,Midfielder,18,13.0,0.9,4.2,6.2,30,10,6.86
P0510,Team_K,Forward,22,16.1,9.7,7.1,42.6,26,4,0.79
P0511,Team_J,Striker,39,6.1,3.5,7.2,17.0,32,3,2.01
P0512,Team_F,Defender,75,9.0,10.8,5.1,28.8,26,8,8.13
P0513,Team_L,Midfielder,63,27.5,5.7,9.5,22.2,23,14,1.33
P0514,Team_K,Defender,16,9.2,9.8,2.6,41.2,33,6,11.29
P0515,Team_B,Striker,52,19.9,0.0,4.1,25.9,31,4,1.22
P0516,Team_D,Defender,19,22.5,0.0,5.4,12.4,30,11,4.87
P0517,Team_I,Guard,24,14.5,0.7,5.7,29.9,32,4,5.61
P0518,Team_D,Striker,42,10.9,2.6,0.0,17.2,31,14,11.91
P0519,Team_J,Guard,50,10.9,7.1,3.2,25.9,34,5,0.5
P0520,Team_E,Midfielder,37,21.9,2.6,9.5,23.1,23,16,1.75
P0521,Team_K,Guard,24,13.0,2.5,7.7,39.2,24,4,4.63
P0522,Team_F,Midfielder,66,4.3,0.0,6.3,26.8,29,11,2.15
P0523,Team_B,Center,29,13.6,5.5,2.0,24.0,37,4,1.93
P0524,Team_A,Striker,74,7.3,8.5,6.0,39.1,20,2,5.45
P0525,Team_G,Midfielder,34,14.0,9.3,1.0,18.1,30,0,2.07
P0526,Team_E,Guard,69,14.6,3.5,10.2,17.6,25,7,2.68
P0527,Team_A,Center,58,20.3,0.5,5.1,40.3,29,0,2.65
P0528,Team_J,Striker,51,2.7,3.1,18.8,34.3,26,17,5.3
P0529,Team_E,Midfielder,30,0.1,2.6,4.5,25.2,37,15,8.06
P0530,Team_G,Defender,78,14.8,1.1,7.1,13.0,21,12,0.65
P0531,Team_G,Guard,77,18.3,2.0,3.1,11.9,34,17,7.28
P0532,Team_B,Center,39,15.4,5.1,14.5,24.9,23,16,2.9
P0533,Team_A,Guard,70,17.8,2.1,8.1,28.9,28,1,0.5
P0534,Team_L,Forward,73,0.0,6.8,7.5,35.3,25,5,2.08
P0535,Team_H,Forward,54,17.2,5.1,2.5,26.9,35,16,1.48
P0536,Team_J,Guard,65,7.9,0.2,3.5,16.6,29,1,1.48
P0537,Team_D,Striker,26,7.3,3.4,2.9,36.0,28,15,0.5
P0538,Team_C,Center,55,10.2,0.9,7.5,47.0,28,16,0.5
P0539,Team_J,Guard,59,8.7,1.8,0.8,11.6,36,5,4.76
P0540,Team_H,Midfielder,77,11.8,6.8,7.2,42.3,30,1,2.18
P0541,Team_L,Forward,11,8.6,2.0,6.8,17.5,30,7,5.13
P0542,Team_E,Midfielder,26,13.6,6.0,1.5,32.8,21,15,2.08
P0543,Team_F,Forward,21,12.6,1.0,13.8,32.2,26,9,6.52
P0544,Team_E,Forward,55,14.2,3.7,0.0,31.7,37,9,0.61
P0545,Team_J,Forward,11,23.1,0.0,4.1,5.0,29,13,10.0
P0546,Team_C,Striker,79,9.6,0.0,8.3,37.0,31,17,7.5
P0547,Team_B,Forward,73,3.9,2.7,5.6,6.7,27,0,0.5
P0548,Team_J,Midfielder,72,17.1,2.5,1.3,18.6,21,13,10.01
P0549,Team_K,Striker,20,18.1,2.3,12.5,32.3,20,16,3.67
P0550,Team_L,Forward,62,22.0,3.4,0.0,38.1,31,15,0.56
P0551,Team_D,Striker,25,0.0,6.5,8.1,24.3,36,15,6.15
P0552,Team_G,Forward,56,21.8,4.3,1.3,19.5,33,12,1.44
P0553,Team_I,Defender,44,8.2,6.8,7.1,33.4,26,13,0.5
P0554,Team_H,Defender,26,16.8,0.9,0.0,36.6,32,1,4.74
P0555,Team_C,Center,65,1.2,4.7,0.7,9.6,27,14,0.79
P0556,Team_C,Forward,64,7.0,4.8,5.7,21.0,21,0,1.43
P0557,Team_C,Midfielder,51,8.3,3.7,2.5,28.0,21,11,0.51
P0558,Team_L,Guard,10,17.3,2.5,3.4,19.5,34,14,0.5
P0559,Team_K,Center,22,17.2,1.7,4.5,13.7,37,13,2.2
P0560,Team_A,Center,29,16.5,4.4,10.3,25.5,27,16,5.62
P0561,Team_K,Midfielder,46,18.7,0.7,10.9,17.6,20,1,5.35
P0562,Team_A,Guard,45,23.3,2.9,3.5,34.6,33,7,0.56
P0563,Team_G,Defender,45,13.0,4.4,2.6,15.3,26,17,1.26
