trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition,on_time_pct,passenger_satisfaction
T000295,Route_7,Bus,20,16.6,35,11.83,7.9,Sat,0,Clear,0.892,1.8
T000296,Route_2,Subway,18,11.7,28,6.12,0.1,Fri,1,Clear,0.797,1.8
T000297,Route_9,Subway,12,39.0,30,5.35,7.8,Wed,0,Clear,0.967,3.0
T000298,Route_5,Train,12,22.9,30,9.26,2.2,Wed,0,Rain,0.719,4.6
T000299,Route_6,Bus,8,40.5,32,6.35,2.2,Tue,0,Clear,0.827,4.8
T000300,Route_7,Tram,8,23.6,19,8.14,3.9,Mon,0,Clear,0.924,2.2
T000301,Route_8,Ferry,20,36.4,29,13.49,8.7,Wed,0,Clear,1.0,4.0
T000302,Route_4,Bus,13,25.5,33,14.58,1.6,Tue,0,Clear,0.819,3.0
T000303,Route_11,Train,2,28.7,29,10.35,3.0,Tue,0,Fog,0.886,3.2
T000304,Route_1,Subway,11,20.7,40,4.25,15.5,Thu,0,Snow,0.586,3.7
T000305,Route_16,Train,4,14.2,27,14.45,5.8,Wed,0,Clear,0.888,2.5
T000306,Route_11,Bus,3,36.8,36,6.73,19.1,Thu,0,Clear,0.933,4.1
T000307,Route_10,Tram,3,21.7,28,4.36,7.8,Tue,0,Snow,0.894,3.8
T000308,Route_8,Tram,13,0.8,25,9.34,8.4,Sat,0,Snow,0.82,3.0
T000309,Route_1,Tram,9,9.7,44,10.66,2.5,Thu,0,Snow,0.871,3.8
T000310,Route_19,Subway,4,11.8,33,4.58,5.1,Sat,0,Clear,0.979,3.4
T000311,Route_6,Bus,15,30.6,32,13.45,3.1,Sat,0,Rain,0.84,4.7
T000312,Route_2,Ferry,9,43.9,33,3.65,8.8,Tue,0,Clear,0.817,3.3
T000313,Route_9,Ferry,11,17.8,31,3.06,8.4,Sun,1,Clear,0.787,2.5
T000314,Route_20,Ferry,9,11.3,30,1.82,1.9,Sun,0,Clear,0.706,2.9
T000315,Route_8,Subway,8,4.9,34,4.9,2.2,Thu,0,Clear,0.761,3.9
T000316,Route_13,Ferry,12,45.0,37,2.24,2.2,Fri,0,Clear,0.829,2.6
T000317,Route_12,Bus,0,29.4,36,11.91,20.0,Tue,0,Clear,0.886,3.2
T000318,Route_8,Tram,5,32.4,30,11.39,0.2,Sat,0,Clear,0.854,2.5
T000319,Route_17,Tram,13,4.1,23,12.45,3.8,Fri,0,Clear,0.91,2.3
T000320,Route_19,Train,8,31.0,36,8.13,11.3,Thu,0,Clear,0.778,4.0
T000321,Route_19,Ferry,9,44.2,22,11.1,3.1,Wed,0,Clear,0.873,4.1
T000322,Route_18,Tram,5,38.0,33,6.54,0.3,Fri,0,Clear,0.76,3.6
T000323,Route_7,Train,3,40.1,33,3.45,27.0,Sun,0,Rain,0.777,3.3
T000324,Route_4,Ferry,16,10.1,26,14.64,4.3,Wed,0,Clear,0.874,1.6
T000325,Route_7,Train,10,26.6,39,12.43,1.8,Mon,0,Clear,0.76,2.9
T000326,Route_7,Bus,22,20.1,39,10.75,2.2,Sat,0,Rain,0.878,3.7
T000327,Route_9,Tram,4,2.9,33,9.62,6.3,Fri,0,Clear,0.79,3.7
T000328,Route_18,Tram,9,31.6,33,2.95,2.5,Thu,0,Clear,0.868,4.7
T000329,Route_20,Bus,15,32.2,33,11.35,4.0,Mon,0,Rain,0.782,4.0
T000330,Route_14,Bus,11,31.5,24,2.15,4.8,Thu,0,Clear,0.725,1.8
T000331,Route_20,Train,1,27.7,23,7.48,1.2,Sat,0,Clear,0.771,3.4
T000332,Route_3,Subway,11,30.6,37,1.51,0.1,Sat,0,Clear,0.894,4.9
T000333,Route_17,Ferry,12,9.9,28,2.73,5.7,Tue,0,Clear,0.865,2.8
T000334,Route_6,Tram,11,40.9,35,1.56,1.9,Sat,1,Rain,0.956,3.8
T000335,Route_12,Train,19,40.3,20,2.84,14.6,Sat,0,Clear,0.935,3.1
T000336,Route_12,Subway,18,25.9,26,4.72,7.0,Sun,0,Clear,0.774,4.5
T000337,Route_8,Tram,16,19.4,30,11.4,8.1,Tue,0,Clear,0.788,3.3
T000338,Route_5,Ferry,10,42.0,24,7.21,22.1,Tue,0,Rain,0.98,3.1
T000339,Route_7,Bus,5,26.9,26,7.59,16.7,Tue,0,Rain,0.953,2.9
T000340,Route_9,Bus,12,26.9,27,11.38,5.7,Mon,0,Rain,0.958,2.7
T000341,Route_13,Bus,12,6.3,31,2.14,7.1,Sat,0,Rain,0.734,4.3
T000342,Route_4,Subway,4,39.0,24,4.13,0.4,Tue,0,Clear,0.943,4.0
T000343,Route_13,Train,3,34.7,28,9.93,9.0,Mon,0,Clear,0.896,3.6
T000344,Route_1,Train,2,28.3,32,12.0,17.2,Fri,0,Clear,0.913,2.4
T000345,Route_18,Bus,17,26.3,29,3.16,2.4,Mon,0,Clear,0.862,1.2
T000346,Route_5,Subway,21,23.5,18,14.78,1.1,Wed,0,Clear,0.835,2.5
T000347,Route_6,Subway,8,20.0,46,9.64,1.1,Thu,0,Clear,0.825,2.8
T000348,Route_4,Ferry,19,37.1,32,1.88,10.7,Thu,0,Clear,0.927,2.9
T000349,Route_1,Subway,20,4.6,39,8.23,1.6,Thu,1,Clear,0.851,3.4
T000350,Route_6,Subway,19,25.2,24,4.45,0.8,Mon,0,Clear,0.88,3.3
T000351,Route_16,Bus,5,9.6,41,3.35,0.8,Fri,0,Clear,0.808,2.6
T000352,Route_15,Tram,2,44.1,40,13.51,12.6,Tue,0,Clear,0.954,2.5
T000353,Route_6,Ferry,18,32.1,25,8.64,0.6,Wed,0,Clear,0.996,2.7
T000354,Route_2,Subway,21,30.9,37,10.17,6.0,Fri,0,Clear,0.802,3.9
T000355,Route_19,Subway,22,6.2,39,6.8,7.0,Wed,0,Snow,0.784,4.6
T000356,Route_1,Train,22,21.1,33,2.64,3.4,Tue,0,Rain,0.992,4.1
T000357,Route_6,Tram,9,40.9,44,10.23,0.2,Sun,0,Rain,0.842,2.7
T000358,Route_2,Bus,5,22.4,30,12.79,5.3,Tue,0,Clear,0.736,3.2
T000359,Route_10,Train,11,28.3,26,10.32,0.6,Mon,0,Clear,0.965,3.2
T000360,Route_1,Subway,10,11.9,37,2.64,4.2,Wed,0,Clear,0.844,3.6
T000361,Route_4,Ferry,5,24.9,31,13.47,3.3,Wed,0,Clear,0.889,4.1
T000362,Route_13,Tram,20,43.6,22,11.22,0.3,Mon,0,Clear,0.866,4.8
T000363,Route_7,Train,5,1.2,29,5.41,0.7,Mon,0,Clear,0.855,2.2
T000364,Route_7,Train,14,27.2,28,7.94,4.0,Mon,0,Clear,0.792,3.1
T000365,Route_18,Subway,17,40.6,30,4.08,1.5,Fri,0,Fog,1.0,3.5
T000366,Route_11,Ferry,3,43.3,35,12.36,6.2,Fri,0,Rain,0.746,2.3
T000367,Route_14,Ferry,16,14.8,30,5.62,5.0,Wed,0,Rain,0.979,4.0
T000368,Route_16,Subway,6,14.4,31,11.06,1.8,Sat,0,Clear,0.905,2.9
T000369,Route_20,Subway,2,39.9,28,14.14,9.3,Sun,0,Clear,0.944,4.7
T000370,Route_11,Tram,22,41.4,28,14.21,2.2,Thu,0,Clear,0.848,4.5
T000371,Route_1,Subway,8,37.6,27,13.51,2.8,Mon,0,Rain,0.935,4.3
T000372,Route_7,Bus,5,40.1,36,13.21,5.8,Sun,1,Rain,0.887,4.8
T000373,Route_12,Train,8,13.6,27,14.99,7.7,Thu,0,Clear,0.833,2.7
T000374,Route_17,Ferry,0,23.6,28,8.29,8.0,Sat,0,Rain,0.903,2.8
T000375,Route_11,Subway,15,9.2,24,2.53,0.0,Mon,0,Clear,0.92,4.6
T000376,Route_9,Bus,22,34.9,29,8.72,0.0,Fri,0,Clear,0.926,2.9
T000377,Route_3,Bus,21,24.5,33,10.11,0.1,Sat,0,Clear,0.807,4.6
T000378,Route_1,Subway,14,40.3,30,11.32,5.9,Sun,0,Snow,0.855,4.0
T000379,Route_20,Subway,19,18.1,33,3.56,4.1,Sat,0,Rain,0.701,3.0
T000380,Route_8,Tram,6,19.2,39,8.45,6.0,Tue,0,Fog,0.928,3.1
T000381,Route_2,Subway,22,20.6,32,9.64,6.6,Tue,0,Clear,0.846,3.6
T000382,Route_10,Train,12,9.7,32,2.65,6.3,Wed,1,Clear,0.761,4.8
T000383,Route_7,Subway,19,18.0,27,3.53,19.5,Wed,0,Rain,0.644,4.3
T000384,Route_7,Ferry,2,1.4,36,11.3,6.2,Sat,0,Clear,0.838,3.3
T000385,Route_20,Tram,21,32.2,38,10.01,0.5,Wed,1,Clear,0.876,4.6
T000386,Route_5,Tram,13,10.1,19,6.91,2.3,Sat,0,Clear,0.993,3.4
T000387,Route_15,Subway,9,8.3,36,6.06,0.7,Fri,0,Snow,0.921,2.6
T000388,Route_10,Subway,7,43.0,30,9.46,0.8,Wed,0,Clear,0.625,2.5
T000389,Route_17,Subway,7,32.7,28,6.83,8.4,Mon,0,Snow,0.901,3.9
T000390,Route_3,Ferry,6,15.3,29,11.47,0.7,Fri,0,Clear,0.707,4.9
T000391,Route_6,Bus,17,9.5,31,8.27,0.3,Sun,0,Clear,0.909,2.7
T000392,Route_2,Subway,15,9.4,36,8.04,4.6,Mon,0,Rain,0.973,4.4
T000393,Route_9,Tram,3,18.6,32,10.38,5.4,Sun,0,Clear,0.899,1.8
T000394,Route_13,Bus,16,22.3,32,5.16,19.4,Fri,0,Snow,1.0,3.8
T000395,Route_19,Tram,19,32.0,29,11.9,5.3,Tue,0,Clear,0.841,2.6
T000396,Route_18,Bus,1,26.0,35,13.97,6.6,Mon,0,Fog,1.0,4.3
T000397,Route_14,Bus,22,2.9,27,8.4,5.8,Thu,0,Rain,0.778,3.2
T000398,Route_10,Bus,22,24.2,28,6.76,7.1,Tue,0,Rain,0.887,3.9
T000399,Route_11,Bus,18,8.8,37,3.71,4.0,Sun,0,Rain,0.743,3.4
T000400,Route_4,Subway,10,27.3,34,13.17,3.5,Sat,0,Rain,0.737,3.9
T000401,Route_9,Subway,3,11.6,35,11.53,13.0,Sun,0,Fog,0.912,3.4
T000402,Route_3,Train,10,28.6,32,2.52,1.0,Wed,1,Rain,0.974,4.3
T000403,Route_3,Bus,14,42.4,28,3.11,2.7,Thu,0,Clear,0.77,3.9
T000404,Route_6,Tram,17,10.8,33,3.56,1.1,Fri,0,Clear,0.669,3.2
T000405,Route_12,Ferry,6,17.6,37,4.61,2.5,Fri,0,Fog,0.814,3.3
T000406,Route_5,Ferry,10,25.2,26,9.18,3.2,Wed,0,Snow,0.765,3.2
T000407,Route_11,Subway,22,30.2,24,6.27,0.4,Tue,0,Clear,0.911,3.4
T000408,Route_6,Train,21,11.2,30,9.62,3.7,Sun,0,Snow,0.76,4.5
T000409,Route_10,Ferry,8,1.1,32,2.12,4.4,Thu,0,Rain,0.899,3.7
T000410,Route_20,Subway,3,0.9,32,5.53,5.1,Wed,0,Clear,1.0,2.8
T000411,Route_13,Subway,8,8.9,27,10.39,0.7,Wed,0,Clear,0.939,4.1
T000412,Route_7,Train,15,37.7,27,14.68,0.9,Wed,0,Clear,0.992,4.0
T000413,Route_18,Bus,6,26.3,31,7.18,9.7,Sat,0,Fog,0.73,3.0
T000414,Route_16,Train,19,24.5,29,1.7,11.5,Tue,0,Clear,0.783,2.9
T000415,Route_18,Train,3,31.6,21,3.4,1.8,Thu,0,Snow,0.794,2.2
T000416,Route_8,Subway,17,2.6,33,8.02,8.3,Tue,0,Fog,0.758,3.6
T000417,Route_8,Subway,19,16.1,21,8.98,7.3,Wed,0,Rain,0.687,4.0
T000418,Route_8,Ferry,5,43.2,24,6.02,0.8,Sat,0,Clear,0.742,4.0
T000419,Route_2,Train,7,43.1,29,10.19,1.7,Wed,0,Clear,0.963,3.8
T000420,Route_12,Tram,19,21.3,25,11.11,12.4,Wed,0,Fog,1.0,3.4
T000421,Route_11,Train,15,6.4,38,10.8,5.3,Sun,0,Clear,0.842,3.8
T000422,Route_1,Tram,15,18.2,26,11.55,11.4,Sun,0,Clear,0.925,3.1
T000423,Route_6,Tram,12,39.3,40,14.67,4.9,Fri,0,Clear,0.76,4.9
T000424,Route_2,Bus,21,18.7,29,10.23,1.7,Sat,0,Clear,0.877,5.0
T000425,Route_2,Bus,22,14.7,27,3.88,22.4,Thu,0,Snow,0.915,2.4
T000426,Route_17,Ferry,19,33.1,24,5.36,18.7,Tue,0,Clear,0.932,2.7
T000427,Route_13,Tram,15,18.8,31,14.32,3.2,Sat,0,Snow,0.89,3.2
T000428,Route_19,Tram,16,3.9,34,4.19,0.4,Tue,0,Rain,0.884,1.8
T000429,Route_5,Train,3,15.2,29,4.33,2.4,Tue,0,Clear,0.887,3.6
T000430,Route_1,Bus,20,2.4,31,2.42,0.4,Sat,0,Clear,0.917,5.0
T000431,Route_3,Train,14,42.1,26,6.11,3.3,Thu,0,Clear,0.853,3.1
T000432,Route_7,Subway,11,15.9,39,3.77,0.2,Sat,1,Rain,0.837,2.6
T000433,Route_7,Subway,10,39.3,20,5.31,13.5,Fri,0,Fog,0.908,4.8
T000434,Route_13,Ferry,18,11.2,27,1.51,4.4,Tue,0,Clear,0.88,4.0
T000435,Route_8,Train,18,42.2,31,11.23,3.8,Fri,0,Rain,1.0,4.6
T000436,Route_12,Train,19,20.9,28,13.36,8.2,Mon,0,Rain,0.809,3.1
T000437,Route_4,Bus,11,7.2,28,2.01,1.1,Mon,0,Clear,0.981,3.1
T000438,Route_15,Bus,9,20.9,33,9.82,2.9,Tue,0,Clear,0.737,3.9
T000439,Route_19,Subway,15,27.2,37,10.63,0.1,Wed,0,Clear,0.801,3.6
T000440,Route_20,Train,3,26.8,32,11.99,5.0,Mon,0,Rain,0.846,3.6
T000441,Route_7,Ferry,12,19.1,26,14.15,12.8,Wed,0,Clear,0.936,3.5
T000442,Route_8,Bus,4,44.0,30,4.29,2.7,Wed,0,Clear,0.931,3.0
T000443,Route_10,Tram,17,21.4,34,9.9,2.1,Tue,0,Rain,0.892,2.8
T000444,Route_10,Ferry,8,22.3,40,8.82,14.9,Sun,0,Clear,0.665,3.7
T000445,Route_7,Bus,22,14.7,29,7.33,6.0,Sat,0,Rain,0.827,4.3
T000446,Route_17,Tram,21,27.8,28,6.17,5.3,Tue,0,Clear,0.697,3.8
T000447,Route_3,Train,15,31.5,18,10.68,6.4,Sat,0,Clear,0.717,4.0
T000448,Route_16,Subway,4,23.8,24,6.64,1.8,Fri,0,Rain,1.0,3.3
T000449,Route_18,Bus,10,42.1,35,3.02,8.4,Thu,0,Clear,0.929,5.0
T000450,Route_20,Train,7,15.3,34,8.55,1.8,Sat,0,Rain,0.887,3.8
T000451,Route_8,Tram,6,35.1,33,2.9,3.9,Sat,0,Clear,0.844,2.7
T000452,Route_9,Bus,4,6.4,24,2.59,10.1,Mon,1,Rain,0.925,3.5
T000453,Route_11,Ferry,8,21.1,31,5.76,1.0,Fri,0,Rain,0.927,4.4
T000454,Route_11,Train,7,39.9,29,14.02,3.4,Mon,0,Clear,0.717,4.3
T000455,Route_20,Bus,21,40.3,31,3.29,4.1,Wed,0,Fog,0.805,2.6
T000456,Route_18,Bus,3,29.3,20,8.89,1.1,Tue,0,Clear,0.819,4.3
T000457,Route_6,Bus,2,32.8,27,6.54,1.2,Thu,0,Clear,0.848,3.0
T000458,Route_6,Ferry,11,43.8,22,2.65,6.1,Sat,0,Snow,0.759,2.3
T000459,Route_19,Train,7,28.7,36,3.67,1.5,Mon,0,Clear,0.888,4.0
T000460,Route_4,Ferry,3,39.9,29,7.88,2.9,Mon,0,Rain,0.889,4.0
T000461,Route_20,Bus,3,22.8,33,4.43,13.0,Thu,0,Clear,0.766,4.0
T000462,Route_12,Subway,7,36.8,33,7.26,5.1,Tue,1,Clear,0.785,3.3
T000463,Route_3,Ferry,2,36.2,36,5.82,0.3,Sun,0,Clear,0.703,2.8
T000464,Route_19,Subway,7,31.0,41,2.84,8.7,Sun,0,Rain,0.74,2.4
T000465,Route_5,Bus,12,42.6,26,6.98,19.2,Tue,0,Clear,0.845,2.0
T000466,Route_9,Train,3,33.7,32,9.48,7.6,Fri,1,Fog,0.732,3.5
T000467,Route_2,Train,18,43.2,35,14.99,11.5,Tue,0,Clear,0.797,3.6
T000468,Route_7,Bus,18,16.0,24,8.28,4.6,Sun,0,Clear,0.665,2.9
T000469,Route_17,Subway,7,42.8,28,13.74,4.6,Tue,0,Rain,0.866,5.0
T000470,Route_5,Bus,3,27.8,29,5.01,7.6,Tue,0,Clear,1.0,4.7
T000471,Route_9,Train,19,9.2,41,7.65,7.8,Tue,0,Clear,0.792,2.7
T000472,Route_8,Bus,17,19.0,31,1.8,9.0,Thu,0,Clear,0.789,2.3
T000473,Route_20,Tram,17,4.4,30,13.13,3.4,Thu,0,Clear,0.742,4.7
T000474,Route_16,Subway,14,22.6,33,11.38,3.3,Tue,0,Rain,1.0,5.0
T000475,Route_15,Bus,14,40.6,33,8.39,1.1,Fri,0,Clear,0.836,4.3
T000476,Route_9,Ferry,10,29.5,23,10.29,5.5,Sun,0,Clear,0.829,3.7
T000477,Route_10,Tram,1,30.2,29,9.68,4.6,Tue,0,Rain,0.719,2.2
T000478,Route_16,Train,22,18.7,28,3.04,6.8,Wed,0,Snow,0.833,3.8
T000479,Route_19,Bus,0,33.2,34,14.99,9.0,Thu,0,Snow,0.758,2.7
T000480,Route_10,Train,20,30.4,24,11.94,0.6,Sat,0,Clear,0.765,3.7
T000481,Route_16,Tram,3,6.7,42,10.55,8.1,Wed,0,Clear,0.745,3.6
T000482,Route_4,Train,22,30.3,40,14.79,1.5,Tue,0,Clear,0.781,2.3
T000483,Route_12,Bus,8,9.3,32,4.1,10.0,Fri,1,Clear,0.875,3.5
T000484,Route_15,Tram,8,6.6,23,14.57,2.0,Fri,1,Clear,0.894,4.4
T000485,Route_15,Bus,12,10.0,25,5.95,0.6,Sat,0,Rain,0.671,4.7
T000486,Route_7,Ferry,4,10.6,39,11.81,2.7,Wed,0,Clear,0.628,4.4
T000487,Route_11,Bus,13,27.8,34,4.63,7.3,Tue,0,Clear,0.902,4.4
T000488,Route_10,Bus,22,22.3,31,4.63,0.9,Sat,0,Clear,0.865,3.8
T000489,Route_16,Ferry,15,40.7,23,11.68,8.0,Sun,0,Clear,0.829,2.8
T000490,Route_12,Ferry,17,41.4,33,6.81,0.9,Fri,0,Snow,0.979,3.6
T000491,Route_18,Ferry,19,21.8,34,4.98,1.9,Tue,0,Fog,0.801,3.0
T000492,Route_5,Train,2,15.9,32,14.34,4.1,Mon,0,Rain,0.731,3.7
T000493,Route_15,Tram,20,13.5,26,6.07,4.7,Thu,0,Clear,0.838,3.0
T000494,Route_9,Ferry,1,26.0,33,8.23,12.0,Tue,0,Clear,0.789,3.5
T000495,Route_2,Train,20,43.3,33,8.03,5.7,Fri,0,Snow,0.987,4.2
T000496,Route_4,Train,21,40.7,25,3.7,0.3,Sat,0,Snow,0.887,2.2
T000497,Route_4,Ferry,22,25.9,33,5.67,1.7,Fri,0,Clear,1.0,2.5
T000498,Route_19,Train,22,29.6,34,4.7,1.9,Thu,0,Clear,0.873,4.2
T000499,Route_5,Train,7,38.4,30,2.97,8.5,Fri,0,Clear,0.916,4.2
T000500,Route_7,Ferry,11,26.8,27,5.05,3.5,Wed,0,Clear,0.837,2.8
T000501,Route_7,Tram,9,27.3,35,4.65,3.6,Thu,0,Rain,0.89,3.2
T000502,Route_5,Bus,14,12.4,34,4.75,0.9,Mon,0,Snow,0.854,1.6
T000503,Route_1,Tram,16,24.9,26,7.99,0.1,Tue,0,Snow,0.825,3.7
T000504,Route_11,Tram,13,12.1,30,7.74,1.4,Mon,0,Clear,0.687,3.2
T000505,Route_6,Subway,15,10.2,32,11.01,8.0,Sat,0,Fog,0.677,2.4
T000506,Route_17,Subway,4,41.3,27,8.09,4.1,Sun,0,Rain,0.744,4.0
T000507,Route_20,Subway,19,28.0,33,2.01,14.8,Wed,0,Clear,0.88,3.8
T000508,Route_14,Subway,11,29.3,21,9.57,0.0,Mon,0,Clear,0.832,2.7
T000509,Route_18,Ferry,8,11.4,28,7.33,0.7,Thu,1,Clear,0.607,4.0
T000510,Route_4,Bus,13,42.6,29,4.92,17.4,Mon,1,Rain,0.982,4.1
T000511,Route_4,Ferry,19,28.2,22,14.29,1.9,Mon,0,Snow,0.781,2.9
T000512,Route_10,Tram,1,1.0,35,5.37,1.9,Mon,0,Snow,0.825,2.1
T000513,Route_12,Bus,17,26.1,35,10.86,2.2,Thu,0,Clear,0.999,3.6
T000514,Route_10,Subway,18,6.0,26,14.53,7.5,Wed,0,Clear,1.0,2.4
T000515,Route_8,Subway,20,13.2,27,10.2,0.7,Tue,0,Clear,0.802,3.7
T000516,Route_6,Subway,18,7.9,27,7.12,4.8,Tue,1,Snow,1.0,4.1
T000517,Route_6,Subway,17,23.1,28,8.83,4.6,Mon,0,Clear,0.772,4.7
T000518,Route_13,Tram,4,41.6,31,13.58,4.6,Tue,0,Clear,0.938,4.3
T000519,Route_1,Ferry,10,13.5,33,7.57,0.4,Sun,0,Clear,0.854,3.3
T000520,Route_6,Ferry,7,19.8,22,6.26,5.5,Fri,0,Rain,0.925,3.3
T000521,Route_20,Train,12,21.7,24,10.74,2.1,Wed,0,Snow,0.77,3.0
T000522,Route_9,Ferry,22,13.6,24,3.54,0.1,Sun,0,Clear,0.992,4.7
T000523,Route_19,Ferry,13,18.2,36,9.96,15.0,Mon,0,Clear,0.683,3.9
T000524,Route_12,Subway,9,24.6,36,4.03,4.5,Fri,0,Clear,0.769,3.1
T000525,Route_14,Subway,17,41.4,26,9.3,4.5,Tue,0,Rain,0.895,2.8
T000526,Route_12,Tram,0,32.6,27,12.47,4.5,Thu,0,Clear,0.773,3.1
T000527,Route_20,Tram,8,40.2,24,2.39,4.2,Mon,0,Clear,0.708,4.3
T000528,Route_16,Train,20,39.4,31,3.14,2.6,Wed,0,Snow,0.828,3.5
T000529,Route_19,Bus,7,28.1,37,5.74,1.9,Thu,0,Rain,0.971,3.0
T000530,Route_16,Train,22,25.0,32,10.11,1.6,Sun,0,Clear,0.93,3.1
T000531,Route_15,Train,21,26.9,24,13.41,0.7,Thu,0,Clear,0.789,3.2
T000532,Route_1,Ferry,12,28.6,31,6.57,27.8,Tue,0,Snow,0.905,3.5
T000533,Route_4,Train,12,43.6,37,2.71,1.0,Sat,0,Rain,0.878,2.5
T000534,Route_11,Subway,0,13.1,35,2.2,2.1,Mon,0,Clear,0.909,3.9
T000535,Route_9,Subway,3,13.4,24,7.6,2.5,Wed,0,Clear,1.0,2.5
T000536,Route_4,Train,15,13.2,23,13.09,6.2,Sat,0,Rain,0.815,3.2
T000537,Route_16,Ferry,9,19.5,34,4.93,2.1,Mon,0,Clear,0.892,2.1
T000538,Route_6,Train,10,9.6,27,9.42,2.4,Fri,0,Clear,0.93,2.5
T000539,Route_8,Ferry,16,14.7,32,12.55,3.8,Thu,0,Clear,0.833,3.4
T000540,Route_18,Train,11,25.7,27,1.89,4.5,Tue,0,Clear,0.667,3.5
T000541,Route_10,Tram,7,30.4,17,1.95,1.4,Thu,0,Clear,0.806,2.7
T000542,Route_9,Bus,13,40.6,21,11.35,7.5,Wed,0,Rain,0.994,2.8
T000543,Route_15,Bus,12,15.8,35,4.69,0.2,Mon,0,Rain,0.9,4.2
