player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0271,Team_F,Center,81,16.2,5.7,7.9,22.9,37,7,6.36,0.431,0.355,0.886
P0272,Team_G,Center,81,16.5,0.1,8.2,32.9,22,12,3.14,0.404,0.469,0.836
P0273,Team_I,Forward,16,10.0,2.4,14.7,12.3,32,3,2.56,0.44,0.325,0.685
P0274,Team_E,Defender,15,21.4,6.9,5.4,26.0,21,13,0.84,0.396,0.379,0.72
P0275,Team_A,Center,32,8.0,3.0,1.6,39.3,32,15,2.48,0.442,0.391,0.839
P0276,Team_D,Forward,27,25.8,5.1,0.9,25.1,26,8,1.19,0.511,0.393,0.761
P0277,Team_I,Center,78,10.0,2.0,6.6,20.7,29,8,1.83,0.354,0.411,0.732
P0278,Team_C,Defender,19,11.1,3.1,4.8,44.2,34,16,0.93,0.433,0.241,0.668
P0279,Team_K,Striker,15,14.6,6.4,0.0,22.1,35,14,6.16,0.396,0.2,0.866
P0280,Team_K,Midfielder,78,5.0,0.7,9.5,12.8,24,2,0.54,0.359,0.331,0.828
P0281,Team_H,Defender,52,10.1,6.0,12.8,29.7,23,4,1.74,0.427,0.335,0.76
P0282,Team_A,Defender,66,5.7,3.7,9.6,37.8,34,2,0.5,0.406,0.298,0.803
P0283,Team_J,Midfielder,58,12.3,7.6,4.2,22.4,36,13,1.03,0.318,0.352,0.593
P0284,Team_D,Defender,59,13.9,2.2,4.1,35.3,27,0,4.46,0.563,0.305,0.8
P0285,Team_G,Midfielder,65,14.7,2.7,4.2,28.7,35,4,1.59,0.553,0.384,0.711
P0286,Team_I,Guard,18,13.9,0.6,7.3,22.7,22,2,18.36,0.438,0.471,0.769
P0287,Team_D,Center,70,5.5,1.8,5.9,19.9,23,10,1.64,0.461,0.413,0.813
P0288,Team_C,Defender,79,11.6,0.0,3.7,33.6,31,11,7.63,0.403,0.353,0.873
P0289,Team_L,Midfielder,32,8.4,1.6,7.4,23.8,33,2,14.91,0.455,0.279,0.843
P0290,Team_A,Midfielder,74,12.4,7.7,3.6,28.9,33,6,6.89,0.422,0.438,0.847
P0291,Team_I,Center,22,5.1,6.0,7.4,15.1,27,9,2.68,0.444,0.359,0.869
P0292,Team_C,Defender,73,7.5,2.4,4.9,37.2,27,17,12.61,0.387,0.315,0.812
P0293,Team_B,Defender,48,9.8,8.5,7.5,48.0,24,15,0.73,0.484,0.248,0.671
P0294,Team_E,Midfielder,44,0.0,1.4,12.2,36.9,27,0,0.87,0.415,0.302,0.797
P0295,Team_F,Striker,27,8.9,4.1,0.0,15.1,29,1,0.69,0.351,0.391,0.554
P0296,Team_F,Striker,10,2.8,1.5,13.0,30.3,32,16,3.0,0.52,0.31,0.831
P0297,Team_G,Center,80,0.0,6.4,14.3,13.5,36,0,4.08,0.559,0.325,0.633
P0298,Team_C,Guard,39,13.7,0.0,3.8,31.8,22,2,1.25,0.395,0.347,0.749
P0299,Team_J,Defender,80,8.5,4.5,6.9,22.2,26,13,5.7,0.413,0.293,0.716
P0300,Team_H,Defender,62,4.6,2.3,4.7,14.4,25,2,0.5,0.51,0.352,0.78
P0301,Team_I,Center,80,17.0,2.7,6.7,37.8,34,16,3.53,0.501,0.331,0.675
P0302,Team_H,Midfielder,66,17.7,2.6,7.9,20.8,33,14,1.49,0.458,0.275,0.736
P0303,Team_F,Defender,43,13.6,0.0,9.6,5.0,20,9,0.5,0.438,0.293,0.75
P0304,Team_D,Defender,25,30.2,3.6,11.0,20.0,20,6,4.01,0.503,0.287,0.843
P0305,Team_C,Forward,43,12.8,1.3,4.6,33.0,32,11,7.93,0.352,0.427,0.804
P0306,Team_B,Forward,62,25.3,0.0,1.4,13.3,37,0,1.7,0.382,0.413,0.66
P0307,Team_C,Defender,35,7.9,2.4,1.9,26.1,29,15,1.77,0.341,0.341,0.905
P0308,Team_H,Defender,44,5.1,7.0,0.0,28.2,25,11,2.61,0.326,0.303,0.675
P0309,Team_L,Striker,66,0.0,3.8,0.7,40.2,28,3,3.2,0.554,0.406,0.784
P0310,Team_L,Guard,47,1.0,2.4,2.7,15.5,35,11,1.16,0.628,0.355,0.689
P0311,Team_I,Striker,38,16.4,5.6,8.4,37.4,30,14,4.97,0.55,0.355,0.786
P0312,Team_J,Defender,79,21.8,6.0,8.1,18.5,32,9,4.07,0.528,0.286,0.72
P0313,Team_L,Forward,24,8.7,1.1,11.7,23.5,35,1,6.24,0.427,0.278,0.853
P0314,Team_C,Forward,37,10.2,0.9,0.0,33.1,36,16,2.02,0.508,0.266,0.627
P0315,Team_C,Midfielder,73,12.8,5.8,14.9,29.6,26,16,1.82,0.378,0.29,0.653
P0316,Team_A,Striker,76,8.0,9.1,0.0,23.1,26,4,1.38,0.475,0.386,0.862
P0317,Team_A,Defender,34,21.0,8.0,7.1,23.6,26,13,5.67,0.354,0.394,0.674
P0318,Team_J,Center,50,9.5,0.0,5.3,18.8,27,0,0.5,0.348,0.36,0.784
P0319,Team_D,Guard,78,9.7,1.3,5.5,21.4,31,5,2.25,0.523,0.367,0.54
P0320,Team_E,Defender,34,17.0,1.8,1.1,34.9,23,6,5.46,0.446,0.292,0.601
P0321,Team_F,Center,62,11.0,1.8,6.6,24.6,37,4,6.45,0.454,0.298,0.713
P0322,Team_G,Guard,79,15.8,0.0,9.3,20.8,28,2,1.16,0.531,0.312,0.856
P0323,Team_E,Midfielder,54,10.5,3.8,9.6,38.0,25,8,3.96,0.321,0.433,0.732
P0324,Team_L,Defender,71,10.6,3.5,1.5,27.6,22,5,3.58,0.3,0.316,0.775
P0325,Team_B,Striker,19,12.2,5.9,2.7,22.7,30,12,3.94,0.414,0.302,0.577
P0326,Team_A,Defender,75,16.3,5.0,4.4,12.4,22,10,3.32,0.511,0.429,0.743
P0327,Team_E,Guard,41,9.4,9.9,7.1,16.9,23,6,2.45,0.407,0.498,0.645
P0328,Team_D,Striker,10,13.1,5.1,11.9,21.6,30,15,7.86,0.472,0.444,0.634
P0329,Team_F,Striker,52,20.6,0.9,1.2,12.0,28,15,1.38,0.451,0.428,0.95
P0330,Team_H,Defender,61,15.5,1.9,6.7,19.9,20,6,9.86,0.384,0.377,0.757
P0331,Team_C,Defender,26,0.0,5.8,12.0,6.7,37,12,0.5,0.53,0.383,0.724
P0332,Team_F,Forward,59,14.8,6.1,0.4,23.2,34,4,6.12,0.544,0.362,0.642
P0333,Team_C,Striker,47,13.4,2.6,1.6,25.9,26,15,2.71,0.521,0.368,0.844
P0334,Team_C,Midfielder,55,16.5,5.3,0.7,10.2,23,1,3.43,0.3,0.374,0.713
P0335,Team_D,Midfielder,18,0.8,0.7,2.7,26.7,32,5,7.69,0.516,0.362,0.884
P0336,Team_E,Striker,48,0.0,2.4,4.5,15.3,31,10,0.63,0.43,0.332,0.736
P0337,Team_H,Guard,25,12.7,3.8,11.6,46.6,29,1,0.85,0.521,0.369,0.768
P0338,Team_I,Center,80,20.8,3.8,5.2,10.1,25,5,1.35,0.368,0.395,0.657
P0339,Team_D,Guard,51,5.5,4.4,1.6,41.0,36,14,4.97,0.396,0.407,0.664
P0340,Team_C,Forward,62,10.3,3.2,5.6,24.4,22,15,5.71,0.471,0.367,0.836
P0341,Team_D,Defender,65,22.0,0.0,2.2,15.9,23,2,0.5,0.42,0.305,0.747
P0342,Team_F,Striker,34,10.0,0.7,1.8,34.2,31,8,2.07,0.481,0.345,0.948
P0343,Team_A,Striker,27,0.0,6.2,0.4,40.8,26,2,3.93,0.467,0.368,0.569
P0344,Team_B,Striker,73,16.2,7.2,3.4,37.0,29,9,1.22,0.437,0.398,0.843
P0345,Team_C,Forward,10,13.0,6.1,0.0,31.5,26,7,2.98,0.375,0.286,0.848
P0346,Team_B,Defender,43,6.8,0.0,9.9,41.4,26,15,4.52,0.389,0.317,0.95
P0347,Team_A,Midfielder,56,18.3,1.5,10.0,10.0,31,13,2.46,0.387,0.296,0.704
P0348,Team_H,Striker,70,7.2,4.6,7.5,15.0,27,14,0.98,0.36,0.445,0.772
P0349,Team_A,Midfielder,71,29.1,1.0,10.2,16.1,24,17,1.61,0.528,0.377,0.737
P0350,Team_H,Forward,55,17.6,5.2,11.0,31.7,34,3,0.51,0.487,0.352,0.711
P0351,Team_K,Striker,43,17.9,4.1,3.5,22.8,23,13,2.35,0.527,0.274,0.935
P0352,Team_I,Guard,67,5.5,2.3,5.5,29.3,20,17,6.1,0.454,0.373,0.759
P0353,Team_C,Striker,35,9.4,6.8,0.0,33.8,37,9,14.05,0.549,0.24,0.774
P0354,Team_D,Defender,38,21.8,5.8,0.3,26.9,36,14,0.5,0.392,0.317,0.743
P0355,Team_F,Defender,74,12.9,9.9,0.0,25.7,33,2,2.55,0.439,0.382,0.82
P0356,Team_J,Midfielder,72,11.4,4.7,5.8,12.4,20,7,6.43,0.523,0.321,0.876
P0357,Team_H,Center,26,0.0,4.7,10.2,29.3,31,17,0.86,0.37,0.384,0.627
P0358,Team_D,Striker,14,10.9,9.3,10.9,29.8,32,16,0.5,0.497,0.231,0.694
P0359,Team_G,Striker,42,2.8,9.8,4.4,32.0,33,3,6.71,0.53,0.318,0.771
P0360,Team_I,Forward,23,1.4,7.6,8.3,36.7,21,1,1.58,0.466,0.378,0.87
P0361,Team_G,Forward,33,8.3,4.7,2.3,34.9,33,1,3.3,0.431,0.351,0.774
P0362,Team_L,Defender,17,8.4,5.0,13.4,14.6,35,8,5.06,0.464,0.244,0.875
P0363,Team_H,Striker,37,29.8,7.3,2.5,24.4,25,6,1.11,0.399,0.455,0.5
P0364,Team_G,Defender,44,20.9,1.0,9.8,10.1,24,2,1.33,0.514,0.313,0.807
P0365,Team_B,Striker,46,7.5,2.7,13.6,19.4,35,0,4.21,0.366,0.388,0.67
P0366,Team_K,Striker,19,18.5,7.2,0.9,29.9,25,5,2.95,0.494,0.427,0.629
P0367,Team_A,Guard,43,5.0,1.3,6.4,16.4,37,6,1.55,0.461,0.357,0.746
P0368,Team_A,Midfielder,57,8.5,2.8,1.3,33.7,37,7,0.5,0.613,0.361,0.666
P0369,Team_B,Striker,51,7.9,2.7,5.9,40.3,31,3,0.57,0.533,0.338,0.841
P0370,Team_L,Center,10,21.7,4.7,5.4,15.4,32,1,30.63,0.476,0.345,0.788
P0371,Team_L,Striker,66,6.4,1.0,4.3,48.0,33,7,0.83,0.431,0.286,0.696
P0372,Team_H,Center,38,7.6,2.0,3.9,21.4,30,7,6.02,0.522,0.265,0.789
P0373,Team_F,Striker,16,2.6,7.2,13.9,8.5,32,17,1.69,0.454,0.236,0.574
P0374,Team_A,Striker,18,12.7,5.4,4.0,43.7,35,2,0.5,0.498,0.223,0.651
P0375,Team_E,Guard,25,2.4,0.0,6.1,31.3,35,3,0.5,0.518,0.427,0.785
P0376,Team_C,Center,49,8.3,0.0,5.0,26.7,22,1,3.25,0.471,0.451,0.8
P0377,Team_D,Midfielder,54,7.5,9.6,0.8,37.3,22,9,3.17,0.493,0.389,0.845
P0378,Team_A,Defender,56,9.8,1.9,7.5,37.6,24,13,0.84,0.502,0.333,0.798
P0379,Team_A,Guard,26,14.7,1.9,3.8,48.0,24,8,1.3,0.391,0.283,0.628
P0380,Team_I,Striker,21,27.2,4.1,0.8,27.1,24,0,6.8,0.547,0.356,0.597
P0381,Team_L,Center,53,23.7,3.3,12.6,28.6,23,16,0.63,0.385,0.376,0.72
P0382,Team_F,Guard,22,10.8,2.9,10.4,12.7,29,7,1.16,0.49,0.455,0.7
P0383,Team_I,Forward,59,8.7,5.5,6.3,15.6,20,5,3.09,0.453,0.374,0.721
P0384,Team_A,Defender,80,1.8,6.2,5.9,15.8,36,14,2.12,0.483,0.293,0.901
P0385,Team_H,Defender,63,13.2,4.0,3.5,15.1,33,14,0.5,0.458,0.254,0.806
P0386,Team_C,Guard,18,2.0,3.4,6.3,34.0,26,4,3.01,0.636,0.329,0.782
P0387,Team_A,Striker,63,7.8,5.3,4.5,7.5,37,11,12.85,0.495,0.274,0.697
P0388,Team_F,Defender,77,12.9,6.2,1.9,33.2,29,6,1.3,0.401,0.415,0.829
P0389,Team_G,Center,65,7.0,4.9,4.4,39.9,31,10,2.17,0.408,0.342,0.85
P0390,Team_L,Forward,16,12.8,1.2,1.2,39.5,24,8,0.5,0.454,0.257,0.907
P0391,Team_J,Midfielder,49,5.5,0.0,10.4,25.5,27,15,17.55,0.595,0.261,0.95
P0392,Team_G,Striker,57,13.9,4.3,0.0,30.1,34,14,3.49,0.434,0.243,0.764
P0393,Team_F,Forward,70,0.0,6.3,6.3,17.2,24,8,1.1,0.44,0.361,0.788
P0394,Team_I,Center,50,10.4,2.5,7.9,33.7,37,11,6.78,0.418,0.336,0.84
P0395,Team_D,Midfielder,79,9.4,6.9,8.0,14.0,37,7,0.5,0.449,0.343,0.735
P0396,Team_F,Defender,22,13.9,7.7,0.0,29.6,34,15,5.05,0.45,0.407,0.804
P0397,Team_G,Midfielder,34,21.2,5.9,10.5,16.8,34,11,3.2,0.596,0.318,0.731
P0398,Team_I,Midfielder,19,18.1,5.8,0.0,31.0,37,11,6.66,0.445,0.339,0.64
P0399,Team_C,Midfielder,40,13.2,11.9,10.2,13.9,32,0,2.03,0.398,0.343,0.705
P0400,Team_A,Midfielder,46,29.3,3.6,12.8,27.1,35,4,0.5,0.601,0.319,0.769
P0401,Team_D,Center,21,25.2,6.0,15.8,31.3,30,4,0.5,0.479,0.5,0.755
P0402,Team_B,Center,70,22.4,4.3,6.4,33.1,23,9,8.74,0.457,0.389,0.664
P0403,Team_I,Guard,48,24.5,3.0,5.3,22.5,21,5,9.76,0.53,0.319,0.572
P0404,Team_B,Guard,63,21.7,1.4,10.9,34.3,33,2,6.13,0.41,0.29,0.722
P0405,Team_A,Defender,46,16.0,4.2,7.4,20.8,23,4,6.4,0.3,0.225,0.624
P0406,Team_J,Forward,51,10.1,5.1,6.4,36.8,23,2,2.55,0.429,0.273,0.719
P0407,Team_J,Forward,19,18.4,5.0,8.3,31.5,26,1,3.9,0.465,0.352,0.727
P0408,Team_H,Defender,39,20.9,4.7,10.2,29.2,29,16,9.77,0.488,0.37,0.817
P0409,Team_G,Striker,40,12.6,5.8,17.1,15.5,27,16,0.5,0.418,0.45,0.777
P0410,Team_E,Guard,10,3.0,7.0,8.2,31.7,27,4,0.74,0.429,0.338,0.759
P0411,Team_J,Defender,50,1.8,0.0,10.5,24.3,24,3,8.09,0.611,0.427,0.624
P0412,Team_F,Forward,38,5.6,7.0,6.9,27.4,23,13,1.91,0.3,0.376,0.853
P0413,Team_D,Center,58,6.6,1.6,1.1,24.9,35,5,4.34,0.455,0.269,0.851
P0414,Team_I,Striker,73,12.7,4.2,2.3,40.9,24,3,3.09,0.469,0.379,0.885
P0415,Team_D,Defender,76,8.3,1.5,3.3,37.0,30,7,1.64,0.407,0.277,0.762
P0416,Team_G,Center,65,13.4,0.8,7.5,5.0,21,13,2.34,0.442,0.357,0.687
P0417,Team_E,Striker,34,6.0,1.2,0.0,27.2,36,3,2.48,0.354,0.319,0.767
P0418,Team_B,Defender,70,2.1,7.4,6.4,18.4,28,7,12.01,0.462,0.206,0.733
P0419,Team_K,Center,67,18.9,10.7,4.2,39.3,26,3,0.5,0.393,0.312,0.815
P0420,Team_D,Midfielder,25,16.4,3.4,4.6,7.9,32,12,0.98,0.482,0.246,0.637
P0421,Team_I,Striker,59,17.2,3.0,2.5,26.0,22,7,0.5,0.435,0.317,0.622
P0422,Team_I,Defender,15,4.5,5.9,4.0,34.9,37,4,4.71,0.386,0.316,0.883
P0423,Team_D,Midfielder,38,18.3,1.6,6.8,37.9,24,15,1.46,0.536,0.476,0.899
P0424,Team_J,Guard,70,6.5,6.7,4.2,5.0,20,10,2.5,0.525,0.378,0.891
P0425,Team_E,Defender,72,11.6,4.4,0.5,28.3,29,2,0.63,0.388,0.303,0.735
P0426,Team_H,Midfielder,14,0.3,6.4,1.6,30.5,24,15,2.59,0.464,0.477,0.642
P0427,Team_F,Midfielder,64,25.0,0.5,7.7,27.3,36,5,1.02,0.3,0.438,0.78
P0428,Team_I,Defender,81,11.3,5.2,3.7,35.3,36,3,0.88,0.491,0.334,0.823
P0429,Team_D,Midfielder,32,4.8,0.9,10.3,34.6,37,9,5.74,0.3,0.367,0.585
P0430,Team_J,Center,14,17.3,7.9,12.7,29.5,37,15,1.85,0.536,0.402,0.886
P0431,Team_L,Center,64,3.3,0.8,6.9,35.0,26,5,2.24,0.498,0.402,0.599
P0432,Team_D,Forward,15,0.0,1.5,8.6,22.4,28,1,1.09,0.3,0.457,0.95
P0433,Team_H,Midfielder,60,8.6,1.8,7.5,28.9,29,14,0.5,0.45,0.355,0.714
P0434,Team_J,Midfielder,63,11.6,5.9,8.5,22.2,25,9,0.5,0.423,0.374,0.716
P0435,Team_B,Center,58,12.0,3.2,8.5,31.8,21,3,0.95,0.575,0.364,0.82
P0436,Team_L,Striker,39,12.5,2.7,11.5,12.5,30,3,0.5,0.584,0.35,0.658
P0437,Team_C,Center,11,9.8,5.9,1.2,22.1,22,7,1.8,0.351,0.413,0.868
P0438,Team_G,Forward,69,12.3,2.3,0.0,16.8,33,7,3.59,0.557,0.419,0.796
P0439,Team_K,Defender,81,0.0,0.0,6.3,31.6,22,2,1.56,0.623,0.286,0.795
P0440,Team_G,Midfielder,74,29.0,5.4,3.6,19.3,21,5,2.95,0.471,0.419,0.623
P0441,Team_J,Forward,10,14.1,8.8,5.5,26.3,37,12,2.97,0.443,0.421,0.735
P0442,Team_D,Forward,23,7.1,4.2,9.7,32.7,32,7,4.87,0.444,0.469,0.828
P0443,Team_L,Forward,79,13.7,4.9,3.6,22.1,28,1,16.09,0.415,0.369,0.872
P0444,Team_K,Midfielder,53,5.6,7.4,4.5,7.6,24,7,0.5,0.521,0.251,0.818
P0445,Team_D,Center,78,14.2,2.4,7.3,25.2,23,6,0.5,0.3,0.403,0.721
P0446,Team_H,Center,34,15.4,3.4,3.6,21.2,30,16,0.5,0.522,0.371,0.752
P0447,Team_C,Forward,81,1.4,3.1,3.9,32.2,37,7,2.61,0.447,0.401,0.815
P0448,Team_B,Forward,41,18.7,1.7,0.0,32.5,20,2,1.4,0.536,0.4,0.746
P0449,Team_J,Defender,52,0.0,0.0,13.1,23.2,33,12,0.64,0.337,0.257,0.613
P0450,Team_K,Defender,25,13.8,6.2,0.0,26.6,20,3,0.92,0.398,0.347,0.705
P0451,Team_H,Guard,35,8.2,3.3,0.0,8.9,23,15,9.59,0.362,0.399,0.657
P0452,Team_K,Midfielder,45,24.9,7.8,13.8,18.9,26,1,12.95,0.358,0.328,0.821
P0453,Team_J,Midfielder,64,10.0,2.8,2.6,36.0,26,8,0.5,0.485,0.284,0.567
P0454,Team_L,Forward,39,0.0,8.1,3.6,26.4,20,4,7.77,0.429,0.405,0.847
P0455,Team_B,Defender,43,14.4,2.3,4.5,32.3,35,16,2.21,0.48,0.235,0.699
P0456,Team_J,Midfielder,74,10.8,6.8,0.0,30.0,29,0,0.62,0.557,0.296,0.68
P0457,Team_C,Striker,44,14.3,3.5,9.7,18.8,23,11,0.69,0.535,0.377,0.672
P0458,Team_L,Forward,41,0.0,4.6,3.0,20.0,35,8,0.6,0.371,0.333,0.775
