trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition
T000357,Route_13,Bus,4,26.7,28,3.68,2.2,Sat,0,Clear
T000358,Route_5,Tram,18,34.3,30,14.9,0.3,Thu,0,Clear
T000359,Route_17,Ferry,10,31.7,37,9.32,2.5,Sat,0,Rain
T000360,Route_8,Tram,1,38.2,32,2.81,0.2,Mon,1,Clear
T000361,Route_17,Tram,20,5.9,28,7.29,5.5,Fri,0,Snow
T000362,Route_7,Tram,11,0.6,30,7.1,10.1,Tue,0,Snow
T000363,Route_6,Tram,19,26.9,35,3.09,0.1,Thu,0,Rain
T000364,Route_9,Tram,7,27.4,26,12.75,2.3,Mon,0,Snow
T000365,Route_19,Subway,3,27.5,34,4.88,1.5,Wed,0,Clear
T000366,Route_3,Ferry,15,14.5,29,13.82,0.9,Thu,0,Snow
T000367,Route_14,Tram,18,18.8,36,11.1,2.6,Thu,0,Rain
T000368,Route_19,Tram,11,30.3,35,6.58,2.3,Mon,0,Clear
T000369,Route_4,Ferry,9,31.6,24,13.67,2.2,Tue,0,Clear
T000370,Route_15,Bus,15,40.8,40,12.26,17.4,Sun,0,Clear
T000371,Route_4,Bus,2,11.8,30,1.65,8.9,Fri,0,Clear
T000372,Route_19,Bus,3,27.5,26,13.76,1.0,Fri,0,Clear
T000373,Route_16,Bus,9,10.9,17,13.84,0.2,Fri,0,Fog
T000374,Route_20,Train,19,5.9,30,2.12,1.5,Wed,0,Clear
T000375,Route_17,Subway,11,27.3,31,4.44,6.7,Sat,0,Rain
T000376,Route_1,Subway,21,30.7,30,3.31,0.0,Wed,0,Clear
T000377,Route_15,Train,20,11.6,29,12.84,0.3,Fri,0,Clear
T000378,Route_8,Bus,15,21.9,32,9.29,0.4,Sun,0,Clear
T000379,Route_9,Train,19,6.1,27,2.38,5.1,Wed,0,Clear
T000380,Route_7,Ferry,10,36.7,29,3.63,2.0,Sun,0,Rain
T000381,Route_18,Ferry,17,9.6,31,12.6,8.3,Mon,0,Clear
T000382,Route_5,Ferry,20,44.7,41,14.01,15.4,Sat,0,Clear
T000383,Route_1,Subway,5,19.9,38,9.8,7.9,Fri,1,Clear
T000384,Route_2,Tram,6,15.4,34,12.3,5.4,Tue,0,Fog
T000385,Route_20,Subway,13,27.8,31,10.96,2.9,Fri,0,Clear
T000386,Route_13,Tram,17,3.1,22,6.72,3.8,Fri,0,Clear
T000387,Route_9,Ferry,16,6.1,17,8.3,1.4,Thu,0,Clear
T000388,Route_12,Ferry,15,15.8,37,6.84,4.8,Fri,1,Clear
T000389,Route_14,Ferry,1,12.4,28,6.51,0.6,Tue,0,Clear
T000390,Route_20,Train,2,1.4,29,4.68,2.9,Wed,0,Clear
T000391,Route_2,Bus,18,11.0,37,13.98,12.6,Sat,0,Clear
T000392,Route_16,Tram,6,41.3,26,13.18,1.1,Wed,1,Fog
T000393,Route_3,Train,21,40.3,29,12.42,1.8,Thu,0,Clear
T000394,Route_9,Bus,14,32.1,28,6.47,8.2,Sat,0,Clear
T000395,Route_8,Tram,6,40.9,41,14.2,3.7,Sat,0,Clear
T000396,Route_3,Bus,1,34.5,28,3.83,8.7,Wed,0,Clear
T000397,Route_15,Ferry,20,39.0,27,4.07,0.7,Wed,0,Clear
T000398,Route_18,Subway,7,30.9,24,13.94,27.3,Thu,0,Clear
T000399,Route_4,Bus,5,16.1,28,10.98,8.5,Mon,0,Clear
T000400,Route_11,Subway,16,13.2,32,7.93,19.6,Sun,0,Clear
T000401,Route_14,Tram,14,33.4,36,10.86,7.8,Sun,0,Fog
T000402,Route_15,Subway,3,26.0,23,8.2,3.7,Wed,0,Snow
T000403,Route_20,Train,6,22.1,40,11.48,1.7,Wed,0,Clear
T000404,Route_18,Subway,15,34.4,25,13.36,3.1,Thu,0,Clear
T000405,Route_14,Train,7,32.3,28,11.6,3.3,Wed,1,Clear
T000406,Route_4,Ferry,0,43.5,27,9.05,9.0,Thu,1,Clear
T000407,Route_5,Ferry,8,18.9,41,9.81,18.6,Fri,0,Rain
T000408,Route_11,Tram,18,22.8,24,8.82,0.2,Mon,0,Clear
T000409,Route_11,Tram,7,39.7,24,14.86,0.3,Wed,0,Clear
T000410,Route_1,Ferry,4,14.3,29,5.27,7.3,Thu,0,Clear
T000411,Route_1,Train,16,16.4,19,5.81,2.8,Sun,0,Rain
T000412,Route_7,Subway,7,39.5,34,5.7,1.5,Mon,0,Rain
T000413,Route_8,Ferry,9,39.5,24,10.45,1.1,Fri,0,Clear
T000414,Route_16,Ferry,20,2.4,34,4.56,2.2,Wed,0,Rain
T000415,Route_2,Train,16,23.8,34,11.52,2.7,Sun,1,Clear
T000416,Route_9,Train,13,7.4,35,7.8,2.6,Sun,0,Clear
T000417,Route_3,Subway,14,26.8,29,3.0,1.7,Sun,0,Rain
T000418,Route_8,Subway,0,29.9,27,7.08,0.6,Tue,1,Snow
T000419,Route_17,Tram,7,36.7,29,10.06,7.9,Thu,0,Rain
T000420,Route_1,Ferry,6,17.3,37,12.35,3.1,Sat,0,Rain
T000421,Route_4,Ferry,7,9.2,28,3.84,12.9,Sun,0,Rain
T000422,Route_9,Bus,0,36.7,34,2.51,3.3,Wed,0,Rain
T000423,Route_8,Tram,20,13.6,31,1.75,3.4,Thu,0,Fog
T000424,Route_4,Subway,3,30.8,25,2.58,4.3,Mon,0,Fog
T000425,Route_3,Subway,10,28.9,25,5.31,3.7,Fri,0,Clear
T000426,Route_19,Tram,12,14.9,27,13.19,8.4,Thu,0,Snow
T000427,Route_11,Train,10,12.5,30,10.41,0.4,Thu,0,Snow
T000428,Route_12,Bus,10,30.1,32,7.93,13.2,Tue,0,Fog
T000429,Route_11,Train,3,38.0,27,6.84,0.5,Sun,0,Clear
T000430,Route_8,Train,15,11.6,27,10.36,1.9,Thu,0,Rain
T000431,Route_16,Subway,13,19.3,30,9.12,1.8,Thu,0,Clear
T000432,Route_8,Ferry,12,23.7,28,2.08,1.5,Mon,0,Rain
T000433,Route_10,Ferry,8,4.5,41,9.6,2.1,Tue,0,Clear
T000434,Route_12,Train,12,5.2,31,10.05,12.2,Sat,0,Clear
T000435,Route_18,Subway,16,27.2,29,12.09,4.3,Wed,0,Snow
T000436,Route_18,Train,16,32.0,34,9.79,2.2,Tue,1,Fog
T000437,Route_9,Train,18,40.9,35,6.82,3.6,Mon,0,Clear
T000438,Route_3,Tram,20,11.9,31,8.7,9.8,Wed,0,Clear
T000439,Route_16,Tram,20,15.0,22,4.04,0.9,Thu,1,Rain
T000440,Route_13,Bus,16,17.4,26,9.84,21.9,Sat,0,Clear
T000441,Route_7,Train,0,25.5,25,9.05,10.9,Wed,0,Clear
T000442,Route_9,Subway,6,9.4,30,4.84,9.4,Fri,0,Rain
T000443,Route_18,Bus,0,33.2,29,4.23,1.5,Tue,0,Snow
T000444,Route_11,Train,21,21.7,28,2.35,6.6,Mon,0,Rain
T000445,Route_18,Train,10,30.1,29,2.22,3.8,Wed,1,Clear
T000446,Route_16,Train,2,38.3,41,12.5,7.3,Fri,0,Clear
T000447,Route_14,Subway,20,24.6,36,12.86,5.9,Tue,0,Clear
T000448,Route_17,Train,1,34.1,25,9.27,7.2,Sun,0,Snow
T000449,Route_1,Subway,2,25.6,30,9.01,5.8,Fri,0,Clear
T000450,Route_7,Bus,7,19.2,24,1.73,0.8,Sun,0,Clear
T000451,Route_20,Train,4,15.1,27,10.68,0.0,Tue,0,Clear
T000452,Route_7,Subway,20,14.9,30,1.92,0.9,Thu,0,Clear
T000453,Route_20,Tram,13,32.9,29,8.83,3.4,Mon,0,Rain
T000454,Route_13,Bus,22,42.6,35,11.61,11.8,Sat,0,Clear
T000455,Route_2,Subway,8,13.5,26,14.27,10.0,Tue,0,Rain
T000456,Route_8,Subway,5,33.7,24,7.58,6.1,Fri,1,Rain
T000457,Route_19,Bus,8,9.5,31,12.36,6.6,Fri,0,Snow
T000458,Route_10,Tram,22,43.2,22,5.41,1.8,Mon,0,Snow
T000459,Route_4,Bus,9,41.6,41,5.69,0.9,Thu,0,Clear
T000460,Route_2,Ferry,19,42.0,39,11.62,0.9,Mon,0,Rain
T000461,Route_12,Train,11,24.1,32,4.89,7.4,Thu,1,Fog
T000462,Route_2,Ferry,5,21.2,27,7.64,4.9,Wed,0,Clear
T000463,Route_20,Train,4,9.5,34,5.8,3.4,Sun,0,Clear
T000464,Route_11,Ferry,6,41.4,27,11.33,5.1,Thu,0,Rain
T000465,Route_2,Bus,8,30.1,41,13.66,7.0,Thu,0,Clear
T000466,Route_12,Ferry,6,21.5,35,9.98,0.7,Sat,0,Clear
T000467,Route_15,Ferry,14,44.2,32,7.89,3.3,Fri,1,Snow
T000468,Route_1,Subway,5,22.0,26,9.79,0.7,Wed,0,Clear
T000469,Route_11,Subway,21,25.4,35,9.49,7.3,Fri,0,Clear
T000470,Route_9,Ferry,16,23.3,31,14.33,2.2,Thu,0,Clear
T000471,Route_6,Bus,19,10.7,36,5.54,0.2,Sun,0,Clear
T000472,Route_1,Ferry,9,13.4,19,14.01,2.9,Fri,0,Rain
T000473,Route_7,Tram,10,8.8,34,9.87,1.3,Fri,0,Clear
T000474,Route_10,Bus,22,39.3,26,8.19,1.0,Tue,0,Snow
T000475,Route_1,Tram,14,41.4,18,4.12,7.6,Fri,1,Fog
T000476,Route_9,Bus,1,37.1,32,11.95,1.0,Tue,1,Clear
T000477,Route_15,Tram,1,38.5,35,9.07,3.1,Fri,0,Fog
T000478,Route_18,Train,22,25.7,32,13.09,1.5,Fri,0,Clear
T000479,Route_20,Train,4,28.2,31,12.08,4.7,Wed,1,Clear
T000480,Route_13,Tram,19,17.8,29,8.49,12.9,Mon,0,Clear
T000481,Route_2,Train,8,13.1,24,12.79,8.6,Thu,0,Clear
T000482,Route_7,Ferry,16,35.5,27,6.28,8.4,Sun,0,Clear
T000483,Route_17,Ferry,13,37.7,25,10.47,2.1,Sat,1,Clear
T000484,Route_18,Train,13,17.0,24,11.62,3.2,Sun,0,Rain
T000485,Route_6,Ferry,13,42.7,26,4.73,0.0,Tue,0,Clear
T000486,Route_9,Tram,16,40.9,38,3.51,0.8,Wed,0,Clear
T000487,Route_11,Subway,22,15.0,31,8.64,5.1,Mon,0,Rain
T000488,Route_9,Tram,0,20.1,28,6.86,10.8,Sun,0,Clear
T000489,Route_14,Train,20,20.8,30,4.57,14.1,Tue,0,Rain
T000490,Route_6,Subway,8,16.1,28,5.11,0.9,Fri,0,Snow
T000491,Route_11,Tram,12,35.7,32,11.87,8.6,Sat,0,Clear
T000492,Route_13,Ferry,18,37.0,31,1.72,1.0,Tue,0,Snow
T000493,Route_19,Tram,16,17.2,28,14.61,5.3,Sat,0,Clear
T000494,Route_1,Tram,17,11.9,19,6.55,1.5,Thu,1,Rain
T000495,Route_9,Subway,12,35.7,34,10.53,5.9,Mon,0,Clear
T000496,Route_11,Ferry,11,44.2,38,10.57,3.4,Mon,0,Fog
T000497,Route_14,Subway,14,5.5,20,12.63,5.8,Thu,0,Clear
T000498,Route_9,Subway,15,12.6,25,14.65,2.6,Fri,0,Rain
T000499,Route_2,Train,15,2.3,38,12.04,19.0,Fri,0,Clear
T000500,Route_5,Train,5,37.8,39,9.4,0.0,Wed,0,Clear
T000501,Route_20,Ferry,14,39.5,28,13.7,1.5,Wed,1,Snow
T000502,Route_6,Train,15,15.3,42,14.82,11.9,Tue,0,Rain
T000503,Route_7,Train,14,17.5,34,3.72,6.0,Tue,0,Rain
T000504,Route_20,Train,11,5.0,27,3.08,4.2,Fri,0,Clear
T000505,Route_2,Subway,6,18.0,19,5.42,3.4,Fri,0,Clear
T000506,Route_2,Subway,17,17.7,30,1.83,7.3,Wed,0,Clear
T000507,Route_3,Train,13,6.2,28,6.5,2.6,Wed,0,Snow
T000508,Route_19,Ferry,19,11.4,29,9.33,11.8,Fri,0,Rain
T000509,Route_15,Train,14,35.2,33,2.31,0.4,Tue,0,Clear
T000510,Route_6,Bus,1,25.0,32,3.97,0.4,Mon,0,Rain
T000511,Route_5,Train,19,9.1,27,1.89,7.3,Mon,0,Clear
T000512,Route_6,Train,5,23.8,29,3.34,1.4,Tue,0,Rain
T000513,Route_20,Tram,14,32.3,38,1.59,7.5,Sat,0,Clear
T000514,Route_11,Train,20,10.2,21,3.19,1.6,Fri,0,Clear
T000515,Route_11,Bus,19,19.8,30,8.14,11.9,Wed,0,Rain
T000516,Route_14,Ferry,11,0.6,31,14.11,0.9,Fri,0,Rain
T000517,Route_3,Tram,6,29.8,31,1.66,8.2,Thu,0,Fog
T000518,Route_16,Tram,4,0.6,22,2.16,0.5,Tue,0,Clear
T000519,Route_16,Train,17,17.7,32,12.38,4.1,Fri,0,Rain
T000520,Route_9,Bus,18,31.6,32,13.7,2.5,Thu,0,Clear
T000521,Route_8,Bus,18,26.7,25,8.03,9.6,Fri,0,Clear
T000522,Route_20,Train,15,44.7,28,5.22,1.4,Mon,0,Rain
T000523,Route_4,Ferry,1,20.4,33,7.29,11.8,Thu,0,Rain
T000524,Route_2,Train,0,3.6,29,7.51,0.8,Sat,0,Clear
T000525,Route_10,Ferry,13,39.5,27,5.72,7.2,Fri,0,Rain
T000526,Route_11,Ferry,16,32.9,30,8.01,8.1,Mon,0,Rain
T000527,Route_6,Ferry,3,1.5,25,5.62,4.9,Sun,0,Fog
T000528,Route_18,Subway,4,36.3,32,1.55,3.6,Wed,0,Clear
T000529,Route_19,Subway,0,16.9,35,6.83,0.6,Tue,0,Clear
T000530,Route_3,Train,12,10.4,27,3.71,2.9,Wed,0,Rain
T000531,Route_10,Ferry,0,9.6,35,9.04,8.6,Mon,0,Clear
T000532,Route_5,Bus,13,15.0,39,11.21,0.2,Sat,0,Rain
T000533,Route_2,Train,5,23.2,29,1.61,9.3,Wed,0,Rain
T000534,Route_17,Tram,6,11.7,38,3.0,0.3,Wed,1,Clear
T000535,Route_16,Tram,18,4.1,29,10.09,2.5,Fri,0,Clear
T000536,Route_15,Train,19,27.2,21,14.42,5.2,Wed,1,Snow
T000537,Route_8,Tram,17,25.6,18,3.37,10.9,Sun,0,Rain
T000538,Route_18,Bus,6,42.9,28,14.03,4.0,Sun,0,Rain
T000539,Route_11,Ferry,6,34.6,41,7.19,2.0,Wed,0,Clear
T000540,Route_17,Bus,18,4.1,33,8.99,3.6,Tue,0,Clear
T000541,Route_13,Tram,5,34.9,24,9.52,13.4,Fri,0,Rain
T000542,Route_2,Tram,18,32.3,25,12.18,0.3,Wed,0,Clear
T000543,Route_17,Train,6,2.8,24,9.3,9.5,Sun,0,Clear
T000544,Route_15,Subway,21,41.5,27,8.45,0.6,Wed,0,Clear
T000545,Route_4,Tram,18,34.4,29,5.78,14.4,Tue,0,Clear
T000546,Route_1,Tram,5,2.0,23,11.34,13.1,Mon,0,Snow
T000547,Route_3,Bus,4,31.5,23,13.41,3.9,Thu,0,Rain
T000548,Route_11,Tram,19,18.5,36,2.48,6.4,Sat,0,Clear
T000549,Route_15,Subway,6,32.3,30,9.32,2.8,Fri,0,Clear
T000550,Route_12,Ferry,17,30.7,27,9.87,3.5,Sun,0,Clear
