trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition,revenue,operational_cost
T000295,Route_10,Subway,15,27.0,33,8.9,7.3,Fri,0,Rain,235.37,66.11
T000296,Route_8,Subway,11,34.4,39,10.55,3.5,Wed,1,Clear,357.74,95.09
T000297,Route_11,Bus,4,6.2,34,14.56,1.1,Thu,0,Rain,455.75,25.98
T000298,Route_13,Bus,8,38.9,38,2.81,1.8,Fri,0,Clear,110.43,91.24
T000299,Route_2,Bus,1,8.5,33,3.3,2.3,Thu,1,Clear,97.87,9.72
T000300,Route_9,Ferry,5,1.4,24,12.92,5.9,Thu,0,Clear,371.22,5.0
T000301,Route_7,Bus,0,20.4,36,14.95,12.6,Sat,1,Clear,439.72,73.26
T000302,Route_7,Ferry,12,20.4,38,10.61,4.4,Wed,1,Rain,461.76,50.41
T000303,Route_9,Tram,21,12.0,36,4.97,0.6,Sat,0,Clear,184.63,31.11
T000304,Route_17,Subway,6,10.5,28,2.53,1.8,Thu,0,Clear,77.55,38.99
T000305,Route_7,Bus,13,14.7,24,10.08,6.4,Mon,0,Clear,221.96,40.09
T000306,Route_3,Subway,22,22.7,35,10.28,1.0,Thu,0,Clear,332.71,58.32
T000307,Route_20,Tram,20,15.2,30,10.82,0.5,Sat,1,Rain,306.09,58.12
T000308,Route_4,Tram,2,45.0,37,7.45,9.3,Sat,0,Rain,327.29,100.22
T000309,Route_7,Train,8,10.5,30,7.45,4.9,Sun,0,Snow,246.31,28.98
T000310,Route_18,Subway,21,36.1,33,4.05,3.0,Sat,0,Rain,155.22,96.06
T000311,Route_5,Ferry,12,22.1,29,7.45,0.1,Tue,0,Clear,250.74,61.11
T000312,Route_7,Ferry,14,15.2,41,5.9,1.7,Tue,0,Rain,283.94,40.05
T000313,Route_19,Ferry,6,25.9,25,3.85,15.8,Tue,0,Clear,89.04,55.49
T000314,Route_11,Train,7,11.4,30,3.03,8.5,Tue,1,Clear,99.43,34.73
T000315,Route_6,Train,13,23.1,28,9.2,17.6,Sun,0,Snow,207.84,65.54
T000316,Route_7,Ferry,15,28.1,28,1.94,28.2,Sun,0,Rain,58.53,70.71
T000317,Route_2,Train,10,34.8,35,6.27,5.7,Thu,0,Rain,214.03,72.88
T000318,Route_2,Ferry,12,10.8,32,12.17,0.4,Tue,0,Clear,362.35,33.44
T000319,Route_2,Bus,13,17.8,30,9.3,2.8,Sun,0,Clear,263.49,43.59
T000320,Route_13,Train,19,11.9,34,4.09,2.2,Fri,0,Clear,141.45,39.93
T000321,Route_5,Tram,17,41.4,26,6.15,1.1,Mon,0,Clear,175.59,103.01
T000322,Route_14,Train,5,8.7,40,7.43,2.3,Wed,1,Clear,351.33,25.47
T000323,Route_16,Bus,2,21.4,37,2.84,11.2,Mon,0,Clear,94.37,66.26
T000324,Route_20,Bus,2,18.4,34,2.96,2.2,Sun,0,Clear,92.85,39.85
T000325,Route_19,Ferry,20,16.9,24,11.3,16.4,Mon,0,Clear,293.12,49.84
T000326,Route_7,Train,0,11.6,28,1.82,1.5,Fri,0,Clear,58.14,26.38
T000327,Route_15,Ferry,1,37.3,32,9.9,6.9,Tue,0,Clear,366.21,87.54
T000328,Route_4,Tram,6,37.3,30,11.35,1.5,Fri,1,Clear,373.68,88.84
T000329,Route_14,Bus,4,38.9,31,7.95,7.5,Fri,0,Clear,235.06,100.27
T000330,Route_12,Bus,21,42.0,24,14.73,6.8,Sat,0,Rain,420.95,92.51
T000331,Route_4,Ferry,13,21.2,27,2.93,0.1,Tue,0,Clear,76.23,49.59
T000332,Route_17,Bus,19,42.3,28,4.29,0.8,Wed,0,Rain,101.94,92.29
T000333,Route_19,Tram,8,22.3,26,8.34,8.8,Tue,0,Rain,178.73,52.67
T000334,Route_19,Subway,17,10.0,31,2.86,4.7,Sun,0,Rain,101.57,59.65
T000335,Route_7,Tram,22,9.6,37,13.92,6.3,Fri,0,Clear,491.45,41.43
T000336,Route_9,Subway,14,9.7,25,8.4,1.2,Tue,1,Clear,194.31,32.4
T000337,Route_7,Ferry,17,41.9,25,4.29,4.2,Mon,0,Rain,120.99,86.82
T000338,Route_14,Bus,8,5.0,29,11.77,0.9,Tue,0,Rain,408.42,22.98
T000339,Route_12,Subway,14,11.0,20,12.02,7.7,Sun,0,Clear,260.25,9.13
T000340,Route_12,Tram,4,2.7,18,12.55,0.2,Sat,0,Clear,201.97,11.05
T000341,Route_13,Tram,19,14.5,33,11.38,5.1,Wed,0,Rain,347.12,49.98
T000342,Route_9,Bus,16,23.3,29,3.96,5.0,Thu,0,Rain,105.13,44.08
T000343,Route_18,Subway,7,38.6,29,7.82,1.3,Sat,0,Clear,211.03,99.25
T000344,Route_16,Subway,15,40.0,31,11.44,8.4,Sat,1,Rain,403.96,106.11
T000345,Route_20,Tram,22,12.5,41,2.46,2.9,Mon,0,Rain,90.06,21.57
T000346,Route_7,Bus,16,29.2,27,12.98,5.9,Sun,0,Clear,361.99,71.65
T000347,Route_20,Bus,4,22.7,30,1.96,0.1,Fri,0,Clear,47.47,59.31
T000348,Route_2,Bus,16,4.3,30,2.38,8.5,Sat,1,Clear,82.91,5.0
T000349,Route_1,Ferry,6,7.7,37,13.18,7.0,Sun,0,Clear,442.37,25.07
T000350,Route_10,Ferry,10,5.8,29,9.42,3.0,Sun,0,Clear,262.7,8.74
T000351,Route_9,Subway,20,7.0,25,2.7,5.8,Sun,0,Clear,71.59,20.87
T000352,Route_16,Bus,18,19.4,34,11.49,1.3,Mon,0,Rain,463.6,41.3
T000353,Route_15,Tram,11,22.0,34,7.38,2.3,Sun,0,Rain,259.21,31.13
T000354,Route_11,Train,14,40.9,24,1.7,2.6,Mon,0,Rain,40.99,80.99
T000355,Route_4,Ferry,7,3.1,38,5.9,2.3,Sat,0,Rain,192.08,9.76
T000356,Route_16,Ferry,16,17.7,30,9.08,14.0,Mon,0,Clear,281.32,45.25
T000357,Route_18,Subway,10,12.8,26,6.83,0.8,Fri,0,Clear,202.05,28.82
T000358,Route_13,Tram,9,35.1,30,13.3,1.2,Thu,0,Clear,359.36,65.97
T000359,Route_18,Train,2,26.6,29,4.21,2.7,Wed,1,Rain,132.38,60.65
T000360,Route_17,Subway,5,31.8,30,5.07,0.9,Tue,0,Clear,130.81,79.84
T000361,Route_1,Bus,6,25.9,40,7.43,2.7,Sat,0,Snow,255.49,66.17
T000362,Route_7,Ferry,13,42.6,35,13.2,1.7,Thu,0,Clear,524.71,115.49
T000363,Route_17,Subway,16,37.4,34,9.88,1.6,Fri,0,Clear,377.55,108.81
T000364,Route_8,Bus,9,16.7,30,7.37,4.7,Wed,0,Clear,228.28,24.81
T000365,Route_6,Ferry,21,37.4,31,3.67,2.7,Sat,0,Snow,96.92,84.61
T000366,Route_2,Train,13,38.0,27,4.18,0.3,Sun,0,Clear,106.79,81.43
T000367,Route_8,Ferry,5,9.3,28,7.23,3.9,Tue,0,Rain,205.56,5.0
T000368,Route_18,Bus,15,21.4,38,12.99,0.4,Sun,0,Clear,561.9,66.43
T000369,Route_17,Tram,12,25.3,36,7.41,0.7,Thu,0,Fog,309.57,78.29
T000370,Route_5,Subway,7,18.1,21,5.85,15.1,Tue,0,Snow,120.19,59.15
T000371,Route_8,Train,20,17.2,27,5.34,18.1,Thu,0,Clear,130.26,32.82
T000372,Route_13,Subway,2,37.7,37,6.24,1.0,Mon,0,Clear,250.74,94.64
T000373,Route_5,Ferry,16,29.6,35,7.42,8.9,Tue,0,Clear,253.94,74.67
T000374,Route_12,Tram,4,9.7,35,9.73,23.2,Sun,1,Rain,322.87,26.02
T000375,Route_5,Train,21,1.3,33,5.71,1.2,Tue,0,Clear,161.89,13.41
T000376,Route_18,Tram,19,3.4,32,4.31,1.1,Mon,0,Snow,144.85,5.0
T000377,Route_18,Subway,6,44.6,34,11.56,6.6,Sat,0,Clear,443.94,110.17
T000378,Route_19,Tram,11,21.2,25,5.41,2.6,Mon,0,Rain,159.89,48.21
T000379,Route_16,Bus,1,29.8,33,11.43,3.4,Sun,0,Clear,346.98,82.06
T000380,Route_20,Bus,20,4.5,32,3.12,0.6,Fri,0,Clear,82.21,5.0
T000381,Route_6,Train,20,9.7,32,2.25,1.7,Tue,0,Clear,67.95,39.49
T000382,Route_17,Train,21,3.0,33,9.03,0.2,Tue,0,Clear,322.49,5.0
T000383,Route_18,Subway,21,7.0,36,3.32,1.1,Wed,1,Snow,101.34,28.05
T000384,Route_7,Ferry,11,37.6,27,3.18,7.8,Fri,0,Clear,97.98,82.22
T000385,Route_2,Bus,8,8.5,30,13.91,9.3,Sun,0,Rain,436.5,5.0
T000386,Route_16,Bus,7,34.6,30,9.64,7.4,Thu,0,Rain,293.02,75.31
T000387,Route_1,Subway,12,35.9,32,7.29,0.3,Thu,0,Clear,243.02,76.84
T000388,Route_5,Train,10,41.4,27,12.33,0.6,Wed,0,Clear,362.32,119.37
T000389,Route_19,Subway,1,31.6,36,9.55,5.4,Thu,0,Rain,344.89,76.82
T000390,Route_16,Tram,0,36.2,37,6.91,11.5,Thu,0,Rain,293.94,97.74
T000391,Route_4,Ferry,7,9.2,39,11.3,12.7,Mon,0,Clear,443.61,11.75
T000392,Route_17,Ferry,19,40.4,28,4.46,12.7,Wed,0,Clear,120.1,85.16
T000393,Route_16,Ferry,1,3.4,31,3.02,2.6,Wed,0,Clear,85.95,19.8
T000394,Route_6,Train,4,31.6,29,12.8,0.1,Wed,0,Fog,415.17,78.37
T000395,Route_13,Tram,3,36.4,31,7.27,9.0,Mon,1,Clear,210.11,89.99
T000396,Route_12,Tram,8,7.2,23,7.5,16.6,Fri,0,Rain,166.91,11.82
T000397,Route_12,Ferry,15,16.2,27,14.57,0.3,Sat,1,Clear,446.47,43.88
T000398,Route_18,Tram,8,38.2,23,13.68,4.3,Wed,0,Clear,256.84,78.14
T000399,Route_16,Tram,22,18.5,26,12.03,5.0,Mon,0,Rain,339.62,59.54
T000400,Route_15,Ferry,7,27.7,28,14.57,0.4,Thu,0,Clear,468.69,63.48
T000401,Route_9,Ferry,6,9.4,29,14.84,0.4,Sat,0,Clear,358.46,12.51
T000402,Route_10,Subway,22,39.2,24,2.87,18.7,Thu,0,Clear,77.44,86.73
T000403,Route_2,Bus,5,30.3,35,6.4,0.7,Fri,0,Clear,229.93,70.65
T000404,Route_17,Ferry,8,32.4,38,2.81,3.0,Thu,0,Clear,98.91,81.06
T000405,Route_20,Train,22,38.0,24,14.29,2.8,Tue,0,Fog,342.58,95.13
T000406,Route_10,Subway,14,24.1,30,12.76,1.4,Sat,0,Clear,363.54,64.12
T000407,Route_9,Tram,16,30.8,29,11.78,11.9,Sun,0,Clear,406.64,101.72
T000408,Route_8,Tram,1,25.4,32,12.65,2.2,Fri,0,Clear,480.0,71.52
T000409,Route_11,Train,20,1.2,31,10.43,0.7,Fri,0,Clear,318.76,5.0
T000410,Route_3,Subway,20,30.2,30,7.12,4.8,Sat,0,Clear,241.43,71.55
T000411,Route_20,Bus,22,5.7,33,3.85,3.3,Sun,0,Rain,114.52,5.0
T000412,Route_14,Train,20,17.5,25,10.08,0.5,Thu,0,Rain,247.43,50.41
T000413,Route_18,Tram,14,5.9,30,1.88,1.4,Tue,0,Clear,47.37,7.4
T000414,Route_10,Ferry,14,25.3,33,12.19,2.8,Sat,0,Rain,380.62,66.62
T000415,Route_5,Bus,11,25.1,43,11.34,1.4,Sun,0,Fog,398.82,73.07
T000416,Route_20,Tram,0,14.0,21,11.24,1.9,Wed,0,Clear,246.87,38.74
T000417,Route_20,Ferry,16,9.0,39,8.01,0.4,Sun,1,Fog,317.59,14.11
T000418,Route_7,Subway,9,3.8,29,11.55,4.8,Sat,0,Snow,303.85,18.3
T000419,Route_13,Subway,2,11.6,40,2.31,0.7,Sat,0,Clear,102.67,12.99
T000420,Route_17,Ferry,7,44.6,33,1.73,10.0,Tue,1,Clear,53.68,95.88
T000421,Route_3,Tram,5,13.2,32,9.02,5.6,Sat,0,Clear,264.76,38.5
T000422,Route_10,Tram,4,3.1,27,2.74,0.2,Thu,0,Clear,64.63,28.81
T000423,Route_8,Train,12,15.8,31,13.09,13.7,Wed,0,Clear,340.78,50.56
T000424,Route_12,Tram,4,1.5,32,4.35,1.5,Sat,1,Fog,148.83,5.0
T000425,Route_10,Tram,20,38.4,32,8.95,1.7,Sat,0,Clear,262.12,110.68
T000426,Route_2,Tram,5,6.0,33,12.94,4.2,Mon,0,Rain,443.17,6.17
T000427,Route_2,Bus,14,27.9,30,3.96,2.1,Fri,0,Rain,125.75,75.83
T000428,Route_5,Subway,17,44.4,25,11.59,1.4,Wed,0,Clear,241.68,103.18
T000429,Route_17,Subway,0,35.7,27,2.25,9.7,Thu,0,Clear,50.72,89.45
T000430,Route_5,Subway,2,12.1,25,6.08,2.8,Tue,0,Snow,138.54,19.96
T000431,Route_17,Tram,18,15.3,28,11.47,2.9,Fri,0,Clear,319.93,54.86
T000432,Route_8,Subway,9,14.0,35,5.78,0.8,Fri,0,Clear,162.81,39.89
T000433,Route_6,Subway,6,1.7,26,5.51,6.3,Mon,0,Clear,116.59,5.0
T000434,Route_8,Bus,3,31.6,36,8.33,7.7,Wed,0,Snow,290.73,86.61
T000435,Route_20,Tram,4,44.8,31,7.44,7.6,Sun,0,Clear,189.73,106.59
T000436,Route_10,Tram,19,39.8,26,11.52,7.4,Fri,1,Rain,287.26,102.52
T000437,Route_7,Subway,0,5.7,24,5.36,10.0,Thu,0,Rain,129.11,5.0
T000438,Route_1,Bus,17,7.1,34,8.45,1.2,Wed,0,Clear,332.94,10.39
T000439,Route_2,Tram,5,38.7,28,13.62,11.4,Thu,0,Clear,306.94,85.46
T000440,Route_13,Subway,9,10.7,40,6.03,7.4,Sun,0,Rain,261.76,29.09
T000441,Route_20,Tram,17,3.0,24,6.42,5.5,Tue,0,Snow,179.97,20.36
T000442,Route_10,Ferry,11,10.9,37,2.83,4.2,Thu,0,Clear,95.1,29.34
T000443,Route_12,Train,22,38.2,38,12.4,3.5,Mon,0,Rain,552.67,83.22
T000444,Route_5,Tram,22,40.3,36,13.09,9.8,Tue,0,Rain,427.2,106.63
T000445,Route_17,Tram,19,33.9,32,12.62,3.5,Thu,0,Clear,468.38,94.52
T000446,Route_2,Bus,20,4.7,31,4.97,2.7,Fri,0,Clear,183.03,8.3
T000447,Route_9,Tram,19,43.6,31,4.94,0.6,Tue,0,Rain,131.78,113.42
T000448,Route_20,Train,18,42.9,30,1.59,0.7,Mon,0,Clear,41.12,109.38
T000449,Route_18,Bus,13,24.0,36,5.84,3.5,Fri,1,Clear,239.28,53.18
T000450,Route_15,Train,15,45.0,30,12.05,0.7,Fri,0,Clear,421.59,121.1
T000451,Route_2,Subway,20,5.5,25,3.23,1.5,Mon,0,Clear,77.76,30.55
T000452,Route_18,Ferry,8,27.6,21,13.73,16.8,Sun,0,Clear,254.36,82.22
T000453,Route_14,Ferry,8,7.4,33,3.16,7.1,Fri,0,Rain,107.33,27.58
T000454,Route_5,Tram,22,7.1,31,7.01,12.3,Tue,0,Clear,208.68,16.63
T000455,Route_16,Train,1,36.4,39,13.55,3.1,Sat,1,Clear,538.04,90.73
T000456,Route_13,Ferry,8,38.8,28,8.06,4.3,Mon,0,Rain,192.92,71.44
T000457,Route_13,Train,8,5.2,26,1.63,3.8,Wed,0,Clear,47.63,18.22
T000458,Route_15,Subway,17,35.6,11,6.83,1.8,Fri,0,Snow,80.71,80.99
T000459,Route_10,Ferry,3,34.6,43,5.97,0.1,Sun,0,Clear,219.72,95.01
T000460,Route_19,Train,16,6.1,36,9.17,3.1,Sun,1,Snow,371.45,5.0
T000461,Route_7,Train,4,2.8,31,14.21,6.7,Wed,0,Rain,377.05,5.0
T000462,Route_17,Ferry,15,27.9,28,7.04,11.8,Wed,0,Clear,168.45,80.55
T000463,Route_16,Bus,12,2.5,35,8.41,19.1,Fri,0,Rain,333.79,36.82
T000464,Route_13,Bus,1,1.0,47,11.39,2.7,Fri,0,Fog,620.2,5.0
T000465,Route_7,Ferry,0,4.9,32,6.64,4.0,Mon,0,Clear,242.68,17.74
T000466,Route_17,Tram,3,19.8,34,6.85,0.4,Mon,0,Clear,206.98,64.92
T000467,Route_15,Ferry,1,23.3,23,9.98,4.5,Mon,0,Clear,235.91,51.95
T000468,Route_8,Subway,14,36.0,37,10.55,2.6,Sun,0,Rain,318.56,90.09
T000469,Route_20,Ferry,18,11.3,36,3.19,3.3,Sun,0,Rain,135.94,10.4
T000470,Route_9,Train,10,14.0,30,4.18,3.7,Mon,1,Clear,112.67,32.34
T000471,Route_2,Tram,18,26.6,39,8.55,6.3,Fri,0,Clear,394.54,71.91
T000472,Route_17,Ferry,18,11.7,28,3.39,2.1,Thu,0,Snow,96.06,24.8
T000473,Route_18,Subway,12,24.2,34,3.69,7.2,Sun,1,Clear,122.9,74.72
T000474,Route_8,Bus,4,21.2,30,4.17,9.3,Tue,0,Fog,119.69,51.5
T000475,Route_12,Subway,6,31.3,38,5.7,4.0,Fri,0,Fog,251.59,64.82
T000476,Route_6,Subway,2,14.1,37,7.81,5.4,Fri,0,Clear,280.87,57.22
T000477,Route_20,Subway,9,42.3,36,8.32,1.4,Sat,1,Clear,293.44,110.18
T000478,Route_15,Subway,5,7.3,36,5.88,0.1,Tue,0,Clear,197.47,5.0
T000479,Route_9,Subway,18,21.9,40,2.49,5.6,Thu,0,Rain,87.16,55.63
T000480,Route_15,Ferry,22,34.6,35,7.45,2.0,Wed,0,Clear,275.62,98.05
T000481,Route_5,Tram,10,2.8,30,5.49,23.4,Mon,0,Clear,179.48,5.0
T000482,Route_1,Ferry,20,35.3,29,8.0,9.0,Sat,0,Clear,275.81,87.51
T000483,Route_5,Subway,18,1.7,29,4.45,2.1,Mon,0,Fog,118.98,5.0
T000484,Route_16,Tram,12,26.0,28,9.55,3.8,Wed,0,Clear,306.93,65.86
T000485,Route_6,Train,3,29.8,31,1.9,1.8,Sun,0,Clear,66.86,77.34
T000486,Route_16,Subway,6,6.7,27,11.09,2.5,Tue,0,Clear,340.65,23.4
T000487,Route_6,Subway,21,21.1,26,9.69,2.9,Tue,0,Rain,235.55,45.09
T000488,Route_3,Subway,7,10.2,28,6.13,2.3,Thu,0,Rain,200.96,19.64
T000489,Route_10,Train,19,34.7,39,14.83,2.5,Fri,0,Clear,508.21,90.29
T000490,Route_16,Subway,16,10.0,27,14.03,6.6,Sun,0,Clear,319.07,10.34
T000491,Route_6,Tram,15,25.4,33,11.72,2.0,Wed,0,Clear,450.53,69.29
T000492,Route_18,Bus,7,17.5,33,6.93,3.9,Thu,0,Snow,224.14,27.57
T000493,Route_19,Tram,2,14.5,31,12.56,9.9,Sun,0,Clear,435.02,42.45
T000494,Route_7,Tram,13,27.3,26,11.0,3.9,Wed,0,Clear,237.1,79.06
T000495,Route_18,Ferry,4,29.7,26,3.25,6.4,Tue,0,Clear,99.39,94.93
T000496,Route_11,Train,13,18.4,30,1.84,1.9,Wed,0,Clear,44.94,39.16
T000497,Route_1,Subway,15,14.7,34,4.62,0.3,Wed,0,Rain,134.99,51.49
T000498,Route_17,Subway,20,36.6,28,4.4,6.5,Fri,0,Rain,141.64,83.2
T000499,Route_3,Train,20,26.0,35,6.74,0.1,Thu,0,Clear,270.94,77.72
T000500,Route_10,Tram,0,19.0,30,2.61,0.2,Tue,0,Snow,87.53,47.33
T000501,Route_12,Subway,19,26.6,41,7.89,3.9,Fri,0,Snow,268.3,84.47
T000502,Route_9,Tram,16,14.6,32,12.16,1.1,Mon,0,Clear,365.87,39.66
T000503,Route_6,Subway,11,35.8,25,7.54,1.5,Thu,0,Snow,167.97,68.02
T000504,Route_13,Train,4,39.4,26,10.59,3.2,Sat,0,Clear,329.63,86.84
T000505,Route_2,Tram,15,7.1,32,5.9,5.3,Sun,0,Rain,162.0,15.65
T000506,Route_18,Subway,15,16.4,17,14.24,0.7,Thu,0,Clear,273.13,16.36
T000507,Route_13,Train,19,28.3,36,11.73,1.6,Mon,0,Clear,348.94,55.47
T000508,Route_1,Tram,14,41.7,26,14.28,2.4,Thu,0,Fog,419.29,111.32
T000509,Route_7,Tram,20,16.0,21,4.82,0.1,Sun,0,Clear,88.59,39.96
T000510,Route_18,Train,11,43.9,22,11.94,3.3,Wed,0,Snow,253.57,114.03
T000511,Route_16,Train,8,3.4,30,10.24,4.1,Sat,1,Clear,305.11,15.95
T000512,Route_15,Train,0,33.2,35,2.8,2.7,Fri,0,Rain,116.8,83.06
T000513,Route_18,Subway,12,35.0,22,8.12,5.7,Sat,0,Clear,186.36,72.29
T000514,Route_18,Train,20,9.2,34,9.22,17.9,Wed,0,Rain,278.76,28.35
T000515,Route_9,Bus,20,20.2,29,9.29,3.7,Sun,1,Clear,219.82,58.68
T000516,Route_18,Ferry,3,10.7,32,4.41,2.4,Wed,1,Clear,156.18,31.31
T000517,Route_6,Tram,19,26.2,35,13.2,3.9,Sat,0,Clear,402.01,60.5
T000518,Route_9,Bus,15,28.0,25,7.84,10.7,Thu,0,Clear,230.1,62.52
T000519,Route_6,Bus,8,33.8,33,14.82,0.6,Tue,0,Rain,561.13,78.46
T000520,Route_11,Tram,14,25.9,24,4.72,3.1,Fri,0,Clear,128.56,54.71
T000521,Route_20,Ferry,8,8.9,32,12.49,0.8,Wed,0,Fog,434.9,27.5
T000522,Route_12,Tram,10,43.1,28,8.98,1.9,Sat,0,Clear,284.28,97.51
T000523,Route_5,Bus,13,4.8,38,11.62,5.2,Fri,0,Snow,390.17,5.0
T000524,Route_12,Subway,14,36.5,39,9.36,4.6,Sat,0,Clear,360.36,107.07
T000525,Route_2,Train,22,23.6,24,8.01,4.3,Mon,0,Rain,160.98,69.17
T000526,Route_16,Subway,1,8.4,22,7.27,3.8,Fri,0,Clear,128.59,41.67
T000527,Route_11,Bus,5,4.9,24,11.93,4.0,Wed,0,Clear,293.78,18.36
T000528,Route_11,Ferry,21,37.5,32,11.88,0.2,Sun,0,Clear,424.67,83.0
T000529,Route_3,Bus,0,28.1,26,13.77,6.4,Mon,0,Clear,403.62,73.08
T000530,Route_10,Tram,20,26.2,27,4.27,1.8,Tue,0,Fog,92.41,56.61
T000531,Route_5,Tram,9,41.8,33,7.51,2.7,Mon,0,Clear,237.17,119.12
T000532,Route_18,Bus,8,37.3,34,9.82,5.9,Wed,0,Clear,326.63,98.99
T000533,Route_3,Bus,3,29.1,24,8.8,1.0,Thu,0,Fog,171.36,68.56
T000534,Route_9,Subway,13,28.5,29,10.39,0.8,Fri,0,Rain,311.26,89.52
T000535,Route_6,Bus,7,43.9,26,13.08,5.5,Sun,0,Clear,282.76,117.01
T000536,Route_20,Bus,7,7.4,35,11.17,2.1,Tue,0,Clear,468.1,9.07
T000537,Route_18,Bus,6,44.0,28,8.66,4.4,Sun,0,Rain,249.99,115.29
T000538,Route_3,Train,4,31.9,39,6.48,4.4,Sun,0,Rain,251.7,86.37
T000539,Route_2,Subway,12,23.9,40,7.49,1.7,Mon,0,Rain,289.57,56.9
T000540,Route_15,Subway,8,11.7,21,4.79,3.0,Mon,1,Snow,85.97,29.29
T000541,Route_14,Train,3,12.0,18,14.2,3.1,Sat,0,Rain,301.36,26.98
T000542,Route_14,Train,14,33.9,33,9.81,7.1,Sat,0,Snow,333.22,83.51
T000543,Route_6,Train,4,14.8,25,14.66,11.8,Tue,0,Rain,414.81,40.06
T000544,Route_20,Train,11,26.8,27,11.2,11.6,Sat,0,Rain,257.89,66.07
T000545,Route_6,Ferry,14,38.3,23,4.72,1.5,Sat,0,Clear,121.19,96.46
T000546,Route_17,Bus,10,23.5,26,8.19,0.3,Thu,0,Clear,195.91,64.95
T000547,Route_12,Train,4,44.8,27,7.29,1.5,Thu,0,Clear,212.8,106.33
T000548,Route_7,Tram,15,15.1,24,12.9,7.5,Sat,0,Clear,269.05,45.76
T000549,Route_5,Bus,8,42.5,26,3.74,10.6,Tue,0,Snow,99.0,116.87
T000550,Route_14,Train,22,42.3,32,2.63,14.2,Sun,0,Clear,95.9,116.88
T000551,Route_14,Train,5,19.5,28,12.34,1.9,Wed,0,Clear,388.89,40.24
T000552,Route_13,Ferry,5,41.8,25,7.45,11.8,Mon,0,Clear,202.82,122.15
T000553,Route_8,Tram,18,23.9,31,10.02,6.7,Sun,0,Rain,282.56,65.81
T000554,Route_12,Ferry,3,37.5,19,2.85,4.8,Tue,0,Fog,45.71,79.42
T000555,Route_6,Train,16,30.2,20,4.04,5.6,Sat,1,Clear,81.65,71.25
T000556,Route_13,Tram,5,33.7,29,11.18,9.0,Wed,0,Rain,358.47,82.09
T000557,Route_19,Ferry,2,40.5,31,9.33,0.5,Thu,0,Clear,331.12,107.32
T000558,Route_17,Bus,2,11.0,36,10.43,7.4,Wed,0,Rain,336.0,26.67
T000559,Route_19,Subway,2,39.3,27,5.7,4.2,Thu,0,Clear,139.88,120.05
T000560,Route_3,Tram,11,13.3,31,12.23,0.0,Mon,0,Clear,320.1,39.51
T000561,Route_8,Subway,21,5.0,27,13.91,1.7,Mon,0,Rain,303.79,13.1
T000562,Route_11,Bus,7,22.4,29,10.32,1.0,Thu,0,Clear,325.22,49.65
T000563,Route_19,Train,14,38.0,26,10.28,2.7,Tue,0,Clear,283.29,69.75
T000564,Route_19,Train,5,37.3,27,4.27,5.6,Sun,0,Clear,98.24,76.1
T000565,Route_18,Bus,6,6.9,26,8.13,3.0,Mon,0,Rain,220.06,15.43
T000566,Route_18,Train,0,40.0,33,12.28,5.8,Tue,0,Rain,379.34,89.17
T000567,Route_1,Subway,0,24.8,29,3.75,3.5,Tue,0,Clear,118.49,59.72
T000568,Route_5,Tram,10,29.5,28,9.38,7.2,Sat,0,Clear,285.38,76.58
T000569,Route_20,Tram,10,3.1,31,4.73,0.0,Tue,0,Clear,135.35,11.51
T000570,Route_13,Ferry,16,39.9,43,5.3,5.9,Fri,0,Clear,239.67,101.56
T000571,Route_5,Subway,13,41.0,31,4.13,7.9,Sun,0,Rain,144.15,96.18
T000572,Route_19,Tram,2,36.6,30,12.26,3.3,Thu,0,Clear,357.07,101.54
T000573,Route_2,Train,22,8.0,28,14.97,3.1,Thu,0,Clear,498.93,28.49
T000574,Route_14,Subway,8,5.0,26,2.55,6.0,Wed,0,Clear,61.22,14.55
T000575,Route_2,Ferry,9,37.7,32,4.28,2.8,Sat,0,Clear,140.57,113.0
T000576,Route_1,Bus,15,12.9,34,13.33,3.2,Sun,0,Clear,461.21,48.38
T000577,Route_14,Train,12,39.7,34,8.4,12.1,Sun,0,Clear,289.51,92.95
T000578,Route_9,Ferry,18,12.8,25,5.3,5.9,Wed,0,Rain,146.63,43.18
T000579,Route_16,Subway,16,21.0,30,11.5,2.6,Wed,0,Clear,301.93,59.34
T000580,Route_13,Train,18,28.5,24,12.0,2.7,Tue,0,Clear,258.53,65.62
T000581,Route_9,Train,4,3.7,29,5.8,0.8,Tue,0,Clear,188.05,24.93
T000582,Route_8,Train,1,39.5,29,8.91,4.1,Tue,0,Clear,247.5,111.81
T000583,Route_9,Subway,22,2.5,39,5.38,0.9,Wed,0,Clear,179.72,5.0
T000584,Route_15,Ferry,17,35.6,30,10.55,7.6,Tue,0,Fog,289.48,82.65
T000585,Route_16,Subway,16,33.7,31,4.25,16.3,Mon,0,Clear,110.01,80.67
T000586,Route_8,Ferry,13,36.7,38,13.46,2.6,Thu,0,Rain,434.49,87.8
T000587,Route_4,Tram,19,26.4,33,11.21,0.8,Thu,0,Clear,312.96,66.16
T000588,Route_3,Train,3,14.5,33,9.15,12.7,Mon,0,Clear,299.49,39.05
T000589,Route_11,Ferry,8,16.2,20,1.72,2.4,Thu,0,Rain,27.7,53.36
T000590,Route_5,Ferry,15,25.1,32,5.28,6.5,Mon,0,Snow,146.16,54.74
