ticker,sector,date,open,high,low,close,volume
MSFT,Tech,2023-03-04,436.03,436.78,430.21,435.65,5704328
MSFT,Tech,2023-03-05,437.55,444.83,431.19,438.01,1465518
MSFT,Tech,2023-03-06,439.11,441.59,430.34,435.4,1026419
MSFT,Tech,2023-03-07,432.31,433.87,422.04,428.16,3387375
MSFT,Tech,2023-03-08,424.38,421.94,417.51,420.47,4004559
MSFT,Tech,2023-03-09,429.96,433.35,424.3,427.6,1248369
MSFT,Tech,2023-03-10,421.85,421.02,415.53,417.77,1485598
MSFT,Tech,2023-03-11,407.18,411.62,404.49,409.31,6358918
MSFT,Tech,2023-03-12,395.17,404.54,397.72,399.11,939128
MSFT,Tech,2023-03-13,400.09,402.69,390.19,397.79,2681278
MSFT,Tech,2023-03-14,385.07,392.03,384.62,386.08,8532905
MSFT,Tech,2023-03-15,390.0,396.77,386.7,390.73,2874359
MSFT,Tech,2023-03-16,392.4,401.12,393.58,394.76,5652767
MSFT,Tech,2023-03-17,392.04,396.78,391.94,395.6,3147461
MSFT,Tech,2023-03-18,406.65,418.5,402.77,410.62,8693375
MSFT,Tech,2023-03-19,418.14,423.61,408.53,416.76,3655703
MSFT,Tech,2023-03-20,400.01,400.6,397.5,400.02,27027075
MSFT,Tech,2023-03-21,412.84,414.2,410.06,412.96,3332869
MSFT,Tech,2023-03-22,415.22,415.58,413.97,414.28,2903685
MSFT,Tech,2023-03-23,408.97,410.0,406.33,407.94,3382102
MSFT,Tech,2023-03-24,384.79,383.86,379.38,382.85,3717838
MSFT,Tech,2023-03-25,375.78,382.82,375.31,376.39,3604931
MSFT,Tech,2023-03-26,378.16,386.47,374.13,380.98,2257513
MSFT,Tech,2023-03-27,371.9,371.49,367.1,369.76,11768529
MSFT,Tech,2023-03-28,378.53,376.68,374.72,375.73,1243718
MSFT,Tech,2023-03-29,367.91,369.63,366.23,368.44,4195605
MSFT,Tech,2023-03-30,365.69,371.6,365.18,365.65,4262910
MSFT,Tech,2023-03-31,370.82,373.47,369.43,370.55,3332992
MSFT,Tech,2023-04-01,346.4,352.33,345.3,346.47,1442766
MSFT,Tech,2023-04-02,334.87,338.76,329.82,334.92,1228740
MSFT,Tech,2023-04-03,333.53,335.36,329.55,334.64,14001240
MSFT,Tech,2023-04-04,331.83,337.12,329.41,334.04,4257821
MSFT,Tech,2023-04-05,334.16,337.55,329.57,333.86,2852393
MSFT,Tech,2023-04-06,336.59,339.16,332.31,337.42,3086673
MSFT,Tech,2023-04-07,346.22,353.2,341.45,348.26,2526760
MSFT,Tech,2023-04-08,357.22,362.42,352.68,358.38,2149111
MSFT,Tech,2023-04-09,358.68,358.52,354.04,356.01,4949635
MSFT,Tech,2023-04-10,357.97,361.95,357.0,360.66,2471887
MSFT,Tech,2023-04-11,366.07,367.72,363.57,365.75,2679525
MSFT,Tech,2023-04-12,368.95,373.13,364.87,372.28,998154
MSFT,Tech,2023-04-13,371.36,373.98,367.51,372.85,14502079
MSFT,Tech,2023-04-14,383.41,383.7,375.58,383.11,1700309
MSFT,Tech,2023-04-15,385.09,386.64,380.26,381.78,1353363
MSFT,Tech,2023-04-16,362.48,371.74,363.75,365.34,1925185
MSFT,Tech,2023-04-17,365.77,370.44,365.47,365.86,910346
MSFT,Tech,2023-04-18,371.32,375.16,368.6,374.69,34060675
MSFT,Tech,2023-04-19,372.29,370.95,364.64,369.81,4953231
MSFT,Tech,2023-04-20,363.12,368.48,360.58,364.91,846989
MSFT,Tech,2023-04-21,363.62,364.89,357.78,361.19,3801517
MSFT,Tech,2023-04-22,350.25,354.63,349.52,352.38,4126202
MSFT,Tech,2023-04-23,353.63,350.49,348.96,350.34,2576254
MSFT,Tech,2023-04-24,343.22,346.75,343.65,345.74,8604759
MSFT,Tech,2023-04-25,357.35,359.15,348.27,354.25,6011442
MSFT,Tech,2023-04-26,356.82,359.43,356.78,358.91,2034624
MSFT,Tech,2023-04-27,365.57,365.13,364.09,364.47,2747092
MSFT,Tech,2023-04-28,357.96,359.03,355.05,358.66,965803
MSFT,Tech,2023-04-29,355.95,362.53,355.61,357.02,1243284
MSFT,Tech,2023-04-30,353.5,355.47,352.97,354.4,1181429
MSFT,Tech,2023-05-01,347.26,348.92,345.59,348.18,5976664
MSFT,Tech,2023-05-02,345.29,351.03,341.67,344.75,12302045
MSFT,Tech,2023-05-03,344.36,346.42,339.63,342.02,1054901
MSFT,Tech,2023-05-04,355.38,357.86,347.67,353.57,4435909
MSFT,Tech,2023-05-05,355.39,361.68,352.44,358.36,7897949
MSFT,Tech,2023-05-06,367.27,371.26,365.2,366.4,365399
MSFT,Tech,2023-05-07,366.45,365.03,363.71,363.89,2482086
MSFT,Tech,2023-05-08,367.6,364.8,359.02,364.09,11183951
MSFT,Tech,2023-05-09,357.17,354.6,350.94,354.14,11797275
MSFT,Tech,2023-05-10,364.9,369.37,365.55,366.69,9249331
MSFT,Tech,2023-05-11,370.93,376.11,368.34,370.46,2071320
MSFT,Tech,2023-05-12,375.81,376.29,372.82,373.07,814802
MSFT,Tech,2023-05-13,363.99,371.74,359.83,364.79,2808795
MSFT,Tech,2023-05-14,361.81,362.44,358.63,360.19,2582552
MSFT,Tech,2023-05-15,357.11,357.85,351.18,355.14,193020
MSFT,Tech,2023-05-16,345.04,350.44,340.46,344.86,827500
MSFT,Tech,2023-05-17,357.46,361.11,358.64,359.12,4369882
MSFT,Tech,2023-05-18,364.43,363.57,360.58,363.36,16781670
MSFT,Tech,2023-05-19,384.36,386.08,379.23,385.45,6117076
MSFT,Tech,2023-05-20,384.5,385.16,377.35,384.76,5761864
MSFT,Tech,2023-05-21,387.42,389.24,385.38,387.35,19432436
MSFT,Tech,2023-05-22,383.96,386.46,378.48,384.26,2077313
MSFT,Tech,2023-05-23,397.35,398.09,387.47,394.79,11914411
MSFT,Tech,2023-05-24,403.59,411.83,399.76,407.61,6807583
MSFT,Tech,2023-05-25,418.11,418.71,409.74,414.23,3721136
MSFT,Tech,2023-05-26,412.1,419.59,409.4,415.72,4867773
MSFT,Tech,2023-05-27,396.03,398.2,388.77,395.38,611829
MSFT,Tech,2023-05-28,407.09,408.51,405.24,405.76,3316793
MSFT,Tech,2023-05-29,408.1,408.08,401.71,407.85,8052527
MSFT,Tech,2023-05-30,426.37,432.21,419.75,425.88,1645055
MSFT,Tech,2023-05-31,418.2,425.21,416.35,418.92,3733242
MSFT,Tech,2023-06-01,401.27,408.64,399.21,401.75,3197772
MSFT,Tech,2023-06-02,403.16,400.65,399.28,400.17,4350872
MSFT,Tech,2023-06-03,390.73,397.98,383.19,390.63,1064983
MSFT,Tech,2023-06-04,397.34,399.76,393.59,398.17,2214322
MSFT,Tech,2023-06-05,406.41,408.38,404.2,404.29,2663424
MSFT,Tech,2023-06-06,397.0,402.37,392.17,398.89,3095750
MSFT,Tech,2023-06-07,405.74,411.56,403.0,403.96,690123
MSFT,Tech,2023-06-08,417.15,421.23,409.25,416.63,3560418
MSFT,Tech,2023-06-09,415.61,417.72,415.23,417.54,1122137
MSFT,Tech,2023-06-10,418.8,426.58,414.15,418.47,2139100
MSFT,Tech,2023-06-11,422.25,427.75,414.61,419.39,1601442
MSFT,Tech,2023-06-12,422.23,430.09,419.81,424.86,2477961
MSFT,Tech,2023-06-13,422.1,429.91,423.66,424.09,2313057
MSFT,Tech,2023-06-14,427.31,435.78,423.13,431.14,1793158
MSFT,Tech,2023-06-15,441.53,448.76,437.71,440.23,5398788
MSFT,Tech,2023-06-16,437.36,445.39,433.04,440.74,7316143
MSFT,Tech,2023-06-17,437.79,436.81,429.69,436.72,41424440
MSFT,Tech,2023-06-18,441.54,446.33,440.05,442.57,3228689
MSFT,Tech,2023-06-19,428.02,430.65,428.49,428.79,7398863
MSFT,Tech,2023-06-20,422.17,428.1,424.34,426.21,1280655
MSFT,Tech,2023-06-21,420.57,430.94,422.15,424.09,3222698
MSFT,Tech,2023-06-22,423.83,428.57,419.75,421.44,3752438
MSFT,Tech,2023-06-23,411.14,414.26,408.16,408.32,3437406
MSFT,Tech,2023-06-24,402.56,411.31,398.31,404.89,1870869
MSFT,Tech,2023-06-25,413.92,420.92,412.86,413.47,2175001
MSFT,Tech,2023-06-26,423.54,424.14,416.97,420.27,1007848
MSFT,Tech,2023-06-27,428.81,427.12,420.55,424.84,1925697
MSFT,Tech,2023-06-28,426.09,427.3,421.31,426.07,1414847
MSFT,Tech,2023-06-29,429.34,428.68,426.56,428.61,410593
MSFT,Tech,2023-06-30,417.5,427.63,420.89,421.26,13311860
MSFT,Tech,2023-07-01,412.4,419.81,408.01,415.02,1058049
MSFT,Tech,2023-07-02,427.1,429.89,421.64,426.59,1203799
MSFT,Tech,2023-07-03,422.15,433.24,417.88,425.74,3320738
MSFT,Tech,2023-07-04,427.89,433.05,426.16,429.87,4100032
MSFT,Tech,2023-07-05,428.35,430.41,422.39,426.91,4048304
MSFT,Tech,2023-07-06,423.49,428.44,423.94,425.18,13781344
MSFT,Tech,2023-07-07,414.99,420.3,417.53,418.19,8249574
MSFT,Tech,2023-07-08,427.59,429.89,425.12,426.76,37402293
MSFT,Tech,2023-07-09,415.12,422.71,417.69,418.22,3479264
MSFT,Tech,2023-07-10,427.03,426.89,416.6,424.79,2204131
MSFT,Tech,2023-07-11,424.9,430.65,423.21,427.47,1968911
MSFT,Tech,2023-07-12,421.98,426.88,418.89,422.78,4569152
MSFT,Tech,2023-07-13,421.94,425.17,415.64,419.36,4954648
MSFT,Tech,2023-07-14,410.42,418.91,409.48,413.41,17313770
MSFT,Tech,2023-07-15,405.33,406.78,394.7,402.05,10881520
MSFT,Tech,2023-07-16,417.41,419.08,414.1,414.97,2398466
MSFT,Tech,2023-07-17,413.47,417.55,407.62,410.2,687772
MSFT,Tech,2023-07-18,404.5,409.07,402.38,407.12,7390937
MSFT,Tech,2023-07-19,397.74,403.04,397.24,400.66,1051964
MSFT,Tech,2023-07-20,386.94,391.92,383.17,385.04,1545596
MSFT,Tech,2023-07-21,391.66,395.43,389.24,394.41,1441788
MSFT,Tech,2023-07-22,386.42,390.86,388.73,389.83,6810665
MSFT,Tech,2023-07-23,380.03,383.61,376.99,379.61,6743816
MSFT,Tech,2023-07-24,382.24,389.03,376.16,383.71,2242635
MSFT,Tech,2023-07-25,372.94,373.16,371.05,372.61,924705
MSFT,Tech,2023-07-26,380.14,382.09,375.89,377.85,1110642
MSFT,Tech,2023-07-27,371.12,371.01,365.68,368.84,12779801
MSFT,Tech,2023-07-28,362.52,367.3,362.63,363.96,13159505
MSFT,Tech,2023-07-29,365.9,371.31,358.14,364.72,6981849
MSFT,Tech,2023-07-30,372.88,376.83,366.14,370.48,1226322
MSFT,Tech,2023-07-31,367.71,371.86,368.02,369.71,1394906
MSFT,Tech,2023-08-01,380.84,386.58,377.0,383.99,777554
MSFT,Tech,2023-08-02,375.82,375.16,366.34,372.59,2622036
MSFT,Tech,2023-08-03,373.9,379.45,377.19,377.65,3588191
MSFT,Tech,2023-08-04,385.85,393.71,383.55,386.03,4034137
MSFT,Tech,2023-08-05,374.23,376.07,366.97,373.8,1627720
MSFT,Tech,2023-08-06,379.65,378.05,370.49,375.9,10781163
MSFT,Tech,2023-08-07,372.25,379.78,373.15,373.85,2419636
MSFT,Tech,2023-08-08,368.57,377.91,368.74,371.44,7065979
MSFT,Tech,2023-08-09,368.18,375.21,365.72,369.76,980739
MSFT,Tech,2023-08-10,367.93,370.24,365.92,367.91,361767
MSFT,Tech,2023-08-11,371.47,377.23,365.93,371.1,4662328
MSFT,Tech,2023-08-12,358.93,361.22,358.89,359.17,1322523
MSFT,Tech,2023-08-13,355.02,355.24,348.52,354.83,2439660
MSFT,Tech,2023-08-14,353.19,359.32,351.82,353.66,731281
MSFT,Tech,2023-08-15,339.58,346.11,334.37,340.83,1447403
MSFT,Tech,2023-08-16,331.77,339.75,332.59,333.53,3054506
MSFT,Tech,2023-08-17,332.78,339.14,332.42,332.65,20861393
MSFT,Tech,2023-08-18,334.83,338.3,334.68,336.87,1872658
MSFT,Tech,2023-08-19,338.85,345.16,341.1,341.66,2810429
MSFT,Tech,2023-08-20,348.67,357.86,350.46,351.06,720334
MSFT,Tech,2023-08-21,348.39,352.92,342.27,348.74,891234
MSFT,Tech,2023-08-22,346.28,351.92,347.04,349.64,3795557
MSFT,Tech,2023-08-23,353.95,353.51,352.36,353.0,2544487
MSFT,Tech,2023-08-24,339.09,341.04,336.95,339.82,4463710
MSFT,Tech,2023-08-25,337.18,344.23,335.53,340.01,5911900
MSFT,Tech,2023-08-26,336.71,340.08,337.22,338.79,10004543
MSFT,Tech,2023-08-27,342.88,347.13,341.22,344.91,1513104
MSFT,Tech,2023-08-28,338.75,344.63,337.47,341.15,1005395
MSFT,Tech,2023-08-29,342.85,345.64,333.37,340.15,294714
MSFT,Tech,2023-08-30,333.26,336.41,328.63,335.08,554615
MSFT,Tech,2023-08-31,323.51,327.94,325.14,326.44,7227106
MSFT,Tech,2023-09-01,325.68,332.61,321.01,326.23,10681111
MSFT,Tech,2023-09-02,319.73,324.28,321.26,321.84,1259147
MSFT,Tech,2023-09-03,316.03,313.61,308.36,313.31,19156818
MSFT,Tech,2023-09-04,322.99,328.62,323.71,326.0,10221205
MSFT,Tech,2023-09-05,331.33,333.14,328.71,332.52,13249712
MSFT,Tech,2023-09-06,321.23,322.71,315.12,319.53,2498206
MSFT,Tech,2023-09-07,322.67,321.86,318.77,321.56,4195057
MSFT,Tech,2023-09-08,316.57,323.92,312.06,318.3,4806468
MSFT,Tech,2023-09-09,317.04,317.42,316.23,317.38,16797488
MSFT,Tech,2023-09-10,322.61,325.99,321.19,321.47,388155
MSFT,Tech,2023-09-11,309.08,310.23,302.0,306.3,6887032
MSFT,Tech,2023-09-12,314.89,316.33,312.56,315.07,976187
MSFT,Tech,2023-09-13,314.72,317.16,312.84,314.42,1703720
MSFT,Tech,2023-09-14,314.87,319.03,314.85,317.8,6069130
MSFT,Tech,2023-09-15,314.44,317.85,309.58,314.88,7585740
MSFT,Tech,2023-09-16,307.5,315.84,307.48,310.09,1491814
MSFT,Tech,2023-09-17,313.22,318.1,308.15,314.19,4234474
MSFT,Tech,2023-09-18,318.82,319.35,313.17,317.13,2153045
MSFT,Tech,2023-09-19,310.99,317.59,308.05,312.55,1686993
MSFT,Tech,2023-09-20,315.12,314.34,307.07,312.83,814533
MSFT,Tech,2023-09-21,321.4,326.32,320.81,321.07,1545453
MSFT,Tech,2023-09-22,324.15,324.45,324.09,324.19,12006293
MSFT,Tech,2023-09-23,318.57,319.32,314.88,317.51,2295162
MSFT,Tech,2023-09-24,311.27,310.83,305.78,309.19,27663546
MSFT,Tech,2023-09-25,323.76,324.47,319.65,321.93,5225066
MSFT,Tech,2023-09-26,328.26,332.8,328.04,331.44,1560607
MSFT,Tech,2023-09-27,334.96,335.32,328.72,332.1,9331106
MSFT,Tech,2023-09-28,331.98,339.67,333.07,333.66,2511184
MSFT,Tech,2023-09-29,335.22,339.24,328.24,334.04,6517970
MSFT,Tech,2023-09-30,331.33,332.37,325.93,331.34,3587371
MSFT,Tech,2023-10-01,325.82,325.5,321.79,325.02,461695
MSFT,Tech,2023-10-02,328.01,330.75,325.4,327.11,914026
MSFT,Tech,2023-10-03,334.46,338.15,332.55,334.91,1584905
MSFT,Tech,2023-10-04,322.2,325.49,324.4,324.9,8436553
MSFT,Tech,2023-10-05,319.24,323.95,319.11,320.16,4792935
MSFT,Tech,2023-10-06,308.38,311.25,306.38,311.08,6497156
MSFT,Tech,2023-10-07,311.27,315.59,306.23,309.9,8626213
MSFT,Tech,2023-10-08,313.07,315.53,304.73,310.53,818785
MSFT,Tech,2023-10-09,317.35,315.55,311.85,314.78,19125092
MSFT,Tech,2023-10-10,313.38,313.93,308.97,313.49,8624358
MSFT,Tech,2023-10-11,314.72,319.01,314.02,316.1,2802702
MSFT,Tech,2023-10-12,317.44,321.41,313.58,315.94,936520
MSFT,Tech,2023-10-13,313.74,311.8,309.57,310.97,4717615
MSFT,Tech,2023-10-14,313.77,317.11,307.52,312.4,2925530
MSFT,Tech,2023-10-15,327.34,326.26,325.34,325.58,1193127
MSFT,Tech,2023-10-16,325.75,327.02,320.18,323.66,5625797
MSFT,Tech,2023-10-17,330.26,331.45,326.31,328.75,572090
MSFT,Tech,2023-10-18,332.95,341.74,332.32,335.96,8995404
MSFT,Tech,2023-10-19,330.13,336.1,326.14,330.25,1460369
MSFT,Tech,2023-10-20,327.67,334.33,326.32,327.83,4164609
MSFT,Tech,2023-10-21,326.29,330.73,326.6,328.04,745233
MSFT,Tech,2023-10-22,326.16,327.27,319.42,323.43,6753126
MSFT,Tech,2023-10-23,340.16,343.05,336.39,339.75,3422926
MSFT,Tech,2023-10-24,343.27,343.88,341.38,342.98,2049802
MSFT,Tech,2023-10-25,336.76,337.39,336.19,336.63,2322554
MSFT,Tech,2023-10-26,332.3,335.47,331.55,332.92,1562880
MSFT,Tech,2023-10-27,323.13,327.95,319.11,324.64,2762760
MSFT,Tech,2023-10-28,333.89,338.69,331.88,332.46,24219841
MSFT,Tech,2023-10-29,332.57,336.38,329.04,329.97,1551654
MSFT,Tech,2023-10-30,328.68,329.36,326.06,329.06,3187198
MSFT,Tech,2023-10-31,327.71,332.65,324.76,326.97,406040
MSFT,Tech,2023-11-01,338.22,336.31,332.36,335.5,2509711
MSFT,Tech,2023-11-02,339.12,346.97,340.42,341.42,4867291
MSFT,Tech,2023-11-03,342.85,342.28,337.06,340.1,4800731
MSFT,Tech,2023-11-04,335.68,338.61,335.09,337.32,18295306
MSFT,Tech,2023-11-05,334.36,337.48,335.09,335.33,295058
MSFT,Tech,2023-11-06,334.06,340.38,329.85,334.53,3412790
MSFT,Tech,2023-11-07,336.83,339.95,329.76,336.12,2340919
MSFT,Tech,2023-11-08,336.58,341.97,335.48,338.56,1211563
MSFT,Tech,2023-11-09,341.84,344.42,333.25,339.51,3091806
MSFT,Tech,2023-11-10,337.26,346.2,333.84,339.56,1231323
MSFT,Tech,2023-11-11,325.22,325.15,320.62,324.32,2651625
MSFT,Tech,2023-11-12,325.16,334.18,327.08,328.18,2346812
MSFT,Tech,2023-11-13,331.55,341.16,331.52,334.69,1662223
MSFT,Tech,2023-11-14,325.44,334.78,321.98,328.29,802256
MSFT,Tech,2023-11-15,326.56,325.25,320.63,323.66,23544357
MSFT,Tech,2023-11-16,333.14,337.35,330.76,336.04,2773881
MSFT,Tech,2023-11-17,331.42,332.36,330.02,330.94,5964035
MSFT,Tech,2023-11-18,330.32,332.85,325.0,331.3,6569669
MSFT,Tech,2023-11-19,337.31,343.45,333.02,337.09,913904
MSFT,Tech,2023-11-20,336.62,338.34,332.87,336.53,22799418
MSFT,Tech,2023-11-21,352.24,351.46,342.47,349.16,2516297
MSFT,Tech,2023-11-22,368.51,376.61,370.86,370.97,2525184
MSFT,Tech,2023-11-23,373.62,378.01,372.84,373.97,6552631
MSFT,Tech,2023-11-24,356.87,361.06,351.13,356.92,2278415
MSFT,Tech,2023-11-25,360.14,359.9,356.34,359.19,6404552
MSFT,Tech,2023-11-26,342.48,342.48,337.98,341.87,6479560
MSFT,Tech,2023-11-27,353.35,355.26,354.41,354.58,5947003
MSFT,Tech,2023-11-28,351.58,350.7,349.2,350.53,612638
MSFT,Tech,2023-11-29,335.37,339.43,337.62,338.33,4373205
MSFT,Tech,2023-11-30,328.16,335.61,328.21,331.04,7426412
MSFT,Tech,2023-12-01,318.02,324.11,319.64,319.83,981852
MSFT,Tech,2023-12-02,321.79,325.16,317.47,322.28,988004
MSFT,Tech,2023-12-03,322.34,324.02,316.79,322.06,12105090
MSFT,Tech,2023-12-04,321.82,328.25,319.84,323.79,2042727
MSFT,Tech,2023-12-05,317.27,318.75,313.72,318.11,278735
MSFT,Tech,2023-12-06,324.79,329.18,320.92,326.18,11162050
MSFT,Tech,2023-12-07,323.54,327.13,319.63,325.31,4063598
MSFT,Tech,2023-12-08,318.99,325.48,317.09,321.34,4026155
MSFT,Tech,2023-12-09,323.05,328.86,318.9,324.64,19144047
MSFT,Tech,2023-12-10,307.76,312.93,308.4,309.19,13156887
MSFT,Tech,2023-12-11,299.28,303.63,296.94,300.75,2018082
MSFT,Tech,2023-12-12,298.77,301.82,298.55,299.53,6685777
MSFT,Tech,2023-12-13,305.79,311.83,300.91,306.81,15746922
MSFT,Tech,2023-12-14,306.57,310.24,305.15,307.19,9740522
MSFT,Tech,2023-12-15,292.98,297.71,292.15,295.12,1664643
MSFT,Tech,2023-12-16,304.65,311.0,302.69,305.13,1327256
MSFT,Tech,2023-12-17,303.93,306.61,301.93,304.56,3590253
MSFT,Tech,2023-12-18,308.91,313.79,303.24,308.64,1089201
MSFT,Tech,2023-12-19,312.57,312.38,305.63,309.8,1129733
MSFT,Tech,2023-12-20,316.24,320.38,307.99,314.13,3861845
MSFT,Tech,2023-12-21,317.9,317.68,311.07,315.88,1332736
MSFT,Tech,2023-12-22,317.07,321.3,312.6,316.68,323177
MSFT,Tech,2023-12-23,325.75,329.61,320.62,325.44,19612363
MSFT,Tech,2023-12-24,327.83,330.18,324.24,325.61,697715
MSFT,Tech,2023-12-25,317.94,319.84,312.64,318.62,587025
MSFT,Tech,2023-12-26,317.52,319.95,318.24,319.65,3353064
MSFT,Tech,2023-12-27,325.63,330.44,320.47,324.3,1928619
MSFT,Tech,2023-12-28,322.41,324.47,316.36,321.57,25490558
MSFT,Tech,2023-12-29,344.7,347.61,340.27,342.57,8002025
MSFT,Tech,2023-12-30,345.06,351.23,344.51,345.06,1808049
MSFT,Tech,2023-12-31,344.78,345.5,342.74,344.48,2239411
MSFT,Tech,2024-01-01,359.01,361.07,353.71,356.05,6095658
MSFT,Tech,2024-01-02,358.15,359.88,354.97,356.9,1159657
MSFT,Tech,2024-01-03,349.22,357.29,349.45,351.38,3405576
MSFT,Tech,2024-01-04,355.84,362.31,357.47,358.16,962087
MSFT,Tech,2024-01-05,364.31,371.17,361.73,366.59,967621
MSFT,Tech,2024-01-06,359.58,368.43,357.54,361.91,1170430
MSFT,Tech,2024-01-07,358.47,365.12,359.55,359.76,669558
MSFT,Tech,2024-01-08,368.34,369.01,365.58,367.85,2706829
MSFT,Tech,2024-01-09,387.06,387.45,383.31,384.06,3970225
MSFT,Tech,2024-01-10,384.47,386.18,383.55,383.68,17174569
MSFT,Tech,2024-01-11,380.11,386.19,374.23,381.43,3673217
MSFT,Tech,2024-01-12,380.01,384.63,375.67,381.29,2159306
MSFT,Tech,2024-01-13,385.42,386.85,380.07,385.31,1341435
MSFT,Tech,2024-01-14,377.32,380.55,378.57,380.0,3810781
MSFT,Tech,2024-01-15,388.09,391.6,382.38,386.42,7402336
MSFT,Tech,2024-01-16,384.81,389.85,380.04,383.87,3646726
MSFT,Tech,2024-01-17,374.81,378.92,372.77,373.74,1381872
MSFT,Tech,2024-01-18,383.25,389.53,379.16,382.78,1636497
MSFT,Tech,2024-01-19,405.2,410.97,395.72,403.19,5945226
MSFT,Tech,2024-01-20,421.96,422.9,420.15,422.11,5977291
MSFT,Tech,2024-01-21,413.66,422.23,407.56,415.27,9793409
MSFT,Tech,2024-01-22,413.41,420.36,409.98,412.64,5579131
MSFT,Tech,2024-01-23,425.6,429.3,426.91,426.94,1512358
MSFT,Tech,2024-01-24,432.2,433.88,425.06,433.46,11761385
MSFT,Tech,2024-01-25,447.43,454.62,438.46,447.1,4502829
MSFT,Tech,2024-01-26,435.27,436.36,435.33,435.73,1694313
MSFT,Tech,2024-01-27,438.72,446.41,429.53,438.25,3139788
MSFT,Tech,2024-01-28,438.78,442.81,436.87,441.96,4178254
MSFT,Tech,2024-01-29,443.06,444.07,433.97,442.82,6839582
MSFT,Tech,2024-01-30,446.68,455.27,441.02,449.29,4106128
MSFT,Tech,2024-01-31,441.41,441.98,434.62,439.33,4638602
MSFT,Tech,2024-02-01,431.32,431.84,426.35,429.25,4661621
MSFT,Tech,2024-02-02,430.36,437.27,427.06,433.59,1365472
MSFT,Tech,2024-02-03,429.72,434.07,419.61,426.46,7906791
MSFT,Tech,2024-02-04,419.27,426.17,417.32,420.18,4034395
MSFT,Tech,2024-02-05,407.28,409.12,405.98,408.27,7472222
MSFT,Tech,2024-02-06,421.61,426.49,418.09,423.74,3384807
MSFT,Tech,2024-02-07,424.34,428.05,415.97,424.19,3340828
MSFT,Tech,2024-02-08,422.92,432.1,415.98,424.26,6474128
MSFT,Tech,2024-02-09,433.29,439.48,432.71,435.74,29775127
MSFT,Tech,2024-02-10,425.25,430.28,429.1,429.22,1368563
MSFT,Tech,2024-02-11,419.95,429.37,422.05,423.28,2316142
MSFT,Tech,2024-02-12,419.87,426.5,415.84,422.15,1305348
MSFT,Tech,2024-02-13,405.02,409.33,403.77,405.98,7960561
MSFT,Tech,2024-02-14,419.1,418.2,411.76,415.41,2802443
MSFT,Tech,2024-02-15,407.5,405.74,400.05,404.46,2200949
MSFT,Tech,2024-02-16,416.56,424.79,413.93,417.53,7855419
MSFT,Tech,2024-02-17,411.38,418.43,408.5,411.67,2953094
MSFT,Tech,2024-02-18,408.54,411.8,405.95,411.69,11740737
MSFT,Tech,2024-02-19,418.26,424.14,415.11,419.97,6384707
MSFT,Tech,2024-02-20,405.2,409.77,400.45,408.16,2029796
MSFT,Tech,2024-02-21,400.07,397.86,391.14,396.32,9088430
MSFT,Tech,2024-02-22,415.96,417.9,411.76,414.69,21156590
MSFT,Tech,2024-02-23,436.17,433.71,431.27,432.81,508141
MSFT,Tech,2024-02-24,427.33,432.33,421.61,428.9,886831
MSFT,Tech,2024-02-25,440.79,445.64,439.97,441.31,3324484
MSFT,Tech,2024-02-26,438.62,448.56,437.03,440.76,21420833
MSFT,Tech,2024-02-27,437.23,434.98,434.52,434.59,1362238
MSFT,Tech,2024-02-28,436.42,441.65,436.3,437.34,2272580
MSFT,Tech,2024-02-29,442.45,446.5,439.74,446.48,305990
MSFT,Tech,2024-03-01,436.55,443.57,436.85,439.95,4687648
MSFT,Tech,2024-03-02,429.03,440.81,426.27,432.67,5736866
MSFT,Tech,2024-03-03,430.4,434.23,424.2,427.65,5377791
MSFT,Tech,2024-03-04,414.23,421.64,413.92,417.38,1411184
MSFT,Tech,2024-03-05,413.24,419.68,413.55,414.37,360304
MSFT,Tech,2024-03-06,408.41,416.51,409.13,411.36,1090951
MSFT,Tech,2024-03-07,413.97,410.79,407.01,410.27,4449454
MSFT,Tech,2024-03-08,430.01,428.46,418.96,427.17,4677183
MSFT,Tech,2024-03-09,421.14,428.27,420.88,424.29,6864146
MSFT,Tech,2024-03-10,427.19,432.17,420.77,423.84,2071731
MSFT,Tech,2024-03-11,417.3,420.08,411.59,413.81,3459870
MSFT,Tech,2024-03-12,404.07,412.01,400.07,406.41,6205588
MSFT,Tech,2024-03-13,420.77,422.19,416.65,418.39,2385497
MSFT,Tech,2024-03-14,420.09,424.7,416.59,422.38,8777788
MSFT,Tech,2024-03-15,417.22,423.48,418.89,419.66,1819745
MSFT,Tech,2024-03-16,424.03,423.26,421.79,422.45,1884707
MSFT,Tech,2024-03-17,408.29,408.3,403.72,406.2,8696731
MSFT,Tech,2024-03-18,420.9,428.99,421.33,423.26,1489120
MSFT,Tech,2024-03-19,442.76,451.07,438.7,443.15,1926187
MSFT,Tech,2024-03-20,446.14,449.0,441.63,446.94,5163060
MSFT,Tech,2024-03-21,442.76,449.68,436.82,442.54,6070994
MSFT,Tech,2024-03-22,428.04,438.27,423.64,431.41,6696389
MSFT,Tech,2024-03-23,436.24,446.1,437.41,437.59,2095270
MSFT,Tech,2024-03-24,430.56,440.17,425.62,434.03,19927083
MSFT,Tech,2024-03-25,436.98,439.0,431.28,433.0,2771555
MSFT,Tech,2024-03-26,416.66,422.91,415.13,418.89,1161855
