trip_id,route,vehicle_type,departure_hour,distance_km,passengers,fare_amount,delay_minutes,day_of_week,is_holiday,weather_condition,on_time_pct,passenger_satisfaction
T000295,Route_20,Tram,21,13.3,32,8.91,3.0,Fri,1,Fog,0.577,2.9
T000296,Route_7,Subway,17,25.3,32,4.09,1.1,Tue,0,Clear,0.936,2.9
T000297,Route_15,Train,0,42.2,22,1.71,17.5,Tue,0,Clear,0.805,3.7
T000298,Route_5,Tram,0,2.9,35,13.33,4.4,Fri,1,Clear,0.835,4.0
T000299,Route_18,Bus,16,23.5,20,7.14,8.1,Thu,0,Clear,0.838,2.7
T000300,Route_10,Tram,10,37.9,24,11.4,14.8,Mon,0,Clear,0.727,2.5
T000301,Route_6,Ferry,19,26.3,22,7.94,1.4,Tue,0,Clear,0.85,3.7
T000302,Route_18,Subway,21,32.8,30,9.69,4.2,Mon,0,Snow,0.898,2.5
T000303,Route_3,Tram,14,0.7,28,7.3,0.9,Sun,1,Clear,0.8,3.7
T000304,Route_7,Bus,12,36.9,25,12.75,1.5,Tue,0,Clear,0.929,3.4
T000305,Route_8,Subway,20,20.8,31,9.84,1.5,Fri,0,Clear,0.921,4.0
T000306,Route_20,Ferry,4,34.1,29,11.34,0.4,Sun,0,Clear,0.819,3.8
T000307,Route_13,Train,5,23.5,26,12.4,7.5,Sun,1,Clear,0.94,3.7
T000308,Route_17,Tram,19,41.6,42,9.5,5.3,Mon,0,Snow,0.905,3.6
T000309,Route_2,Train,7,31.5,37,12.31,2.8,Fri,0,Clear,0.887,4.5
T000310,Route_7,Ferry,18,32.4,34,12.27,2.8,Mon,0,Clear,0.746,2.1
T000311,Route_5,Bus,19,2.5,34,4.27,0.9,Sat,0,Rain,0.919,2.4
T000312,Route_18,Tram,0,41.4,36,10.18,3.4,Mon,0,Fog,0.718,4.8
T000313,Route_11,Ferry,14,41.8,33,14.97,0.4,Sat,0,Clear,0.92,2.4
T000314,Route_12,Ferry,8,10.3,23,14.69,3.4,Thu,0,Clear,0.793,4.6
T000315,Route_3,Ferry,20,41.9,28,3.59,3.9,Sun,0,Clear,0.849,3.8
T000316,Route_13,Tram,13,42.6,48,9.33,2.9,Sat,1,Rain,0.786,3.7
T000317,Route_4,Bus,17,35.1,37,11.77,2.0,Fri,0,Clear,0.821,5.0
T000318,Route_2,Tram,19,11.4,31,11.83,7.6,Tue,0,Clear,0.866,3.7
T000319,Route_2,Ferry,12,29.1,25,9.41,0.6,Mon,0,Rain,0.947,3.6
T000320,Route_15,Train,1,33.6,31,10.53,13.8,Sat,1,Clear,0.731,3.6
T000321,Route_17,Subway,1,10.2,26,13.6,5.9,Wed,0,Clear,0.806,2.6
T000322,Route_3,Tram,1,33.5,39,1.83,4.4,Thu,0,Snow,0.721,3.3
T000323,Route_13,Bus,14,23.6,30,7.48,3.0,Fri,0,Clear,0.839,3.9
T000324,Route_15,Train,13,41.7,34,2.32,0.4,Mon,0,Rain,0.881,3.5
T000325,Route_1,Ferry,1,22.5,32,12.21,1.3,Thu,0,Clear,0.886,4.2
T000326,Route_19,Ferry,9,6.4,28,4.26,4.3,Sun,0,Snow,0.969,3.0
T000327,Route_2,Tram,19,41.6,28,12.49,2.8,Tue,0,Rain,0.841,3.9
T000328,Route_4,Bus,13,32.4,26,3.8,9.3,Fri,0,Clear,0.931,3.4
T000329,Route_5,Ferry,10,8.5,46,7.4,8.4,Fri,0,Clear,0.953,4.1
T000330,Route_1,Subway,6,29.6,27,6.77,13.1,Thu,0,Clear,0.883,2.4
T000331,Route_1,Bus,16,42.3,31,8.2,0.8,Thu,0,Rain,0.963,4.3
T000332,Route_2,Tram,19,11.0,38,12.81,10.5,Tue,0,Clear,0.773,1.9
T000333,Route_15,Ferry,1,8.2,23,5.15,1.1,Mon,0,Clear,0.769,4.0
T000334,Route_15,Subway,13,24.7,41,13.67,1.5,Mon,0,Clear,0.801,2.6
T000335,Route_13,Subway,15,18.9,24,13.72,0.1,Sun,0,Clear,0.681,5.0
T000336,Route_3,Subway,5,21.8,20,8.63,0.7,Tue,0,Snow,0.912,3.2
T000337,Route_11,Ferry,11,21.8,26,7.55,0.9,Fri,0,Fog,0.844,4.0
T000338,Route_15,Subway,12,17.9,30,9.31,2.3,Wed,1,Clear,0.784,3.6
T000339,Route_9,Subway,3,10.2,35,11.69,1.3,Sun,0,Clear,0.877,2.5
T000340,Route_12,Train,18,35.9,36,10.62,0.5,Fri,0,Rain,0.729,5.0
T000341,Route_6,Bus,19,42.6,29,1.96,9.4,Wed,0,Clear,0.886,4.0
T000342,Route_7,Ferry,9,22.3,37,1.71,0.0,Sat,0,Snow,0.901,3.9
T000343,Route_12,Bus,0,13.8,30,10.95,0.5,Thu,0,Clear,0.966,3.4
T000344,Route_13,Bus,16,8.0,33,10.51,1.7,Fri,0,Clear,0.817,3.6
T000345,Route_4,Bus,18,38.7,31,4.58,2.5,Thu,0,Snow,0.868,3.5
T000346,Route_19,Train,14,5.6,30,2.86,3.2,Tue,0,Clear,0.881,3.8
T000347,Route_17,Subway,7,35.0,38,9.54,16.9,Mon,0,Rain,0.711,2.6
T000348,Route_19,Tram,3,16.2,32,11.45,0.1,Sat,1,Clear,0.763,3.8
T000349,Route_3,Ferry,6,26.5,21,8.43,0.1,Thu,0,Clear,0.765,5.0
T000350,Route_8,Ferry,9,10.3,25,10.04,1.3,Sun,0,Clear,0.882,3.0
T000351,Route_16,Bus,11,40.8,35,1.86,3.9,Sat,0,Clear,0.731,3.0
T000352,Route_5,Train,4,8.3,34,11.73,4.5,Thu,1,Rain,0.871,2.8
T000353,Route_19,Bus,6,12.4,32,10.94,2.0,Sat,0,Clear,0.909,4.3
T000354,Route_16,Bus,14,14.8,30,4.97,0.9,Wed,1,Clear,0.79,5.0
T000355,Route_1,Ferry,0,7.5,33,3.83,5.3,Thu,0,Fog,0.897,4.9
T000356,Route_7,Ferry,12,39.4,25,13.95,1.5,Thu,0,Rain,0.918,3.6
T000357,Route_3,Tram,0,34.9,34,3.95,4.3,Fri,0,Clear,0.917,3.4
T000358,Route_11,Bus,13,15.2,27,3.03,1.0,Mon,1,Clear,0.908,3.5
T000359,Route_14,Ferry,13,33.6,34,5.7,2.1,Fri,0,Snow,0.963,3.7
T000360,Route_16,Ferry,18,7.6,36,14.01,0.8,Sat,0,Clear,0.824,2.1
T000361,Route_16,Ferry,18,3.3,28,12.33,1.9,Tue,0,Rain,0.735,2.5
T000362,Route_1,Bus,22,18.8,38,2.85,8.5,Sat,0,Clear,0.789,3.6
T000363,Route_2,Subway,5,26.5,36,11.57,0.9,Sat,0,Clear,0.805,4.3
T000364,Route_7,Bus,22,30.8,37,10.41,24.4,Sat,0,Rain,0.977,3.3
T000365,Route_7,Subway,13,14.0,38,12.99,4.2,Thu,0,Clear,0.793,3.4
T000366,Route_13,Tram,21,16.7,31,9.01,10.1,Thu,1,Clear,0.939,2.4
T000367,Route_13,Tram,15,38.6,32,5.89,2.3,Sun,1,Rain,0.987,3.4
T000368,Route_17,Train,11,2.1,39,6.39,7.4,Wed,0,Clear,0.699,4.2
T000369,Route_4,Train,11,43.0,35,12.5,1.1,Thu,0,Rain,0.763,3.2
T000370,Route_11,Ferry,14,23.6,16,8.4,1.8,Wed,0,Snow,1.0,2.9
T000371,Route_13,Bus,22,28.1,27,7.18,1.6,Fri,0,Rain,0.794,4.2
T000372,Route_12,Train,8,32.0,25,14.0,0.0,Mon,0,Clear,0.915,3.5
T000373,Route_19,Tram,15,7.7,27,10.13,0.8,Mon,0,Clear,0.824,3.2
T000374,Route_10,Subway,17,11.7,27,5.08,16.9,Tue,0,Snow,0.624,2.8
T000375,Route_16,Subway,12,2.3,37,6.44,9.2,Wed,0,Clear,0.756,1.7
T000376,Route_17,Bus,21,3.7,19,9.91,0.5,Thu,0,Clear,0.972,2.6
T000377,Route_3,Tram,8,42.4,19,2.01,2.0,Thu,0,Clear,0.974,3.1
T000378,Route_11,Subway,9,19.1,20,9.3,4.4,Mon,0,Clear,0.858,3.3
T000379,Route_4,Train,18,4.0,26,9.57,0.7,Thu,0,Clear,0.798,4.1
T000380,Route_16,Ferry,9,16.1,35,7.71,4.2,Tue,0,Clear,0.737,2.3
T000381,Route_5,Ferry,2,2.9,26,6.74,3.3,Tue,0,Clear,0.919,4.2
T000382,Route_8,Subway,6,32.9,31,4.0,1.1,Fri,0,Clear,0.879,4.0
T000383,Route_9,Tram,2,36.1,25,5.25,0.6,Sun,0,Clear,1.0,3.4
T000384,Route_12,Train,7,1.2,26,13.7,0.3,Thu,0,Clear,1.0,3.1
T000385,Route_11,Train,7,34.0,25,10.65,12.5,Wed,0,Clear,0.89,2.5
T000386,Route_3,Bus,5,10.4,29,11.64,1.6,Fri,0,Clear,0.863,5.0
T000387,Route_5,Bus,21,27.6,29,2.89,9.4,Mon,0,Snow,0.912,2.3
T000388,Route_5,Bus,21,25.7,34,7.58,5.7,Wed,0,Clear,0.775,4.0
T000389,Route_18,Subway,5,15.9,44,7.0,3.5,Sat,0,Clear,0.906,3.3
T000390,Route_19,Bus,19,12.5,42,10.41,1.0,Wed,0,Fog,0.891,1.8
T000391,Route_9,Ferry,6,21.6,25,14.65,0.4,Tue,0,Fog,0.936,5.0
T000392,Route_2,Train,15,8.4,22,5.19,1.4,Thu,0,Rain,0.93,3.9
T000393,Route_17,Bus,10,4.9,25,11.8,4.3,Wed,0,Snow,1.0,5.0
T000394,Route_6,Ferry,3,43.6,36,6.33,8.2,Tue,0,Rain,0.931,2.5
T000395,Route_10,Train,4,27.5,25,5.85,2.5,Thu,0,Rain,0.855,2.8
T000396,Route_9,Ferry,17,26.9,33,10.16,2.2,Mon,0,Clear,0.849,5.0
T000397,Route_7,Train,11,32.9,32,7.72,2.3,Fri,0,Clear,0.85,5.0
T000398,Route_8,Subway,20,28.9,23,3.33,3.4,Mon,1,Rain,0.837,4.2
T000399,Route_9,Subway,12,8.3,26,3.4,8.5,Sat,0,Snow,0.762,3.5
T000400,Route_20,Bus,1,31.7,26,13.87,0.6,Fri,0,Rain,0.718,4.3
T000401,Route_1,Tram,13,10.5,34,13.97,7.3,Wed,0,Clear,0.719,3.8
T000402,Route_6,Ferry,19,6.2,25,2.16,7.5,Sun,0,Clear,0.924,3.5
T000403,Route_17,Tram,0,18.3,31,7.25,21.1,Mon,0,Snow,0.83,3.8
T000404,Route_4,Subway,17,26.9,38,4.04,6.9,Wed,0,Clear,0.827,3.9
T000405,Route_9,Ferry,15,33.2,25,13.05,10.9,Sun,0,Clear,0.889,3.6
T000406,Route_8,Subway,20,13.8,37,12.29,3.5,Sun,0,Clear,0.78,3.1
T000407,Route_9,Tram,11,22.1,35,3.65,7.2,Tue,0,Clear,0.81,3.5
T000408,Route_6,Ferry,12,34.4,25,14.62,3.4,Mon,1,Rain,0.835,3.2
T000409,Route_8,Train,6,41.2,32,6.62,4.7,Sun,0,Rain,0.923,4.2
T000410,Route_11,Train,15,24.7,25,5.95,13.5,Mon,0,Rain,0.744,4.1
T000411,Route_13,Tram,6,28.9,23,3.7,9.1,Sat,1,Fog,0.659,2.7
T000412,Route_9,Tram,22,16.6,33,2.58,8.3,Tue,0,Fog,0.845,3.7
T000413,Route_4,Bus,3,23.3,24,7.51,5.3,Thu,0,Rain,0.802,4.3
T000414,Route_11,Subway,16,9.5,38,9.27,4.4,Thu,0,Clear,0.887,3.2
T000415,Route_8,Bus,17,3.6,32,4.45,14.3,Tue,0,Rain,0.915,3.5
T000416,Route_17,Ferry,3,37.7,26,9.11,7.7,Mon,0,Clear,0.952,3.0
T000417,Route_5,Train,7,44.5,29,14.2,1.5,Sun,1,Clear,0.885,5.0
T000418,Route_9,Tram,17,19.9,42,8.97,11.3,Wed,0,Clear,0.945,4.5
T000419,Route_5,Train,22,10.9,24,3.22,4.5,Tue,0,Clear,0.938,3.6
T000420,Route_9,Bus,14,10.4,36,5.32,7.7,Fri,0,Clear,0.838,2.5
T000421,Route_4,Ferry,5,36.2,36,9.8,1.8,Fri,0,Snow,0.92,2.1
T000422,Route_9,Tram,21,22.4,22,11.77,5.1,Sat,0,Rain,0.961,4.3
T000423,Route_5,Ferry,19,4.9,26,9.05,1.1,Tue,0,Rain,0.795,4.1
T000424,Route_20,Ferry,11,18.1,27,4.88,6.7,Fri,0,Rain,0.641,4.9
T000425,Route_15,Subway,6,2.5,23,6.87,0.5,Wed,0,Rain,0.713,3.6
T000426,Route_1,Train,1,35.6,40,13.16,3.1,Fri,0,Clear,0.854,4.0
T000427,Route_16,Tram,19,6.6,31,8.76,0.8,Fri,0,Clear,0.747,2.6
T000428,Route_8,Bus,14,37.2,29,1.56,3.2,Tue,0,Clear,0.823,4.2
T000429,Route_7,Tram,19,2.2,30,13.06,1.5,Mon,0,Clear,0.786,2.5
T000430,Route_14,Subway,15,8.8,36,6.25,8.4,Wed,0,Snow,0.835,4.3
T000431,Route_3,Train,0,6.1,26,14.13,2.8,Mon,0,Rain,0.981,3.9
T000432,Route_2,Tram,22,8.9,32,8.12,8.0,Mon,0,Rain,0.716,3.3
T000433,Route_14,Tram,5,23.7,33,3.47,18.7,Sat,0,Rain,0.849,4.3
T000434,Route_5,Tram,2,41.0,22,8.0,4.3,Wed,0,Clear,0.608,3.3
T000435,Route_14,Ferry,20,29.3,24,4.5,6.4,Tue,0,Rain,0.668,3.1
T000436,Route_15,Ferry,7,10.7,29,8.26,1.1,Sun,0,Snow,0.851,3.9
T000437,Route_6,Train,22,37.0,26,5.2,0.8,Wed,0,Fog,0.828,3.5
T000438,Route_12,Tram,7,30.8,25,5.67,6.1,Mon,1,Clear,0.846,4.4
T000439,Route_13,Train,5,13.8,44,8.7,1.6,Mon,1,Clear,0.834,4.2
T000440,Route_1,Bus,18,26.0,27,4.57,3.1,Fri,0,Clear,0.99,3.3
T000441,Route_11,Tram,2,39.4,31,3.03,5.1,Fri,0,Rain,0.829,3.1
T000442,Route_5,Tram,3,31.9,34,4.93,0.3,Thu,0,Fog,1.0,3.4
T000443,Route_20,Ferry,21,14.0,27,4.83,0.4,Wed,0,Clear,0.912,3.3
T000444,Route_1,Tram,2,8.0,27,8.39,2.0,Tue,0,Clear,1.0,3.3
T000445,Route_20,Ferry,14,0.9,31,7.81,4.4,Tue,0,Clear,0.746,3.0
T000446,Route_3,Train,12,25.1,24,13.94,0.5,Thu,0,Rain,1.0,4.4
T000447,Route_1,Bus,4,16.1,37,8.93,0.3,Tue,1,Fog,0.612,4.0
T000448,Route_8,Ferry,17,8.6,25,9.28,0.7,Wed,0,Clear,0.837,2.9
T000449,Route_2,Bus,4,26.4,22,2.72,4.8,Tue,0,Fog,0.745,2.7
T000450,Route_1,Train,18,27.1,29,4.32,2.3,Fri,1,Rain,0.824,4.1
T000451,Route_16,Bus,20,29.7,25,1.92,0.6,Wed,0,Rain,0.935,3.0
T000452,Route_1,Bus,11,29.6,28,3.18,5.2,Mon,0,Rain,0.851,3.7
T000453,Route_19,Subway,21,8.6,28,2.62,11.5,Tue,0,Rain,0.812,4.6
T000454,Route_20,Bus,20,7.6,33,14.8,0.5,Sat,0,Clear,0.98,3.7
T000455,Route_7,Ferry,13,22.6,29,5.35,8.8,Tue,0,Clear,0.822,4.3
T000456,Route_16,Ferry,12,27.9,36,3.73,3.7,Fri,0,Rain,0.867,3.9
T000457,Route_2,Tram,13,41.2,28,3.31,3.3,Fri,1,Clear,0.952,3.5
T000458,Route_11,Ferry,8,25.4,31,11.15,1.7,Tue,0,Clear,0.868,2.4
T000459,Route_9,Subway,18,0.9,26,9.27,7.4,Tue,0,Clear,0.979,3.4
T000460,Route_1,Tram,18,14.8,17,10.45,3.4,Thu,0,Clear,0.517,2.2
T000461,Route_8,Tram,1,26.5,39,9.66,5.2,Sun,0,Snow,0.776,2.8
T000462,Route_3,Tram,8,13.9,35,10.14,4.2,Tue,1,Clear,0.758,2.7
T000463,Route_17,Tram,10,44.4,22,13.4,2.3,Tue,1,Rain,0.724,1.7
T000464,Route_19,Ferry,19,18.3,29,3.64,5.6,Sun,0,Snow,0.914,2.8
T000465,Route_12,Subway,3,33.9,36,6.85,5.3,Wed,0,Rain,0.765,3.6
T000466,Route_20,Subway,4,24.8,32,5.15,13.9,Tue,0,Clear,0.871,3.6
T000467,Route_6,Subway,11,16.9,23,8.26,4.2,Wed,0,Snow,0.813,5.0
T000468,Route_18,Tram,0,41.6,26,12.8,0.6,Sat,0,Rain,0.98,4.3
T000469,Route_12,Train,6,0.6,24,12.13,2.3,Fri,0,Clear,0.928,4.2
T000470,Route_3,Tram,1,10.6,36,13.41,8.9,Sun,0,Clear,0.859,4.4
T000471,Route_2,Train,18,18.8,17,7.04,2.7,Mon,0,Clear,0.877,2.7
T000472,Route_4,Subway,22,9.1,28,7.23,0.7,Fri,0,Rain,0.863,3.6
T000473,Route_20,Train,0,30.2,28,12.48,18.2,Thu,0,Clear,1.0,3.1
T000474,Route_14,Ferry,2,43.6,29,8.43,12.1,Thu,0,Clear,0.711,3.4
T000475,Route_8,Tram,7,13.3,35,7.78,1.7,Mon,0,Clear,1.0,3.9
T000476,Route_6,Bus,0,5.3,30,5.14,2.6,Wed,0,Clear,1.0,4.7
T000477,Route_7,Ferry,8,41.9,29,5.53,1.7,Tue,0,Clear,0.791,4.1
T000478,Route_12,Tram,16,22.0,32,9.12,0.0,Fri,0,Rain,0.87,4.2
T000479,Route_10,Tram,4,13.6,31,2.23,13.4,Mon,0,Clear,0.83,3.0
T000480,Route_9,Ferry,4,3.0,28,7.01,5.2,Sun,0,Clear,0.978,4.9
T000481,Route_4,Bus,8,37.7,37,12.46,8.5,Thu,0,Clear,0.759,3.0
T000482,Route_18,Train,20,37.3,29,6.12,3.4,Wed,0,Clear,0.962,3.4
T000483,Route_16,Train,18,12.9,28,2.7,3.9,Tue,0,Rain,0.818,3.9
T000484,Route_10,Bus,18,25.0,25,3.12,0.7,Mon,0,Clear,0.889,3.8
T000485,Route_3,Tram,14,39.5,29,5.84,10.2,Wed,0,Rain,0.87,3.5
T000486,Route_15,Subway,0,5.7,35,11.24,9.5,Wed,0,Rain,0.902,4.1
T000487,Route_14,Bus,3,35.5,31,4.06,5.0,Tue,0,Snow,0.677,5.0
T000488,Route_1,Bus,22,11.9,33,10.81,11.0,Sat,1,Clear,0.817,1.8
T000489,Route_1,Bus,4,40.8,26,5.11,0.9,Sun,0,Clear,0.926,3.6
T000490,Route_18,Ferry,21,20.3,24,3.43,10.4,Mon,1,Clear,0.838,3.3
T000491,Route_2,Train,8,27.9,32,8.16,10.6,Sun,0,Rain,0.885,2.4
T000492,Route_2,Train,14,27.1,30,14.69,4.1,Mon,0,Clear,0.778,2.1
T000493,Route_10,Train,10,30.9,32,14.72,2.9,Sat,0,Clear,0.812,3.2
T000494,Route_19,Tram,5,1.8,26,12.83,0.3,Fri,0,Rain,0.873,3.5
T000495,Route_16,Ferry,16,4.3,29,2.22,11.6,Fri,0,Rain,0.89,3.3
T000496,Route_13,Ferry,1,32.0,29,10.48,2.9,Mon,0,Clear,0.599,3.5
T000497,Route_13,Ferry,13,6.1,33,12.88,10.9,Tue,0,Clear,0.936,3.6
T000498,Route_3,Subway,2,16.4,29,2.55,5.2,Tue,0,Clear,0.834,2.3
T000499,Route_7,Train,6,18.9,35,1.53,0.2,Mon,0,Clear,0.906,4.0
T000500,Route_3,Bus,18,16.1,29,9.6,1.0,Sun,0,Clear,0.901,5.0
T000501,Route_18,Tram,0,6.7,37,6.1,2.9,Tue,0,Rain,0.933,3.9
T000502,Route_1,Ferry,19,43.7,42,9.39,8.6,Fri,0,Clear,0.803,2.8
T000503,Route_20,Train,22,21.9,35,11.05,1.4,Tue,0,Rain,0.929,2.6
T000504,Route_20,Ferry,0,15.1,34,14.93,0.5,Fri,1,Clear,0.882,2.3
T000505,Route_15,Ferry,16,1.8,41,7.65,0.3,Sat,0,Rain,0.736,3.2
T000506,Route_4,Tram,3,10.6,45,14.43,4.6,Thu,0,Clear,0.82,3.9
T000507,Route_6,Tram,14,20.6,33,2.53,5.8,Thu,0,Rain,0.962,3.2
T000508,Route_20,Subway,14,29.2,29,5.44,14.9,Wed,0,Snow,0.926,3.8
T000509,Route_1,Subway,10,33.1,34,1.56,0.6,Sat,0,Clear,0.792,2.9
T000510,Route_19,Subway,7,37.4,27,6.8,3.6,Wed,0,Fog,0.918,3.1
T000511,Route_6,Subway,18,10.4,28,11.57,6.0,Wed,0,Rain,0.88,3.0
T000512,Route_18,Subway,4,36.4,32,8.79,5.0,Wed,0,Rain,0.801,3.8
T000513,Route_12,Train,0,43.6,26,13.54,0.6,Mon,0,Clear,0.621,3.1
T000514,Route_9,Tram,8,25.0,39,9.55,7.1,Tue,0,Clear,0.871,3.9
T000515,Route_18,Train,17,31.7,29,10.6,1.4,Tue,0,Rain,0.796,4.9
T000516,Route_13,Bus,12,10.9,20,9.25,4.9,Thu,0,Rain,0.896,3.8
T000517,Route_4,Subway,0,36.6,40,7.36,4.0,Thu,0,Clear,0.901,2.5
T000518,Route_17,Ferry,2,31.1,24,8.35,7.4,Thu,0,Clear,0.864,1.9
T000519,Route_2,Tram,22,16.4,38,12.51,0.4,Tue,0,Snow,0.82,3.7
T000520,Route_3,Bus,9,25.9,33,3.17,2.1,Mon,0,Rain,0.995,3.3
T000521,Route_7,Tram,14,4.7,32,1.88,1.6,Mon,0,Rain,0.945,4.2
T000522,Route_14,Tram,5,33.3,38,11.9,19.2,Sat,0,Clear,0.796,3.6
T000523,Route_1,Bus,17,5.0,31,7.13,4.1,Fri,1,Clear,0.92,4.7
T000524,Route_2,Ferry,14,11.7,30,11.7,2.3,Sun,0,Clear,0.887,5.0
T000525,Route_1,Tram,3,22.4,33,1.59,10.0,Mon,0,Rain,0.949,3.3
T000526,Route_7,Bus,6,36.1,25,4.66,10.4,Wed,0,Clear,0.845,2.7
T000527,Route_6,Tram,17,11.7,37,7.56,1.5,Fri,0,Clear,0.992,2.7
T000528,Route_2,Train,2,39.9,39,3.98,8.1,Sun,0,Clear,0.973,2.0
T000529,Route_2,Bus,3,1.2,36,11.43,13.4,Thu,0,Clear,0.864,3.5
T000530,Route_4,Bus,12,7.3,31,8.26,1.9,Sun,1,Clear,0.702,2.2
T000531,Route_20,Ferry,7,37.6,28,9.92,1.6,Thu,0,Snow,0.956,4.6
T000532,Route_8,Subway,5,19.3,23,9.89,12.1,Sun,1,Rain,0.654,3.7
T000533,Route_8,Ferry,4,33.4,35,2.02,4.5,Mon,1,Rain,0.822,2.3
T000534,Route_9,Subway,3,20.2,25,13.68,0.5,Thu,0,Clear,0.931,2.7
T000535,Route_14,Subway,7,38.6,31,3.17,1.1,Thu,0,Clear,0.717,2.8
T000536,Route_6,Subway,20,26.7,41,6.29,1.6,Mon,0,Clear,0.716,3.2
