player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions,field_goal_pct,three_point_pct,free_throw_pct
P0272,Team_K,Forward,59,17.2,0.0,6.7,33.4,23,7,4.42,0.425,0.282,0.659
P0273,Team_E,Striker,41,3.9,3.1,2.4,45.7,33,10,4.94,0.615,0.335,0.651
P0274,Team_I,Center,81,2.0,4.1,4.6,41.9,25,0,3.08,0.36,0.317,0.5
P0275,Team_H,Center,26,26.8,0.0,8.1,20.4,21,2,3.9,0.524,0.42,0.724
P0276,Team_E,Center,51,0.0,4.6,7.3,36.4,22,1,0.5,0.396,0.343,0.552
P0277,Team_A,Midfielder,60,23.5,6.8,7.3,17.8,32,17,1.23,0.469,0.399,0.756
P0278,Team_L,Guard,60,7.0,2.0,7.4,32.9,23,11,0.5,0.413,0.28,0.848
P0279,Team_G,Forward,41,18.2,3.9,4.5,40.5,21,17,0.5,0.531,0.267,0.667
P0280,Team_C,Striker,44,13.5,7.0,2.0,23.5,30,7,2.24,0.433,0.229,0.836
P0281,Team_B,Center,41,9.8,1.9,6.5,17.1,26,9,9.28,0.441,0.318,0.744
P0282,Team_B,Guard,12,19.5,11.1,7.7,38.9,31,3,1.37,0.499,0.346,0.668
P0283,Team_E,Forward,55,18.5,5.3,6.9,5.0,25,10,3.89,0.496,0.43,0.944
P0284,Team_A,Midfielder,14,17.8,4.0,12.4,26.2,20,8,4.89,0.507,0.393,0.703
P0285,Team_L,Forward,33,20.1,3.3,4.9,7.0,25,12,6.19,0.34,0.417,0.777
P0286,Team_K,Forward,55,20.4,3.3,4.6,22.5,31,5,1.06,0.532,0.389,0.656
P0287,Team_K,Forward,59,17.2,3.1,9.5,27.5,37,9,3.11,0.562,0.406,0.733
P0288,Team_L,Forward,48,10.3,2.5,11.2,5.1,25,2,1.53,0.423,0.372,0.95
P0289,Team_K,Striker,10,16.9,5.2,2.9,24.4,24,7,9.35,0.404,0.465,0.658
P0290,Team_H,Midfielder,55,4.6,4.7,5.9,24.7,36,3,0.5,0.536,0.321,0.69
P0291,Team_F,Defender,71,18.5,4.6,16.4,35.6,30,12,0.52,0.482,0.47,0.786
P0292,Team_F,Striker,12,19.7,1.4,6.3,32.4,35,11,9.72,0.3,0.428,0.816
P0293,Team_I,Guard,19,15.3,8.0,2.0,31.6,26,8,13.01,0.404,0.407,0.714
P0294,Team_C,Defender,31,13.7,5.7,4.9,10.1,34,5,3.72,0.551,0.317,0.924
P0295,Team_C,Midfielder,67,11.0,5.7,12.5,22.3,25,12,4.38,0.446,0.273,0.707
P0296,Team_D,Forward,54,0.0,7.0,10.9,21.1,23,8,0.98,0.524,0.351,0.775
P0297,Team_K,Forward,35,3.8,1.2,3.9,27.2,32,15,0.55,0.437,0.34,0.795
P0298,Team_E,Striker,22,10.4,2.5,10.0,30.1,32,0,1.57,0.486,0.368,0.758
P0299,Team_D,Guard,41,1.6,5.4,7.1,30.0,24,10,0.6,0.469,0.335,0.729
P0300,Team_B,Forward,54,3.3,4.8,4.3,18.4,33,6,9.99,0.611,0.337,0.56
P0301,Team_E,Forward,19,0.0,1.9,10.4,16.5,27,16,0.5,0.523,0.281,0.779
P0302,Team_D,Defender,65,4.0,3.0,4.6,16.1,26,12,1.62,0.368,0.408,0.788
P0303,Team_C,Guard,76,0.0,3.6,8.5,28.1,25,4,2.65,0.336,0.434,0.845
P0304,Team_D,Midfielder,20,15.6,3.1,10.9,20.2,27,17,0.55,0.492,0.354,0.887
P0305,Team_K,Guard,61,15.5,10.1,3.0,22.6,31,6,4.6,0.467,0.361,0.626
P0306,Team_G,Striker,25,12.4,1.7,8.0,38.6,23,14,12.88,0.422,0.32,0.867
P0307,Team_J,Forward,36,20.9,6.3,5.3,41.5,26,17,2.69,0.385,0.367,0.692
P0308,Team_H,Center,11,17.3,7.1,4.8,19.7,28,8,2.15,0.485,0.409,0.864
P0309,Team_J,Forward,39,0.3,3.1,5.4,21.2,25,9,1.92,0.361,0.428,0.8
P0310,Team_C,Guard,23,14.9,3.0,4.6,28.6,27,7,0.5,0.403,0.352,0.742
P0311,Team_B,Center,32,0.0,5.1,0.9,26.3,29,3,0.77,0.483,0.343,0.602
P0312,Team_E,Guard,39,18.4,2.3,3.9,16.9,30,6,1.7,0.407,0.32,0.651
P0313,Team_L,Forward,24,2.8,1.5,4.1,14.6,27,17,7.55,0.568,0.354,0.846
P0314,Team_G,Forward,16,3.4,7.3,7.2,30.8,32,6,2.66,0.395,0.319,0.638
P0315,Team_G,Defender,20,0.0,3.7,4.6,25.7,29,4,13.23,0.462,0.394,0.678
P0316,Team_C,Forward,28,15.3,2.8,7.9,39.2,37,11,0.5,0.459,0.287,0.808
P0317,Team_B,Forward,21,2.8,4.9,7.8,48.0,33,14,2.81,0.552,0.382,0.696
P0318,Team_E,Midfielder,81,13.0,1.1,13.0,13.0,25,4,1.34,0.529,0.38,0.736
P0319,Team_I,Guard,21,16.3,1.0,8.1,28.5,29,16,1.23,0.57,0.442,0.841
P0320,Team_K,Midfielder,80,11.2,1.6,2.0,15.6,20,16,0.93,0.405,0.297,0.71
P0321,Team_C,Striker,43,11.5,6.9,8.3,33.9,23,2,3.15,0.383,0.327,0.67
P0322,Team_D,Striker,48,11.8,6.2,9.7,37.5,30,14,0.88,0.46,0.358,0.633
P0323,Team_K,Center,49,12.5,10.6,9.7,10.6,30,9,1.98,0.476,0.449,0.77
P0324,Team_F,Guard,51,16.6,1.1,5.6,18.5,20,9,4.52,0.458,0.34,0.608
P0325,Team_G,Guard,74,22.5,4.8,2.0,28.5,34,10,3.0,0.371,0.431,0.778
P0326,Team_G,Center,26,18.2,1.2,10.1,28.0,20,11,2.88,0.355,0.317,0.695
P0327,Team_E,Center,73,7.7,7.9,10.8,13.6,20,11,0.59,0.377,0.38,0.766
P0328,Team_G,Forward,78,7.5,0.0,0.9,32.3,31,11,1.08,0.479,0.366,0.936
P0329,Team_G,Midfielder,44,0.0,4.0,3.6,32.9,36,17,4.37,0.327,0.388,0.658
P0330,Team_K,Defender,18,9.0,6.7,6.8,31.8,22,11,3.07,0.347,0.436,0.774
P0331,Team_A,Midfielder,22,15.7,1.4,8.5,9.4,33,13,2.2,0.409,0.305,0.829
P0332,Team_B,Striker,15,23.5,4.1,6.8,25.7,30,5,1.36,0.439,0.246,0.926
P0333,Team_E,Defender,18,22.5,5.9,0.9,27.8,32,3,2.66,0.482,0.376,0.72
P0334,Team_F,Guard,66,9.0,7.1,10.7,11.9,25,16,1.48,0.354,0.333,0.781
P0335,Team_L,Center,33,12.6,6.9,7.8,23.4,37,7,0.5,0.581,0.345,0.8
P0336,Team_C,Guard,42,6.9,7.2,5.6,5.0,32,14,2.29,0.383,0.386,0.936
P0337,Team_A,Center,56,8.3,2.6,6.3,9.5,21,7,4.89,0.387,0.222,0.815
P0338,Team_J,Forward,69,0.0,1.6,15.3,27.0,31,3,1.17,0.414,0.391,0.696
P0339,Team_D,Center,10,2.8,3.5,1.3,6.3,30,1,1.24,0.456,0.348,0.731
P0340,Team_A,Midfielder,51,17.2,4.7,7.6,9.4,31,16,11.64,0.565,0.312,0.575
P0341,Team_E,Striker,57,8.8,7.9,7.4,27.3,35,6,6.46,0.42,0.309,0.69
P0342,Team_G,Guard,47,0.0,1.0,10.1,18.6,21,16,3.13,0.407,0.279,0.658
P0343,Team_A,Midfielder,17,3.3,8.8,7.8,24.2,33,11,1.45,0.406,0.385,0.783
P0344,Team_K,Guard,80,10.3,5.5,0.3,24.8,24,9,4.04,0.467,0.274,0.88
P0345,Team_C,Forward,80,3.2,3.1,2.5,27.1,37,11,0.5,0.455,0.273,0.853
P0346,Team_I,Center,22,11.4,6.8,7.5,28.4,21,3,1.18,0.34,0.318,0.731
P0347,Team_D,Forward,14,9.9,6.1,7.8,20.6,22,11,2.34,0.48,0.468,0.769
P0348,Team_L,Guard,42,22.4,2.8,4.2,24.7,34,8,0.5,0.464,0.341,0.828
P0349,Team_E,Center,23,11.5,2.6,12.0,30.2,21,3,2.99,0.375,0.308,0.709
P0350,Team_G,Midfielder,79,14.8,4.7,6.5,10.3,36,5,4.13,0.3,0.397,0.811
P0351,Team_F,Center,64,5.0,3.1,5.5,42.8,21,16,2.53,0.405,0.317,0.652
P0352,Team_L,Guard,67,24.2,4.8,9.2,40.3,34,4,1.07,0.3,0.286,0.738
P0353,Team_I,Forward,78,6.6,9.6,4.1,21.8,27,17,1.94,0.541,0.263,0.851
P0354,Team_L,Striker,11,1.4,3.8,5.4,31.4,26,14,8.7,0.486,0.38,0.674
P0355,Team_K,Guard,18,15.4,4.8,2.4,35.2,27,0,6.35,0.434,0.46,0.683
P0356,Team_H,Center,45,8.5,7.1,10.1,31.4,27,14,0.5,0.314,0.399,0.52
P0357,Team_K,Striker,45,15.5,5.7,8.7,37.8,29,7,13.04,0.583,0.261,0.602
P0358,Team_D,Center,68,0.4,5.8,0.0,26.1,34,1,2.88,0.488,0.292,0.686
P0359,Team_F,Center,80,8.8,3.7,6.8,22.9,26,0,1.02,0.424,0.308,0.776
P0360,Team_H,Striker,46,18.9,3.7,3.1,15.2,23,9,0.5,0.514,0.403,0.95
P0361,Team_E,Midfielder,18,11.6,0.0,0.7,35.5,21,1,1.23,0.385,0.381,0.783
P0362,Team_L,Striker,21,5.7,3.3,4.7,36.8,25,7,2.2,0.567,0.437,0.691
P0363,Team_D,Forward,56,5.6,0.0,7.6,17.7,28,14,2.38,0.469,0.271,0.723
P0364,Team_C,Guard,71,15.6,0.0,5.7,21.7,20,10,5.79,0.504,0.251,0.672
P0365,Team_D,Striker,39,21.1,6.4,7.9,14.3,36,8,2.98,0.566,0.306,0.673
P0366,Team_L,Guard,74,12.2,3.2,11.0,32.3,27,15,0.87,0.519,0.393,0.854
P0367,Team_I,Midfielder,48,1.2,0.2,2.6,19.9,25,3,3.54,0.394,0.374,0.587
P0368,Team_K,Center,74,18.9,1.5,6.3,28.0,37,11,4.57,0.518,0.281,0.736
P0369,Team_E,Center,13,12.0,2.7,6.0,9.0,25,2,0.5,0.391,0.306,0.712
P0370,Team_B,Midfielder,17,0.8,8.2,13.1,46.0,35,1,4.66,0.454,0.386,0.68
P0371,Team_I,Guard,67,13.4,0.0,2.3,19.2,29,4,7.76,0.479,0.383,0.789
P0372,Team_B,Guard,45,0.0,2.2,2.7,36.9,21,8,3.17,0.4,0.315,0.775
P0373,Team_L,Center,74,2.5,3.7,2.6,37.2,23,2,2.15,0.461,0.256,0.796
P0374,Team_A,Forward,21,8.3,3.2,6.9,5.0,34,12,4.85,0.459,0.355,0.883
P0375,Team_D,Striker,64,5.4,2.1,11.4,36.7,35,15,0.5,0.389,0.423,0.804
P0376,Team_I,Midfielder,63,14.6,6.8,0.3,26.2,30,10,0.5,0.453,0.414,0.898
P0377,Team_E,Center,79,14.9,3.2,2.3,22.3,23,1,7.62,0.408,0.417,0.806
P0378,Team_B,Center,28,10.2,0.0,3.7,39.9,23,10,3.15,0.443,0.378,0.72
P0379,Team_G,Midfielder,52,13.5,7.7,3.1,28.4,37,8,2.28,0.468,0.309,0.731
P0380,Team_L,Center,57,13.6,5.9,8.4,27.2,34,7,0.5,0.457,0.399,0.95
P0381,Team_E,Guard,46,17.3,0.0,2.1,17.6,31,13,1.43,0.383,0.345,0.506
P0382,Team_C,Center,33,13.1,3.5,1.3,31.1,21,17,0.5,0.511,0.353,0.637
P0383,Team_L,Striker,33,16.7,9.6,12.9,20.2,32,8,0.83,0.3,0.392,0.784
P0384,Team_H,Forward,53,27.4,0.0,9.0,5.0,33,16,0.89,0.487,0.377,0.777
P0385,Team_B,Guard,39,16.3,3.6,1.8,28.3,25,8,4.7,0.511,0.405,0.836
P0386,Team_K,Striker,19,14.8,7.1,2.9,19.5,25,0,2.37,0.382,0.269,0.829
P0387,Team_J,Forward,33,24.6,4.9,7.4,27.8,20,11,1.02,0.401,0.286,0.752
P0388,Team_F,Center,24,18.4,0.0,7.4,18.5,21,10,5.5,0.387,0.29,0.677
P0389,Team_K,Guard,55,0.0,0.4,8.5,25.3,26,11,3.5,0.368,0.349,0.663
P0390,Team_H,Defender,58,12.1,8.3,5.1,18.5,20,9,3.96,0.394,0.346,0.669
P0391,Team_D,Striker,14,13.0,3.6,10.5,27.9,33,14,6.03,0.489,0.357,0.839
P0392,Team_I,Defender,42,1.5,4.3,9.5,9.4,32,6,1.4,0.586,0.391,0.731
P0393,Team_D,Midfielder,61,23.5,5.5,13.7,22.7,20,3,4.02,0.466,0.303,0.786
P0394,Team_F,Defender,27,6.0,3.3,7.9,13.7,30,6,5.45,0.388,0.321,0.74
P0395,Team_C,Defender,52,38.6,7.3,7.4,15.7,21,6,0.5,0.399,0.412,0.798
P0396,Team_A,Striker,35,17.7,1.4,8.6,19.2,30,1,0.5,0.376,0.35,0.694
P0397,Team_H,Striker,47,23.0,5.1,6.0,39.8,37,17,3.28,0.492,0.233,0.873
P0398,Team_L,Striker,78,2.1,4.4,2.8,23.0,32,4,1.42,0.442,0.351,0.95
P0399,Team_K,Striker,78,15.0,2.9,4.8,20.6,35,7,0.5,0.48,0.344,0.691
P0400,Team_F,Striker,47,4.4,4.0,6.9,29.0,34,11,1.25,0.404,0.381,0.501
P0401,Team_D,Midfielder,21,2.9,6.0,3.6,28.7,21,17,1.01,0.375,0.295,0.75
P0402,Team_K,Forward,59,19.5,1.9,0.0,13.0,35,13,0.61,0.343,0.363,0.748
P0403,Team_B,Defender,10,10.2,7.5,2.4,37.4,23,0,1.17,0.506,0.485,0.675
P0404,Team_H,Center,31,24.2,5.8,12.4,33.8,37,1,0.93,0.468,0.422,0.786
P0405,Team_D,Defender,65,9.4,1.2,7.3,34.7,32,16,3.3,0.405,0.2,0.887
P0406,Team_I,Midfielder,58,6.2,3.3,8.1,24.9,28,5,0.5,0.424,0.383,0.739
P0407,Team_J,Midfielder,59,13.2,7.4,9.5,27.0,29,10,0.5,0.458,0.347,0.802
P0408,Team_C,Midfielder,54,19.9,3.0,0.0,45.3,34,16,6.44,0.416,0.384,0.76
P0409,Team_B,Striker,38,8.7,1.1,0.6,19.3,30,13,0.5,0.344,0.312,0.882
P0410,Team_I,Center,44,7.3,4.1,9.1,12.2,27,4,1.28,0.393,0.449,0.719
P0411,Team_G,Forward,49,15.6,0.0,12.1,15.0,22,7,6.61,0.499,0.311,0.632
P0412,Team_K,Defender,75,15.0,2.7,9.3,17.9,32,4,3.19,0.461,0.331,0.763
P0413,Team_D,Center,28,10.3,6.2,2.2,32.8,22,8,0.5,0.3,0.391,0.837
P0414,Team_F,Center,74,14.3,1.6,7.7,26.8,31,10,1.25,0.486,0.283,0.772
P0415,Team_B,Striker,11,8.3,5.3,9.6,37.9,25,3,6.81,0.527,0.344,0.618
P0416,Team_C,Guard,29,28.6,6.7,8.9,27.0,36,5,0.5,0.3,0.262,0.752
P0417,Team_B,Guard,32,9.4,8.6,7.2,11.0,32,11,4.77,0.452,0.4,0.586
P0418,Team_F,Striker,39,21.5,5.9,0.0,32.5,28,12,2.81,0.556,0.346,0.668
P0419,Team_D,Midfielder,20,12.1,8.5,11.0,28.8,33,9,4.22,0.407,0.418,0.739
P0420,Team_A,Guard,46,8.7,6.1,0.0,22.8,21,13,6.1,0.367,0.35,0.678
P0421,Team_D,Midfielder,38,15.3,2.5,0.0,20.6,32,0,0.92,0.508,0.33,0.852
P0422,Team_C,Center,53,7.0,4.9,6.3,23.8,25,11,3.67,0.565,0.345,0.788
P0423,Team_L,Forward,29,21.9,5.1,10.7,15.8,23,1,4.23,0.445,0.351,0.754
