timestamp,consumption_kwh,temperature_c,humidity_pct,cloud_cover,wind_speed_ms,is_holiday
2024-03-16 15:00:00,86.01,22.0,71.6,55.0,2.8,0
2024-03-16 16:00:00,65.1,18.0,65.0,66.0,7.3,0
2024-03-16 17:00:00,59.31,16.7,65.6,65.0,6.1,0
2024-03-16 18:00:00,80.4,21.9,75.9,14.0,1.3,0
2024-03-16 19:00:00,78.33,21.5,55.6,93.0,6.2,0
2024-03-16 20:00:00,73.12,20.1,61.0,61.0,7.0,0
2024-03-16 21:00:00,62.04,21.0,69.3,84.0,2.2,0
2024-03-16 22:00:00,78.75,16.3,75.9,22.0,1.4,0
2024-03-16 23:00:00,85.6,21.9,67.2,44.0,4.2,0
2024-03-17 00:00:00,71.24,23.4,72.4,48.0,8.7,0
2024-03-17 01:00:00,94.21,21.4,73.6,38.0,8.2,0
2024-03-17 02:00:00,119.6,13.6,78.0,47.0,0.1,0
2024-03-17 03:00:00,81.04,20.3,72.8,59.0,0.4,0
2024-03-17 04:00:00,105.12,21.6,67.4,20.0,0.6,0
2024-03-17 05:00:00,122.27,21.6,72.5,19.0,1.0,0
2024-03-17 06:00:00,136.38,20.6,71.9,44.0,1.1,0
2024-03-17 07:00:00,117.26,18.4,67.4,80.0,0.8,0
2024-03-17 08:00:00,125.43,21.2,68.6,97.0,1.9,0
2024-03-17 09:00:00,126.01,18.3,74.8,18.0,1.8,0
2024-03-17 10:00:00,115.0,18.2,71.1,66.0,0.4,0
2024-03-17 11:00:00,132.84,15.4,70.0,94.0,4.3,0
2024-03-17 12:00:00,74.67,18.8,62.3,51.0,6.6,0
2024-03-17 13:00:00,89.18,18.1,75.7,37.0,1.8,0
2024-03-17 14:00:00,77.83,17.4,72.7,76.0,2.8,0
2024-03-17 15:00:00,61.03,17.1,64.9,78.0,2.0,0
2024-03-17 16:00:00,56.08,18.9,70.2,23.0,2.2,0
2024-03-17 17:00:00,59.55,27.4,61.0,88.0,6.1,0
2024-03-17 18:00:00,67.04,20.6,77.3,56.0,3.2,0
2024-03-17 19:00:00,54.92,22.0,62.8,18.0,4.2,0
2024-03-17 20:00:00,94.89,17.8,67.2,71.0,0.8,0
2024-03-17 21:00:00,67.63,22.3,73.8,59.0,1.3,0
2024-03-17 22:00:00,114.48,19.4,77.2,43.0,0.7,0
2024-03-17 23:00:00,76.1,23.9,63.6,79.0,0.7,0
2024-03-18 00:00:00,103.85,22.5,69.0,72.0,0.3,0
2024-03-18 01:00:00,118.88,17.9,74.2,79.0,1.2,0
2024-03-18 02:00:00,115.81,21.3,65.3,41.0,1.3,0
2024-03-18 03:00:00,111.39,19.7,68.8,35.0,5.4,0
2024-03-18 04:00:00,120.56,16.4,70.2,64.0,4.3,0
2024-03-18 05:00:00,161.63,22.6,76.3,89.0,3.6,0
2024-03-18 06:00:00,142.36,16.6,64.4,95.0,0.4,0
2024-03-18 07:00:00,150.71,20.9,77.4,3.0,7.8,0
2024-03-18 08:00:00,150.97,24.2,65.6,36.0,0.9,0
2024-03-18 09:00:00,138.41,22.3,67.8,57.0,6.6,0
2024-03-18 10:00:00,126.9,27.2,67.3,87.0,1.0,0
2024-03-18 11:00:00,137.14,23.5,68.8,94.0,0.2,0
2024-03-18 12:00:00,72.64,20.8,73.9,28.0,2.4,0
2024-03-18 13:00:00,106.11,18.5,69.8,81.0,2.8,0
2024-03-18 14:00:00,88.79,21.9,67.9,9.0,10.5,0
2024-03-18 15:00:00,71.94,13.9,69.9,7.0,2.9,0
2024-03-18 16:00:00,61.67,22.6,66.4,45.0,2.4,0
2024-03-18 17:00:00,96.56,18.6,66.7,39.0,2.8,0
2024-03-18 18:00:00,120.91,21.1,67.3,82.0,0.2,0
2024-03-18 19:00:00,91.82,19.4,73.0,61.0,0.5,0
2024-03-18 20:00:00,90.12,18.4,80.7,79.0,3.2,0
2024-03-18 21:00:00,102.25,16.4,76.5,47.0,1.6,0
2024-03-18 22:00:00,90.02,22.5,68.9,86.0,0.2,0
2024-03-18 23:00:00,97.54,20.7,62.9,61.0,1.0,0
2024-03-19 00:00:00,114.21,25.5,63.8,83.0,1.6,0
2024-03-19 01:00:00,122.08,23.8,68.8,86.0,1.4,0
2024-03-19 02:00:00,129.02,18.7,61.1,90.0,0.7,0
2024-03-19 03:00:00,122.3,25.3,73.5,31.0,1.2,0
2024-03-19 04:00:00,152.91,17.3,70.3,22.0,0.3,0
2024-03-19 05:00:00,131.64,25.6,63.9,56.0,5.8,0
2024-03-19 06:00:00,150.96,14.8,56.8,89.0,0.5,0
2024-03-19 07:00:00,147.54,21.4,62.1,66.0,0.6,0
2024-03-19 08:00:00,158.19,20.3,71.7,74.0,1.8,0
2024-03-19 09:00:00,125.47,20.9,68.4,46.0,2.5,0
2024-03-19 10:00:00,144.13,25.7,66.1,30.0,0.7,0
2024-03-19 11:00:00,132.59,21.9,71.8,66.0,2.9,0
2024-03-19 12:00:00,106.95,24.3,66.1,93.0,3.6,0
2024-03-19 13:00:00,111.73,22.0,59.7,53.0,0.4,0
2024-03-19 14:00:00,65.65,23.2,72.1,68.0,1.3,0
2024-03-19 15:00:00,91.65,26.8,68.5,96.0,0.9,0
2024-03-19 16:00:00,93.61,21.3,70.4,70.0,0.1,0
2024-03-19 17:00:00,86.41,20.6,72.3,46.0,2.5,0
2024-03-19 18:00:00,90.31,17.2,75.7,80.0,8.7,0
2024-03-19 19:00:00,85.98,16.4,71.0,92.0,4.5,0
2024-03-19 20:00:00,122.05,22.7,68.8,37.0,3.7,0
2024-03-19 21:00:00,102.1,20.4,65.5,41.0,0.5,0
2024-03-19 22:00:00,113.52,22.4,71.0,17.0,3.8,0
2024-03-19 23:00:00,102.24,19.8,68.7,86.0,5.0,0
2024-03-20 00:00:00,101.73,19.6,83.6,27.0,7.3,0
2024-03-20 01:00:00,125.29,19.4,67.1,30.0,2.3,0
2024-03-20 02:00:00,95.78,18.8,68.8,100.0,1.2,0
2024-03-20 03:00:00,123.04,25.1,60.4,72.0,1.5,0
2024-03-20 04:00:00,135.76,23.4,78.0,95.0,4.7,0
2024-03-20 05:00:00,130.47,20.4,66.4,47.0,1.1,0
2024-03-20 06:00:00,160.39,22.3,70.9,77.0,1.3,0
2024-03-20 07:00:00,145.21,19.2,69.2,79.0,2.3,0
2024-03-20 08:00:00,164.32,16.8,61.8,3.0,1.7,0
2024-03-20 09:00:00,151.76,23.8,68.7,93.0,2.3,0
2024-03-20 10:00:00,126.56,25.4,63.8,37.0,3.0,0
2024-03-20 11:00:00,129.55,19.7,73.5,45.0,5.7,0
2024-03-20 12:00:00,96.94,23.6,73.7,56.0,0.5,0
2024-03-20 13:00:00,80.72,22.6,66.3,69.0,12.8,0
2024-03-20 14:00:00,101.15,18.6,57.2,86.0,5.8,0
2024-03-20 15:00:00,80.39,20.9,66.4,37.0,1.6,0
2024-03-20 16:00:00,78.24,23.4,74.1,25.0,1.2,0
2024-03-20 17:00:00,106.02,22.2,70.9,33.0,2.3,0
2024-03-20 18:00:00,78.86,20.6,70.2,94.0,3.5,0
2024-03-20 19:00:00,106.3,21.0,71.2,60.0,11.3,0
2024-03-20 20:00:00,91.86,21.0,70.2,80.0,2.6,0
2024-03-20 21:00:00,99.98,21.5,64.5,28.0,3.1,0
2024-03-20 22:00:00,80.68,21.7,70.4,13.0,0.9,0
2024-03-20 23:00:00,81.37,19.2,72.5,49.0,8.5,0
2024-03-21 00:00:00,95.61,16.7,74.9,90.0,7.4,0
2024-03-21 01:00:00,120.57,18.6,71.4,2.0,1.5,0
2024-03-21 02:00:00,125.84,18.5,66.1,84.0,0.9,0
2024-03-21 03:00:00,128.45,26.3,64.0,43.0,1.7,0
2024-03-21 04:00:00,131.53,18.7,68.8,41.0,1.7,0
2024-03-21 05:00:00,142.87,21.6,68.5,27.0,1.7,0
2024-03-21 06:00:00,154.25,24.5,69.2,19.0,2.1,0
2024-03-21 07:00:00,138.13,23.9,68.2,46.0,1.0,0
2024-03-21 08:00:00,156.7,19.7,66.4,19.0,4.5,0
2024-03-21 09:00:00,124.72,14.2,65.9,36.0,5.7,0
2024-03-21 10:00:00,158.25,22.0,69.5,2.0,1.4,0
2024-03-21 11:00:00,117.77,19.8,70.4,27.0,1.1,0
2024-03-21 12:00:00,91.11,26.8,70.4,67.0,0.7,0
2024-03-21 13:00:00,102.76,20.4,68.8,15.0,0.3,0
2024-03-21 14:00:00,76.31,21.2,65.7,28.0,2.8,0
2024-03-21 15:00:00,75.26,22.4,71.2,26.0,0.8,0
2024-03-21 16:00:00,82.61,21.6,67.0,44.0,3.7,0
2024-03-21 17:00:00,94.71,15.6,71.9,55.0,3.9,0
2024-03-21 18:00:00,75.55,20.3,62.2,43.0,0.7,0
2024-03-21 19:00:00,104.44,17.7,68.4,2.0,0.2,0
2024-03-21 20:00:00,90.39,21.2,67.9,46.0,9.1,0
2024-03-21 21:00:00,81.16,17.7,79.0,36.0,8.8,0
2024-03-21 22:00:00,118.13,26.2,67.0,44.0,0.4,0
2024-03-21 23:00:00,105.25,20.1,68.7,89.0,3.9,0
2024-03-22 00:00:00,107.37,17.1,63.1,86.0,1.6,0
2024-03-22 01:00:00,103.49,17.2,66.0,38.0,6.2,0
2024-03-22 02:00:00,126.22,20.3,69.1,39.0,0.0,0
2024-03-22 03:00:00,123.2,22.7,60.0,80.0,0.4,0
2024-03-22 04:00:00,141.79,25.2,65.8,76.0,1.4,0
2024-03-22 05:00:00,163.07,23.2,63.2,42.0,12.0,0
2024-03-22 06:00:00,156.56,20.0,66.2,92.0,1.8,0
2024-03-22 07:00:00,171.38,20.0,76.1,23.0,0.7,0
2024-03-22 08:00:00,172.62,19.4,75.8,28.0,2.0,0
2024-03-22 09:00:00,156.46,20.6,68.3,1.0,0.6,0
2024-03-22 10:00:00,149.69,25.5,64.3,76.0,3.5,0
2024-03-22 11:00:00,131.72,22.2,58.1,15.0,1.8,0
2024-03-22 12:00:00,104.92,23.6,69.3,19.0,2.6,0
2024-03-22 13:00:00,115.42,13.1,68.5,12.0,1.6,0
2024-03-22 14:00:00,65.45,18.5,66.8,76.0,2.3,0
2024-03-22 15:00:00,96.73,17.6,72.2,94.0,2.3,0
2024-03-22 16:00:00,79.41,23.9,69.2,1.0,1.9,0
2024-03-22 17:00:00,78.01,22.2,61.9,98.0,1.9,0
2024-03-22 18:00:00,92.36,24.7,71.6,89.0,4.6,0
2024-03-22 19:00:00,94.68,21.9,58.6,22.0,1.8,0
2024-03-22 20:00:00,115.06,20.5,66.8,2.0,5.9,0
2024-03-22 21:00:00,109.42,22.0,62.1,2.0,1.5,0
2024-03-22 22:00:00,70.73,18.6,66.9,63.0,1.2,0
2024-03-22 23:00:00,98.32,20.4,68.0,13.0,3.5,0
2024-03-23 00:00:00,90.65,19.6,63.3,61.0,3.9,0
2024-03-23 01:00:00,100.29,23.5,65.2,60.0,1.5,0
2024-03-23 02:00:00,130.13,25.3,66.1,34.0,1.5,0
2024-03-23 03:00:00,89.31,20.4,75.8,94.0,1.0,0
2024-03-23 04:00:00,134.42,19.5,78.0,5.0,1.5,0
2024-03-23 05:00:00,150.76,22.8,66.0,68.0,1.3,0
2024-03-23 06:00:00,145.42,21.2,61.5,4.0,2.7,0
2024-03-23 07:00:00,112.4,19.7,72.9,74.0,3.0,0
2024-03-23 08:00:00,114.89,19.7,71.6,69.0,0.1,0
2024-03-23 09:00:00,129.8,25.3,69.9,11.0,5.5,0
2024-03-23 10:00:00,139.9,22.3,73.1,91.0,2.1,0
2024-03-23 11:00:00,94.85,25.5,71.4,83.0,0.4,0
2024-03-23 12:00:00,86.71,24.8,56.8,51.0,8.7,0
2024-03-23 13:00:00,56.86,22.5,68.1,18.0,3.9,0
2024-03-23 14:00:00,79.52,23.7,73.9,86.0,5.2,0
2024-03-23 15:00:00,96.95,16.1,65.1,87.0,1.7,0
2024-03-23 16:00:00,56.79,23.1,67.8,10.0,4.2,0
2024-03-23 17:00:00,65.55,19.4,59.2,9.0,1.0,0
2024-03-23 18:00:00,64.13,22.0,71.1,68.0,5.0,0
2024-03-23 19:00:00,78.28,19.8,65.5,89.0,3.8,0
2024-03-23 20:00:00,96.85,24.3,65.1,78.0,3.4,0
2024-03-23 21:00:00,74.43,23.5,67.5,34.0,1.0,0
2024-03-23 22:00:00,80.99,21.7,62.3,22.0,3.2,0
2024-03-23 23:00:00,80.71,24.0,65.9,95.0,4.9,0
2024-03-24 00:00:00,102.67,19.1,62.6,3.0,1.5,0
2024-03-24 01:00:00,84.81,20.1,69.4,21.0,10.5,0
2024-03-24 02:00:00,96.75,20.5,59.2,7.0,0.2,0
2024-03-24 03:00:00,112.5,20.4,75.8,34.0,1.6,0
2024-03-24 04:00:00,123.06,21.7,62.7,61.0,2.9,0
2024-03-24 05:00:00,97.93,13.2,65.5,99.0,5.2,0
2024-03-24 06:00:00,152.14,19.3,65.3,35.0,1.5,0
2024-03-24 07:00:00,126.6,23.9,58.6,7.0,0.6,0
2024-03-24 08:00:00,133.46,23.4,60.5,86.0,19.7,0
2024-03-24 09:00:00,109.22,24.3,70.4,78.0,1.3,0
2024-03-24 10:00:00,130.28,21.5,63.3,23.0,7.1,0
2024-03-24 11:00:00,93.5,23.5,60.1,53.0,0.7,0
2024-03-24 12:00:00,80.58,18.8,58.9,95.0,1.9,0
2024-03-24 13:00:00,78.49,20.9,67.1,33.0,3.2,0
2024-03-24 14:00:00,79.0,15.7,63.6,46.0,7.9,0
2024-03-24 15:00:00,48.55,20.7,62.2,11.0,1.3,0
2024-03-24 16:00:00,71.71,17.7,74.4,86.0,0.4,0
2024-03-24 17:00:00,43.07,18.3,76.2,21.0,1.5,0
2024-03-24 18:00:00,75.15,19.3,63.6,12.0,6.0,0
2024-03-24 19:00:00,58.35,29.0,66.5,57.0,1.6,0
2024-03-24 20:00:00,85.05,18.4,63.1,31.0,1.9,0
2024-03-24 21:00:00,86.07,26.1,65.6,62.0,3.1,0
2024-03-24 22:00:00,61.89,23.8,64.5,31.0,12.6,0
2024-03-24 23:00:00,52.04,19.4,69.8,1.0,0.1,0
2024-03-25 00:00:00,96.86,19.8,73.5,74.0,0.7,0
2024-03-25 01:00:00,113.28,21.3,55.2,81.0,5.5,0
2024-03-25 02:00:00,119.62,23.4,64.4,57.0,0.9,0
2024-03-25 03:00:00,131.67,26.6,62.8,26.0,0.2,0
2024-03-25 04:00:00,122.39,18.6,68.4,86.0,3.4,0
2024-03-25 05:00:00,124.93,22.3,58.9,71.0,3.9,0
2024-03-25 06:00:00,159.63,21.8,68.9,43.0,3.1,0
2024-03-25 07:00:00,166.33,23.9,67.3,23.0,1.9,0
2024-03-25 08:00:00,145.48,17.7,65.5,37.0,15.0,0
2024-03-25 09:00:00,126.61,19.4,65.7,24.0,2.2,0
2024-03-25 10:00:00,110.5,21.8,63.8,92.0,3.2,0
2024-03-25 11:00:00,135.82,24.9,66.2,82.0,1.0,0
2024-03-25 12:00:00,115.6,20.1,74.7,77.0,7.6,0
2024-03-25 13:00:00,95.01,17.9,68.2,59.0,4.5,0
2024-03-25 14:00:00,91.42,20.2,69.4,98.0,0.2,0
2024-03-25 15:00:00,97.99,22.5,66.1,88.0,4.3,0
2024-03-25 16:00:00,70.85,21.2,57.0,79.0,4.3,0
2024-03-25 17:00:00,95.44,19.5,69.3,8.0,0.1,0
2024-03-25 18:00:00,113.23,24.9,67.6,33.0,2.9,0
2024-03-25 19:00:00,96.88,19.7,74.5,63.0,5.8,0
2024-03-25 20:00:00,73.3,20.6,64.8,24.0,1.1,0
2024-03-25 21:00:00,100.93,14.5,73.9,67.0,0.2,0
2024-03-25 22:00:00,96.87,17.5,61.5,7.0,6.8,0
2024-03-25 23:00:00,84.96,18.5,69.6,7.0,11.1,0
2024-03-26 00:00:00,91.87,25.9,72.9,78.0,1.9,0
2024-03-26 01:00:00,123.81,20.1,67.6,93.0,2.8,0
2024-03-26 02:00:00,128.87,19.3,65.1,10.0,11.7,0
2024-03-26 03:00:00,136.22,22.9,65.8,0.0,0.1,0
2024-03-26 04:00:00,109.98,20.1,70.9,8.0,0.5,0
2024-03-26 05:00:00,167.96,17.1,65.6,79.0,1.6,0
2024-03-26 06:00:00,146.65,18.0,70.6,92.0,5.3,0
2024-03-26 07:00:00,144.78,17.0,63.3,55.0,3.8,0
2024-03-26 08:00:00,151.37,20.0,69.2,68.0,9.2,0
2024-03-26 09:00:00,147.28,23.3,67.9,97.0,5.6,0
2024-03-26 10:00:00,117.51,18.9,57.9,88.0,0.3,0
2024-03-26 11:00:00,150.1,23.3,63.6,9.0,1.2,0
2024-03-26 12:00:00,131.1,16.4,68.3,45.0,7.5,0
2024-03-26 13:00:00,96.57,15.4,66.5,14.0,0.0,0
2024-03-26 14:00:00,76.38,20.9,74.9,28.0,0.6,0
2024-03-26 15:00:00,60.65,19.6,71.5,94.0,1.1,0
2024-03-26 16:00:00,76.57,21.4,71.7,53.0,7.9,0
2024-03-26 17:00:00,77.22,23.8,66.8,45.0,11.6,0
2024-03-26 18:00:00,90.42,21.5,70.5,7.0,5.4,0
2024-03-26 19:00:00,76.05,25.0,58.5,85.0,11.0,0
2024-03-26 20:00:00,85.61,20.4,69.8,45.0,1.1,0
2024-03-26 21:00:00,119.61,14.3,67.9,76.0,2.4,0
2024-03-26 22:00:00,98.71,23.8,70.7,56.0,0.7,0
2024-03-26 23:00:00,93.51,16.2,74.2,84.0,1.8,0
2024-03-27 00:00:00,96.6,21.5,68.8,81.0,0.5,0
2024-03-27 01:00:00,111.01,17.9,61.7,65.0,4.2,0
2024-03-27 02:00:00,120.31,25.7,66.4,12.0,2.5,0
2024-03-27 03:00:00,146.47,26.3,72.7,93.0,1.7,0
2024-03-27 04:00:00,127.73,23.2,55.8,15.0,9.5,0
2024-03-27 05:00:00,125.58,23.6,66.5,19.0,2.4,0
2024-03-27 06:00:00,174.89,24.3,66.8,63.0,2.5,0
2024-03-27 07:00:00,144.77,23.6,78.6,27.0,0.8,0
2024-03-27 08:00:00,131.92,22.0,68.7,74.0,3.2,0
2024-03-27 09:00:00,140.8,16.1,64.8,98.0,4.8,0
2024-03-27 10:00:00,144.48,19.3,63.8,43.0,0.6,0
2024-03-27 11:00:00,134.98,21.7,64.9,27.0,5.1,0
2024-03-27 12:00:00,129.09,20.3,71.1,35.0,1.8,0
2024-03-27 13:00:00,109.38,21.8,68.1,33.0,7.7,0
2024-03-27 14:00:00,84.5,26.7,60.4,27.0,0.4,0
2024-03-27 15:00:00,97.75,19.8,63.8,76.0,2.8,0
2024-03-27 16:00:00,93.0,21.0,62.8,47.0,3.1,0
2024-03-27 17:00:00,95.96,19.6,65.0,43.0,2.0,0
2024-03-27 18:00:00,97.94,18.2,59.7,1.0,0.2,0
2024-03-27 19:00:00,106.09,17.5,66.1,38.0,3.0,0
2024-03-27 20:00:00,72.9,21.5,73.5,86.0,4.2,0
2024-03-27 21:00:00,72.35,14.5,71.8,37.0,6.3,0
2024-03-27 22:00:00,115.69,24.1,68.3,48.0,0.3,0
2024-03-27 23:00:00,93.27,22.4,66.2,55.0,1.6,0
2024-03-28 00:00:00,106.66,19.6,72.1,51.0,1.7,0
2024-03-28 01:00:00,134.55,16.4,70.3,94.0,2.7,0
2024-03-28 02:00:00,111.83,15.1,65.5,29.0,3.4,0
2024-03-28 03:00:00,132.73,23.8,64.5,13.0,4.3,0
2024-03-28 04:00:00,136.52,23.4,61.6,62.0,2.1,0
2024-03-28 05:00:00,130.68,18.1,78.0,49.0,3.4,0
2024-03-28 06:00:00,142.7,18.6,67.4,78.0,2.0,0
2024-03-28 07:00:00,129.74,18.9,66.6,55.0,0.9,0
2024-03-28 08:00:00,153.72,20.9,66.7,47.0,10.4,0
2024-03-28 09:00:00,138.69,21.7,68.8,33.0,14.5,0
2024-03-28 10:00:00,149.03,22.7,68.7,80.0,2.7,0
2024-03-28 11:00:00,142.48,22.5,58.6,53.0,5.2,0
2024-03-28 12:00:00,107.18,21.6,66.0,78.0,1.4,0
2024-03-28 13:00:00,101.6,20.4,65.9,61.0,0.4,0
2024-03-28 14:00:00,93.76,21.9,62.6,74.0,2.8,0
2024-03-28 15:00:00,62.73,17.6,75.7,49.0,13.8,0
2024-03-28 16:00:00,79.99,16.6,72.7,76.0,1.0,0
2024-03-28 17:00:00,76.57,15.1,60.2,99.0,1.9,0
2024-03-28 18:00:00,99.14,19.8,80.4,10.0,1.4,0
2024-03-28 19:00:00,91.37,21.1,70.8,34.0,2.9,0
2024-03-28 20:00:00,92.2,22.0,70.7,17.0,3.8,0
2024-03-28 21:00:00,96.06,25.4,72.7,35.0,1.1,0
2024-03-28 22:00:00,81.2,22.7,61.3,1.0,10.5,0
2024-03-28 23:00:00,95.08,22.1,67.4,14.0,2.7,0
2024-03-29 00:00:00,112.73,18.9,66.1,91.0,0.6,0
2024-03-29 01:00:00,115.25,21.0,67.9,88.0,9.4,0
2024-03-29 02:00:00,108.06,19.8,67.8,79.0,0.5,0
2024-03-29 03:00:00,106.0,16.9,73.6,34.0,3.3,0
2024-03-29 04:00:00,154.15,20.3,69.9,6.0,0.6,0
2024-03-29 05:00:00,133.43,23.5,69.8,25.0,1.2,0
2024-03-29 06:00:00,125.27,21.3,70.6,15.0,1.9,0
2024-03-29 07:00:00,160.61,18.7,73.5,63.0,0.2,0
2024-03-29 08:00:00,133.62,21.7,65.5,28.0,5.5,0
2024-03-29 09:00:00,158.78,20.3,65.0,37.0,1.0,0
2024-03-29 10:00:00,135.16,21.7,68.5,53.0,6.9,0
2024-03-29 11:00:00,115.17,22.8,58.9,50.0,2.0,0
2024-03-29 12:00:00,86.59,20.1,66.3,96.0,0.9,0
2024-03-29 13:00:00,122.0,21.9,68.6,66.0,6.2,0
2024-03-29 14:00:00,84.09,23.9,62.2,54.0,0.8,0
2024-03-29 15:00:00,91.59,21.3,76.2,41.0,0.9,0
2024-03-29 16:00:00,98.29,21.7,68.7,78.0,1.4,0
2024-03-29 17:00:00,73.86,20.6,69.6,15.0,1.9,0
2024-03-29 18:00:00,105.88,22.2,79.3,27.0,3.1,0
2024-03-29 19:00:00,79.56,21.2,72.7,25.0,9.3,0
2024-03-29 20:00:00,64.8,20.1,65.0,83.0,2.9,0
2024-03-29 21:00:00,85.43,20.3,68.8,12.0,0.0,0
2024-03-29 22:00:00,98.62,20.7,62.3,88.0,4.6,0
2024-03-29 23:00:00,116.67,18.3,65.5,23.0,1.9,0
2024-03-30 00:00:00,58.48,18.9,70.4,99.0,4.5,0
2024-03-30 01:00:00,81.89,17.7,63.7,22.0,0.4,0
2024-03-30 02:00:00,131.8,23.9,72.9,29.0,1.2,0
2024-03-30 03:00:00,124.15,17.4,74.4,21.0,1.4,0
2024-03-30 04:00:00,107.32,20.0,69.1,22.0,0.2,0
2024-03-30 05:00:00,124.64,18.2,71.2,39.0,0.2,0
2024-03-30 06:00:00,137.48,18.8,64.9,34.0,0.4,0
2024-03-30 07:00:00,139.72,22.4,78.0,77.0,5.5,0
2024-03-30 08:00:00,137.71,17.5,68.4,67.0,9.4,0
2024-03-30 09:00:00,122.63,21.8,66.2,32.0,13.7,0
2024-03-30 10:00:00,113.06,17.0,66.2,47.0,12.9,0
2024-03-30 11:00:00,120.56,26.4,61.0,5.0,5.5,0
2024-03-30 12:00:00,71.32,25.8,68.0,1.0,0.0,0
2024-03-30 13:00:00,74.56,17.1,70.0,19.0,3.2,0
2024-03-30 14:00:00,68.85,19.7,69.1,66.0,3.8,0
2024-03-30 15:00:00,49.96,19.6,66.7,8.0,1.7,0
2024-03-30 16:00:00,59.3,19.9,75.8,64.0,5.9,0
2024-03-30 17:00:00,82.4,17.4,67.6,29.0,3.3,0
2024-03-30 18:00:00,81.42,27.7,73.1,88.0,2.6,0
2024-03-30 19:00:00,96.0,18.6,71.8,68.0,7.0,0
2024-03-30 20:00:00,95.63,19.1,66.8,58.0,0.4,0
2024-03-30 21:00:00,77.4,15.6,73.0,3.0,2.3,0
2024-03-30 22:00:00,64.39,20.0,71.2,22.0,0.9,0
2024-03-30 23:00:00,88.26,22.7,64.2,95.0,3.8,0
2024-03-31 00:00:00,88.48,23.3,61.5,8.0,0.1,0
2024-03-31 01:00:00,63.02,19.0,76.8,55.0,2.4,0
2024-03-31 02:00:00,96.42,15.4,56.1,82.0,1.8,0
2024-03-31 03:00:00,97.41,23.3,68.9,87.0,6.6,0
2024-03-31 04:00:00,100.44,17.8,69.0,8.0,0.4,0
2024-03-31 05:00:00,131.34,21.9,62.6,74.0,5.9,0
2024-03-31 06:00:00,111.12,18.4,71.2,58.0,4.0,0
2024-03-31 07:00:00,127.33,19.2,67.7,6.0,2.3,0
2024-03-31 08:00:00,116.06,22.8,72.0,41.0,4.1,0
2024-03-31 09:00:00,132.14,25.7,63.3,76.0,14.5,0
2024-03-31 10:00:00,96.99,15.4,65.5,69.0,7.5,0
2024-03-31 11:00:00,92.14,17.1,65.8,29.0,1.8,0
2024-03-31 12:00:00,73.24,18.4,74.9,27.0,2.8,0
2024-03-31 13:00:00,81.07,24.3,74.3,45.0,1.3,0
2024-03-31 14:00:00,78.39,22.6,64.4,7.0,0.3,0
2024-03-31 15:00:00,62.16,18.9,68.3,34.0,4.2,0
2024-03-31 16:00:00,80.97,18.4,63.5,73.0,4.1,0
2024-03-31 17:00:00,80.48,16.8,65.4,52.0,7.6,0
2024-03-31 18:00:00,55.76,22.1,64.2,59.0,4.0,0
2024-03-31 19:00:00,101.71,24.8,68.1,72.0,2.9,0
2024-03-31 20:00:00,79.57,19.9,59.2,75.0,3.8,0
2024-03-31 21:00:00,74.72,22.2,65.1,46.0,1.2,0
2024-03-31 22:00:00,72.34,19.8,70.9,12.0,0.4,0
2024-03-31 23:00:00,109.83,21.1,66.7,71.0,0.2,0
2024-04-01 00:00:00,70.96,28.5,63.1,81.0,5.3,0
2024-04-01 01:00:00,94.41,22.8,64.0,22.0,1.2,0
2024-04-01 02:00:00,82.33,29.4,59.7,23.0,2.7,0
2024-04-01 03:00:00,80.98,28.5,62.0,67.0,2.6,0
2024-04-01 04:00:00,92.9,27.9,59.4,9.0,4.2,0
2024-04-01 05:00:00,126.97,26.8,55.2,3.0,0.4,0
2024-04-01 06:00:00,141.58,29.5,65.4,21.0,1.2,0
2024-04-01 07:00:00,125.77,29.2,55.6,42.0,2.9,0
2024-04-01 08:00:00,133.44,32.8,63.8,30.0,1.3,0
2024-04-01 09:00:00,125.3,30.4,68.3,18.0,1.4,0
2024-04-01 10:00:00,74.89,25.2,60.2,68.0,6.8,0
2024-04-01 11:00:00,123.27,26.9,57.9,54.0,4.8,0
2024-04-01 12:00:00,56.0,26.1,56.5,79.0,9.3,0
2024-04-01 13:00:00,69.58,29.8,60.3,82.0,2.0,0
2024-04-01 14:00:00,60.1,33.7,57.4,70.0,0.2,0
2024-04-01 15:00:00,67.67,29.4,63.0,24.0,1.2,0
2024-04-01 16:00:00,103.09,26.7,64.3,30.0,0.2,0
2024-04-01 17:00:00,43.67,29.5,47.2,15.0,2.4,0
2024-04-01 18:00:00,76.32,25.0,56.5,35.0,0.6,0
2024-04-01 19:00:00,70.27,24.5,51.6,30.0,3.2,0
2024-04-01 20:00:00,72.79,30.4,57.7,85.0,2.5,0
2024-04-01 21:00:00,63.17,24.6,60.1,45.0,1.0,0
2024-04-01 22:00:00,77.0,25.5,58.5,88.0,2.2,0
2024-04-01 23:00:00,58.5,24.8,57.7,80.0,2.9,0
2024-04-02 00:00:00,60.99,27.6,62.2,52.0,1.5,0
2024-04-02 01:00:00,89.74,32.7,61.4,34.0,0.6,0
2024-04-02 02:00:00,125.45,30.8,64.0,37.0,0.2,0
2024-04-02 03:00:00,111.56,27.9,63.6,62.0,3.3,0
2024-04-02 04:00:00,92.08,28.8,64.5,55.0,2.0,0
