player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0356,Team_I,Forward,26,9.9,3.2,1.0,33.9,28,4,1.63
P0357,Team_A,Forward,68,0.0,0.0,10.4,5.0,34,15,0.89
P0358,Team_E,Guard,45,16.2,0.0,13.2,28.7,37,16,1.44
P0359,Team_K,Guard,66,20.3,3.1,2.9,39.2,24,6,6.85
P0360,Team_G,Center,71,22.0,5.7,9.7,5.0,31,3,0.5
P0361,Team_D,Guard,77,11.2,6.0,10.9,23.9,31,16,1.98
P0362,Team_L,Center,74,24.0,9.4,13.0,24.7,32,3,0.94
P0363,Team_K,Striker,50,8.3,0.3,8.1,48.0,25,3,3.18
P0364,Team_L,Defender,26,19.9,6.3,5.6,6.1,37,0,0.5
P0365,Team_L,Midfielder,24,6.8,3.5,7.6,31.2,29,7,8.6
P0366,Team_J,Forward,60,16.5,2.9,1.0,35.1,27,10,3.52
P0367,Team_J,Center,28,24.0,4.4,2.3,26.7,35,13,0.5
P0368,Team_G,Defender,39,21.1,0.0,4.6,42.5,23,11,1.13
P0369,Team_I,Striker,37,30.3,9.5,3.8,5.0,22,1,2.05
P0370,Team_I,Center,80,17.0,3.9,7.1,10.0,25,8,1.62
P0371,Team_K,Midfielder,66,25.7,6.4,14.6,29.4,26,5,6.35
P0372,Team_B,Striker,29,26.2,10.1,11.3,22.7,36,7,4.11
P0373,Team_B,Forward,75,20.5,2.5,5.1,34.3,21,17,0.5
P0374,Team_G,Defender,31,8.8,9.5,10.1,16.4,25,14,1.98
P0375,Team_F,Striker,19,21.4,2.0,6.4,45.5,27,7,1.49
P0376,Team_E,Midfielder,45,24.1,0.9,8.4,25.7,34,7,8.58
P0377,Team_A,Midfielder,56,14.7,0.0,9.8,29.5,37,3,4.69
P0378,Team_B,Forward,10,0.0,6.9,9.4,39.0,31,10,1.19
P0379,Team_L,Forward,80,1.1,6.5,3.2,28.7,29,3,1.45
P0380,Team_K,Center,23,6.8,0.0,15.8,20.4,24,1,5.06
P0381,Team_L,Defender,65,10.3,4.5,0.1,26.0,36,14,4.26
P0382,Team_J,Guard,50,7.3,0.1,5.7,17.8,34,14,17.19
P0383,Team_K,Forward,51,18.0,5.6,0.7,28.6,34,7,1.24
P0384,Team_A,Guard,39,8.5,0.0,3.6,20.3,33,11,6.97
P0385,Team_G,Center,44,17.4,3.7,6.3,21.8,29,16,1.18
P0386,Team_I,Forward,76,11.3,1.4,7.7,33.3,32,2,0.63
P0387,Team_E,Striker,37,6.3,1.4,3.7,8.2,23,4,1.51
P0388,Team_H,Guard,11,7.0,5.7,8.0,30.2,35,14,3.33
P0389,Team_E,Forward,21,10.9,8.0,2.6,9.4,23,15,1.77
P0390,Team_I,Striker,12,12.0,2.3,1.5,27.3,32,12,4.73
P0391,Team_K,Defender,12,18.0,2.6,2.5,34.7,27,16,7.67
P0392,Team_A,Defender,23,1.2,1.8,9.0,28.8,27,6,4.15
P0393,Team_C,Defender,31,6.6,3.7,6.9,5.0,37,5,4.93
P0394,Team_H,Striker,42,8.8,2.6,2.4,31.2,33,6,5.65
P0395,Team_A,Defender,50,1.2,3.4,6.4,24.7,33,16,0.94
P0396,Team_G,Striker,55,6.0,8.7,5.5,12.2,37,2,2.5
P0397,Team_I,Midfielder,53,13.8,0.5,5.9,31.3,22,6,8.8
P0398,Team_A,Striker,55,8.5,4.1,5.3,17.7,23,17,2.04
P0399,Team_D,Guard,42,13.4,6.4,0.0,35.0,32,9,0.62
P0400,Team_E,Midfielder,47,8.8,5.0,5.9,43.2,22,16,1.62
P0401,Team_H,Striker,71,26.1,7.2,2.9,34.8,28,6,1.3
P0402,Team_F,Guard,33,16.9,5.3,4.9,27.0,35,8,5.58
P0403,Team_G,Midfielder,29,21.2,3.5,5.3,15.3,25,11,0.5
P0404,Team_J,Midfielder,62,12.8,0.0,0.0,5.0,30,0,0.96
P0405,Team_G,Midfielder,42,7.7,4.8,0.0,25.3,32,3,5.9
P0406,Team_D,Guard,75,9.0,3.0,7.0,21.5,36,13,2.04
P0407,Team_K,Forward,74,2.7,6.3,0.0,5.0,26,12,3.55
P0408,Team_K,Midfielder,46,9.9,4.3,3.2,27.7,23,15,1.73
P0409,Team_A,Guard,51,14.6,5.1,2.2,7.3,30,10,1.67
P0410,Team_I,Guard,52,1.8,0.5,8.0,14.2,20,10,0.5
P0411,Team_H,Forward,28,9.8,1.8,7.3,40.0,34,16,1.75
P0412,Team_H,Center,65,8.6,6.4,2.6,31.0,21,16,4.7
P0413,Team_F,Forward,26,5.5,4.5,0.8,28.7,33,8,9.74
P0414,Team_I,Defender,81,6.7,2.9,3.9,19.6,36,10,1.92
P0415,Team_I,Defender,35,21.8,10.3,9.4,14.8,25,11,3.95
P0416,Team_H,Midfielder,19,11.3,1.5,4.5,24.0,27,10,1.84
P0417,Team_B,Forward,56,21.0,5.2,8.9,38.0,31,9,4.98
P0418,Team_L,Defender,43,3.8,2.6,7.2,38.0,34,14,8.93
P0419,Team_F,Center,50,24.5,10.3,11.5,12.1,28,15,1.58
P0420,Team_E,Guard,19,8.0,5.4,2.0,24.5,27,17,1.37
P0421,Team_G,Guard,56,11.0,1.2,8.7,8.8,35,1,0.57
P0422,Team_E,Center,33,12.8,2.2,8.2,17.8,35,13,5.0
P0423,Team_A,Midfielder,78,3.2,3.8,6.9,24.5,31,12,4.36
P0424,Team_J,Center,53,14.7,7.6,1.9,17.1,22,14,6.77
P0425,Team_I,Guard,33,7.8,7.6,9.6,35.3,20,13,4.09
P0426,Team_J,Forward,47,22.0,3.4,2.6,33.9,25,11,1.63
P0427,Team_C,Forward,55,19.2,6.7,13.9,36.0,22,5,0.59
P0428,Team_K,Striker,58,3.2,5.7,8.8,12.6,28,14,5.18
P0429,Team_H,Midfielder,57,15.9,5.6,7.3,32.6,29,10,4.62
P0430,Team_A,Forward,47,19.7,9.0,7.4,47.6,28,14,0.76
P0431,Team_K,Defender,45,5.9,2.2,0.0,20.6,37,17,1.42
P0432,Team_H,Midfielder,55,9.7,3.2,12.3,43.2,32,10,22.01
P0433,Team_C,Defender,53,4.1,6.7,4.5,16.4,37,17,0.75
P0434,Team_A,Defender,63,12.8,3.2,7.7,21.1,25,16,1.46
P0435,Team_H,Defender,20,17.7,7.3,0.0,5.0,25,13,6.13
P0436,Team_B,Guard,15,23.2,2.0,2.1,37.0,31,10,0.92
P0437,Team_K,Forward,62,23.4,0.0,0.0,21.2,36,11,2.14
P0438,Team_H,Defender,72,1.6,4.2,4.6,31.6,31,7,5.96
P0439,Team_A,Guard,68,9.9,5.1,11.5,24.7,33,2,6.5
P0440,Team_B,Guard,20,20.6,4.1,0.0,18.5,22,10,1.4
P0441,Team_F,Defender,29,11.9,2.1,7.7,47.4,32,7,1.11
P0442,Team_D,Striker,18,6.9,7.4,7.6,34.7,37,6,0.88
P0443,Team_F,Striker,40,8.5,5.4,9.1,22.2,32,11,3.49
P0444,Team_D,Guard,20,27.4,7.0,3.3,17.7,27,10,5.31
P0445,Team_H,Midfielder,81,17.6,6.4,0.0,24.2,24,10,0.5
P0446,Team_C,Defender,77,16.3,1.7,5.4,36.5,29,8,0.69
P0447,Team_B,Striker,77,11.2,5.9,8.4,30.6,35,15,3.97
P0448,Team_F,Striker,29,13.3,3.7,0.8,28.6,20,0,3.1
P0449,Team_J,Striker,42,3.3,2.6,9.9,32.6,24,7,2.25
P0450,Team_C,Striker,47,11.0,6.7,0.0,38.4,21,5,0.5
P0451,Team_H,Midfielder,66,3.3,5.7,6.4,29.5,21,13,1.24
P0452,Team_H,Midfielder,70,2.8,6.0,9.1,30.1,31,3,2.22
P0453,Team_D,Forward,58,20.6,7.0,3.0,14.2,25,11,6.91
P0454,Team_L,Guard,25,12.1,6.9,11.9,20.8,24,2,7.89
P0455,Team_D,Midfielder,10,12.2,4.6,8.9,26.6,21,7,0.62
P0456,Team_A,Striker,14,3.9,4.8,6.8,12.8,24,10,0.89
P0457,Team_D,Defender,53,23.7,0.0,5.0,43.3,28,7,0.91
P0458,Team_E,Center,63,34.0,4.5,13.3,24.7,28,4,0.5
P0459,Team_A,Midfielder,26,32.8,2.2,13.2,20.0,31,14,0.5
P0460,Team_H,Forward,15,0.0,9.0,11.5,38.8,27,10,4.31
P0461,Team_E,Forward,58,11.6,5.0,1.1,32.8,23,8,0.5
P0462,Team_I,Forward,24,17.3,0.0,1.8,38.3,31,11,0.5
P0463,Team_F,Forward,10,12.9,1.4,5.4,13.8,27,11,6.39
P0464,Team_L,Midfielder,48,23.6,0.0,10.1,23.7,36,14,3.37
P0465,Team_H,Forward,29,5.9,1.7,10.1,13.4,34,2,3.87
P0466,Team_J,Defender,55,10.6,0.6,8.0,23.1,31,14,0.5
P0467,Team_C,Defender,60,8.9,1.3,6.0,29.4,36,2,5.65
P0468,Team_J,Guard,28,24.0,6.9,8.6,5.1,25,15,0.5
P0469,Team_G,Forward,34,10.7,2.1,3.5,20.6,35,13,1.53
P0470,Team_D,Midfielder,45,26.4,3.9,0.4,16.1,36,10,0.76
P0471,Team_L,Center,51,17.8,2.5,16.6,38.9,20,7,3.63
P0472,Team_F,Forward,44,8.6,0.0,0.0,30.8,35,16,10.54
P0473,Team_C,Forward,41,4.1,0.0,3.1,32.6,33,12,1.88
P0474,Team_J,Midfielder,24,6.1,3.4,2.5,27.6,32,7,1.27
P0475,Team_K,Forward,31,4.3,5.9,8.0,9.9,37,1,4.82
P0476,Team_I,Striker,76,2.1,4.9,8.8,21.7,29,10,3.97
P0477,Team_A,Forward,26,23.9,4.8,0.0,19.5,20,1,5.69
P0478,Team_F,Midfielder,27,0.0,4.2,5.2,27.5,31,2,0.95
P0479,Team_E,Midfielder,72,11.4,2.0,11.6,23.1,33,14,7.88
P0480,Team_C,Striker,11,26.4,6.2,7.1,23.4,32,7,1.62
P0481,Team_L,Forward,53,2.3,2.7,2.9,22.2,23,2,1.74
P0482,Team_C,Center,71,0.6,1.4,2.0,12.9,33,1,2.25
P0483,Team_B,Guard,19,17.9,4.9,9.8,11.7,22,1,1.8
P0484,Team_D,Forward,28,10.5,5.0,6.0,11.8,24,0,2.86
P0485,Team_A,Guard,52,21.1,5.3,0.3,26.9,20,4,1.42
P0486,Team_B,Forward,63,0.6,4.2,4.7,13.4,24,7,3.09
P0487,Team_C,Striker,27,18.7,3.3,4.5,26.2,35,6,1.99
P0488,Team_L,Midfielder,38,11.4,2.8,10.9,35.3,21,16,0.5
P0489,Team_H,Forward,37,15.8,2.6,0.0,23.8,20,4,0.87
P0490,Team_L,Guard,81,13.4,6.9,4.0,27.8,30,9,3.8
P0491,Team_F,Midfielder,42,2.6,6.7,7.2,21.7,36,4,1.12
P0492,Team_D,Forward,68,9.0,6.3,13.0,26.7,20,3,1.86
P0493,Team_C,Midfielder,57,6.1,2.7,20.0,31.7,25,0,3.18
P0494,Team_L,Guard,57,0.0,2.9,5.4,28.3,27,1,0.5
P0495,Team_K,Striker,69,7.0,5.8,6.2,28.8,23,11,6.82
P0496,Team_C,Midfielder,56,3.0,5.1,5.9,30.3,20,0,9.49
P0497,Team_D,Forward,67,0.9,9.3,6.6,19.7,30,3,0.64
P0498,Team_C,Midfielder,40,13.2,0.0,0.0,11.5,34,1,0.5
P0499,Team_L,Striker,80,4.8,5.4,3.2,9.8,36,16,0.64
P0500,Team_C,Center,43,7.8,4.4,8.4,31.6,25,1,1.92
P0501,Team_G,Center,37,8.5,6.4,7.6,36.6,29,8,6.06
P0502,Team_D,Midfielder,51,12.1,4.5,4.3,19.7,28,15,2.22
P0503,Team_F,Striker,11,11.6,0.0,2.7,31.3,21,5,6.72
P0504,Team_E,Striker,61,10.9,7.1,3.3,5.6,28,15,3.2
P0505,Team_D,Midfielder,21,7.0,8.5,4.5,23.1,24,9,8.01
P0506,Team_K,Striker,44,17.9,3.0,8.0,25.9,31,0,0.5
P0507,Team_A,Center,37,13.5,1.7,7.9,5.0,22,17,10.85
P0508,Team_L,Striker,12,6.4,5.0,8.2,27.5,23,12,7.05
P0509,Team_D,Midfielder,27,25.8,4.8,7.9,33.5,26,6,1.33
P0510,Team_A,Midfielder,40,18.6,6.2,0.0,33.7,35,17,2.92
P0511,Team_H,Center,62,1.2,6.1,2.7,23.5,24,2,2.66
P0512,Team_E,Midfielder,66,19.9,5.1,7.4,32.9,36,5,0.99
P0513,Team_G,Midfielder,74,0.0,0.0,10.0,20.2,34,16,2.28
P0514,Team_B,Striker,29,15.0,0.7,6.7,19.2,28,4,5.48
