player_id,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,minutes_per_game,age,experience_years,salary_millions
P0354,Team_K,Midfielder,35,0.0,5.8,5.5,27.4,27,0,0.5
P0355,Team_H,Center,37,38.6,3.9,11.0,5.0,35,1,3.63
P0356,Team_B,Forward,61,13.1,5.4,6.2,31.3,25,13,1.35
P0357,Team_F,Center,77,24.3,4.1,8.8,23.2,22,8,0.75
P0358,Team_K,Midfielder,37,10.0,3.8,10.0,34.2,34,15,3.72
P0359,Team_H,Defender,65,15.3,3.8,1.0,29.3,27,14,0.5
P0360,Team_H,Center,64,11.0,0.0,0.0,11.2,20,9,0.65
P0361,Team_C,Guard,45,14.7,10.6,4.5,17.0,30,16,6.04
P0362,Team_I,Defender,18,24.4,4.2,3.5,27.6,29,13,2.52
P0363,Team_B,Center,61,21.3,1.8,0.0,41.1,33,5,7.79
P0364,Team_J,Striker,51,17.0,6.5,9.1,7.7,31,8,1.64
P0365,Team_H,Forward,69,19.8,3.2,7.5,13.6,24,7,5.71
P0366,Team_A,Defender,18,25.9,1.2,9.2,27.8,36,16,0.73
P0367,Team_H,Center,77,22.0,3.8,7.8,14.3,28,10,1.42
P0368,Team_E,Guard,47,17.7,6.8,2.8,22.4,21,17,0.5
P0369,Team_G,Defender,57,25.9,6.4,3.0,33.4,36,8,1.74
P0370,Team_I,Striker,46,14.8,0.7,4.8,25.4,20,8,8.4
P0371,Team_F,Midfielder,34,0.0,3.1,1.7,23.2,22,6,4.67
P0372,Team_A,Striker,57,14.0,0.0,0.3,9.9,27,17,2.03
P0373,Team_K,Guard,18,9.5,4.1,9.6,23.6,31,1,5.42
P0374,Team_K,Forward,71,18.4,4.3,3.2,31.5,32,12,0.5
P0375,Team_L,Center,19,6.0,2.9,1.7,23.2,35,4,4.54
P0376,Team_D,Striker,41,8.6,0.0,4.2,6.8,22,1,2.76
P0377,Team_K,Striker,65,19.6,5.8,2.5,17.5,26,4,0.79
P0378,Team_B,Center,48,9.1,5.5,4.0,33.4,31,3,5.13
P0379,Team_I,Defender,67,32.7,8.5,6.4,14.3,31,15,0.5
P0380,Team_H,Defender,70,25.5,8.3,5.2,5.0,20,15,2.99
P0381,Team_F,Forward,22,6.7,5.6,9.2,25.1,20,1,0.5
P0382,Team_I,Striker,45,9.6,4.4,6.8,23.8,25,7,0.5
P0383,Team_C,Defender,42,14.0,4.6,3.4,20.4,34,14,11.63
P0384,Team_H,Forward,54,21.6,4.0,0.0,29.3,37,3,0.82
P0385,Team_H,Forward,38,10.3,2.8,10.0,23.0,31,8,10.8
P0386,Team_B,Striker,50,18.0,0.8,2.2,18.2,36,17,0.5
P0387,Team_J,Striker,44,15.3,1.3,4.2,28.3,36,7,2.29
P0388,Team_A,Center,56,16.7,2.4,10.4,16.6,22,15,2.76
P0389,Team_A,Defender,29,7.0,6.5,11.5,28.5,22,16,6.85
P0390,Team_A,Defender,61,18.7,7.2,8.0,26.8,30,6,0.92
P0391,Team_G,Striker,10,25.1,4.8,7.7,28.0,22,10,4.46
P0392,Team_B,Defender,64,14.0,2.7,4.2,13.1,29,2,3.49
P0393,Team_J,Forward,18,6.5,0.5,11.7,28.4,31,3,2.48
P0394,Team_J,Forward,30,9.8,4.6,9.1,30.7,33,2,3.75
P0395,Team_F,Forward,63,18.0,1.4,6.6,16.0,30,16,1.69
P0396,Team_C,Center,36,2.1,7.7,2.4,13.1,33,5,4.85
P0397,Team_B,Midfielder,32,0.0,7.2,8.1,28.8,23,16,5.44
P0398,Team_D,Defender,31,4.7,5.1,3.3,23.5,26,2,0.63
P0399,Team_H,Striker,28,23.8,2.1,5.9,33.4,23,14,1.37
P0400,Team_C,Forward,77,12.3,3.9,5.4,19.8,28,12,0.85
P0401,Team_E,Center,26,7.9,6.8,4.2,35.3,20,14,4.7
P0402,Team_E,Forward,25,25.2,5.3,7.3,7.8,23,16,1.32
P0403,Team_B,Guard,51,7.1,6.7,7.3,19.7,29,13,0.5
P0404,Team_J,Defender,77,15.0,0.5,5.7,8.2,31,10,2.2
P0405,Team_G,Forward,80,0.0,2.6,2.4,12.4,28,17,1.62
P0406,Team_C,Midfielder,19,21.2,2.0,10.2,20.5,28,13,0.5
P0407,Team_A,Defender,49,10.2,0.0,7.2,22.9,22,12,0.5
P0408,Team_A,Forward,34,8.7,3.0,7.1,31.9,34,0,3.39
P0409,Team_L,Guard,20,4.2,2.2,13.4,15.2,23,17,0.5
P0410,Team_G,Center,31,18.8,5.6,6.5,5.0,21,14,1.8
P0411,Team_A,Defender,63,8.4,0.7,8.3,26.2,24,10,5.96
P0412,Team_J,Midfielder,21,12.0,0.0,3.3,29.3,29,2,1.37
P0413,Team_J,Striker,17,14.5,1.1,4.0,42.1,29,7,2.42
P0414,Team_H,Striker,26,8.9,0.0,4.1,44.0,36,11,0.79
P0415,Team_H,Guard,14,9.2,0.0,0.0,26.9,26,16,0.82
P0416,Team_G,Midfielder,81,5.0,3.0,0.0,30.9,30,17,4.2
P0417,Team_G,Center,44,16.3,7.7,6.8,36.5,26,17,1.02
P0418,Team_L,Center,58,15.6,0.0,12.5,41.5,37,16,2.6
P0419,Team_K,Guard,65,19.5,0.4,11.7,27.9,30,8,2.21
P0420,Team_F,Striker,39,0.0,3.3,6.1,35.0,24,14,2.43
P0421,Team_J,Guard,56,21.4,3.5,9.1,10.8,21,11,1.58
P0422,Team_K,Center,80,15.9,8.4,8.2,37.6,28,7,3.84
P0423,Team_D,Center,56,9.8,5.1,9.4,5.3,23,1,3.76
P0424,Team_L,Defender,70,22.4,0.0,5.6,28.1,26,15,2.7
P0425,Team_G,Guard,74,20.0,7.4,5.4,33.3,29,0,3.49
P0426,Team_J,Defender,13,20.4,0.0,4.9,31.9,36,16,3.41
P0427,Team_A,Guard,35,24.0,3.7,0.0,9.1,37,2,0.5
P0428,Team_J,Midfielder,80,0.0,9.7,5.7,24.2,22,6,1.62
P0429,Team_G,Guard,57,4.5,4.0,10.2,21.8,32,15,6.18
P0430,Team_A,Forward,57,15.4,4.6,2.5,21.8,37,0,2.0
P0431,Team_G,Forward,18,6.4,2.3,5.4,14.2,21,2,2.27
P0432,Team_B,Center,67,0.0,0.8,8.7,32.4,37,10,7.29
P0433,Team_F,Guard,40,12.5,12.2,3.8,15.5,26,14,0.5
P0434,Team_B,Striker,36,8.3,0.0,10.7,19.6,35,13,4.78
P0435,Team_B,Striker,60,22.8,6.9,8.6,32.0,35,9,2.52
P0436,Team_D,Center,19,12.5,7.1,8.1,9.5,31,11,12.46
P0437,Team_H,Forward,41,8.0,7.3,8.0,22.6,33,13,0.5
P0438,Team_D,Center,46,3.7,1.1,5.2,19.6,21,5,0.86
P0439,Team_C,Midfielder,49,18.7,5.3,4.6,24.0,33,1,2.77
P0440,Team_H,Forward,76,18.9,2.7,1.5,29.5,25,13,4.99
P0441,Team_E,Center,16,13.7,4.3,7.8,30.3,33,9,0.5
P0442,Team_F,Center,23,12.9,2.1,4.4,39.6,33,15,2.26
P0443,Team_D,Center,73,13.2,5.0,0.0,33.7,30,9,0.5
P0444,Team_A,Forward,66,19.8,6.2,3.5,25.5,33,4,11.49
P0445,Team_D,Center,37,9.0,0.0,11.5,30.6,24,7,9.0
P0446,Team_C,Defender,66,11.3,4.3,7.6,13.7,23,17,3.56
P0447,Team_K,Guard,27,18.0,0.0,0.0,37.7,29,3,1.6
P0448,Team_B,Guard,80,0.0,0.0,0.0,42.0,29,14,0.7
P0449,Team_L,Guard,70,2.7,7.6,0.8,8.1,37,13,6.65
P0450,Team_E,Center,29,12.7,6.3,3.1,24.6,24,12,0.5
P0451,Team_J,Center,26,13.9,7.7,5.6,5.6,33,15,2.52
P0452,Team_L,Center,32,21.1,1.1,7.1,43.1,21,3,3.61
P0453,Team_F,Striker,57,11.3,9.4,7.7,38.3,23,17,3.8
P0454,Team_B,Center,63,14.9,3.2,5.9,34.0,36,15,6.74
P0455,Team_F,Guard,59,12.5,5.0,5.5,11.3,31,17,0.5
P0456,Team_E,Center,70,17.5,4.8,5.1,41.1,35,9,0.79
P0457,Team_D,Striker,10,6.9,6.3,9.4,28.4,20,15,3.6
P0458,Team_B,Guard,43,8.3,8.8,0.7,28.1,32,17,3.27
P0459,Team_A,Midfielder,23,20.8,0.0,3.5,23.2,34,4,5.42
P0460,Team_L,Guard,40,20.3,7.7,0.0,21.7,20,13,0.5
P0461,Team_H,Striker,68,3.7,1.2,1.1,25.2,26,6,3.44
P0462,Team_L,Guard,79,10.2,3.2,7.3,37.8,32,6,3.45
P0463,Team_A,Forward,46,8.8,0.0,7.9,34.8,24,10,9.09
P0464,Team_I,Center,55,19.3,3.5,12.0,26.7,25,14,2.33
P0465,Team_K,Striker,74,6.9,3.3,1.1,39.4,28,11,4.75
P0466,Team_C,Forward,63,9.9,10.0,13.3,22.7,22,10,0.5
P0467,Team_A,Center,76,17.1,0.0,4.2,19.8,21,10,3.58
P0468,Team_C,Defender,71,6.6,0.0,8.7,25.6,23,8,6.92
P0469,Team_E,Guard,50,6.5,3.8,9.3,10.6,24,13,2.36
P0470,Team_C,Midfielder,13,17.8,3.0,5.4,34.5,25,7,1.73
P0471,Team_J,Forward,15,10.0,2.4,8.0,7.1,29,8,1.07
P0472,Team_E,Center,51,9.7,3.3,4.0,5.1,32,10,9.28
P0473,Team_B,Defender,70,21.3,0.0,1.5,10.3,35,6,0.98
P0474,Team_E,Forward,75,9.6,2.8,2.1,15.6,25,7,9.1
P0475,Team_L,Guard,50,0.1,5.0,2.2,9.9,22,6,0.5
P0476,Team_C,Center,57,6.1,4.7,9.4,37.2,36,1,2.26
P0477,Team_E,Striker,33,9.7,7.8,0.7,29.3,26,7,2.47
P0478,Team_E,Midfielder,78,7.5,10.7,8.8,20.6,33,8,0.85
P0479,Team_F,Defender,76,8.1,9.0,5.0,24.0,23,16,1.5
P0480,Team_H,Forward,44,17.8,3.4,5.9,48.0,32,6,3.4
P0481,Team_A,Center,47,9.0,2.7,10.4,36.1,25,12,1.6
P0482,Team_F,Striker,51,2.7,5.8,11.3,7.0,32,8,5.36
P0483,Team_G,Midfielder,37,5.4,2.2,3.1,25.7,22,1,1.38
P0484,Team_G,Defender,38,3.1,1.7,3.3,27.9,23,14,3.32
P0485,Team_I,Striker,61,12.1,4.7,2.2,13.1,25,5,1.66
P0486,Team_B,Defender,38,18.2,8.0,8.1,26.6,35,11,2.27
P0487,Team_A,Center,66,5.2,7.0,4.8,27.3,24,9,2.24
P0488,Team_F,Guard,36,19.4,2.8,13.0,21.0,35,5,4.8
P0489,Team_G,Guard,24,24.9,0.1,9.2,27.4,31,1,2.84
P0490,Team_E,Defender,13,5.3,2.2,6.0,42.4,31,0,0.87
P0491,Team_I,Center,60,20.4,3.0,5.4,38.1,25,12,0.5
P0492,Team_E,Forward,14,3.9,10.4,8.1,25.3,21,8,1.62
P0493,Team_B,Defender,22,17.8,3.4,5.2,13.9,22,11,1.82
P0494,Team_D,Striker,47,3.9,4.8,5.5,27.3,35,4,7.24
P0495,Team_K,Defender,35,30.4,4.3,4.2,24.7,36,10,0.5
P0496,Team_C,Defender,36,15.8,10.1,3.6,25.7,22,10,1.3
P0497,Team_D,Defender,46,14.2,3.1,12.5,33.6,34,2,4.25
P0498,Team_H,Striker,22,4.0,6.4,1.0,20.9,20,0,8.61
P0499,Team_D,Center,61,7.7,1.4,3.8,25.3,24,1,1.63
P0500,Team_E,Guard,35,5.5,1.1,7.1,12.8,32,9,1.08
P0501,Team_F,Midfielder,28,12.6,4.7,2.8,20.9,22,7,4.53
P0502,Team_D,Forward,40,0.0,0.3,6.9,14.4,29,5,3.9
P0503,Team_G,Defender,73,3.9,7.2,0.0,27.4,29,7,4.72
P0504,Team_G,Midfielder,51,21.4,3.2,5.4,25.2,34,13,2.2
P0505,Team_J,Center,75,8.0,9.7,5.8,23.7,33,5,0.83
P0506,Team_K,Guard,24,14.4,5.1,6.1,17.8,25,13,3.77
P0507,Team_E,Center,70,13.0,4.7,0.8,24.7,20,8,1.4
P0508,Team_B,Guard,51,7.8,4.7,7.0,15.9,23,11,4.84
P0509,Team_K,Midfielder,61,8.9,2.4,6.6,16.2,29,0,2.65
P0510,Team_G,Defender,59,11.5,6.8,10.1,11.2,37,12,0.61
P0511,Team_J,Defender,66,15.5,4.6,9.2,29.3,34,8,11.95
P0512,Team_G,Midfielder,46,11.8,6.3,2.5,28.8,24,17,0.5
P0513,Team_C,Midfielder,76,20.7,4.9,3.6,14.2,29,14,1.47
P0514,Team_J,Defender,80,29.0,5.3,7.9,33.3,25,7,0.5
P0515,Team_G,Guard,18,18.4,2.1,3.8,30.1,32,1,2.66
P0516,Team_E,Center,41,6.2,1.7,4.2,20.4,31,2,0.5
P0517,Team_K,Midfielder,68,7.4,0.7,9.3,27.8,34,8,3.83
P0518,Team_K,Center,57,14.6,4.5,4.6,37.1,21,17,1.26
P0519,Team_B,Defender,80,6.7,2.2,3.0,30.3,29,8,1.54
P0520,Team_B,Defender,45,15.3,3.3,6.6,16.7,20,10,10.5
P0521,Team_F,Center,59,23.3,4.9,2.4,30.6,20,8,2.91
P0522,Team_A,Guard,53,21.9,0.0,2.1,19.5,28,15,3.94
P0523,Team_H,Striker,36,13.4,4.8,6.9,13.3,25,2,4.24
P0524,Team_A,Forward,18,8.4,0.0,4.2,13.1,32,3,1.88
P0525,Team_E,Forward,63,7.6,0.7,9.7,19.5,20,16,0.5
P0526,Team_I,Striker,31,25.7,2.9,1.8,22.8,22,13,1.78
P0527,Team_K,Guard,49,27.0,0.3,6.5,14.8,35,8,1.23
P0528,Team_L,Defender,81,21.1,0.6,1.0,35.2,24,13,0.5
P0529,Team_I,Forward,10,13.2,6.2,3.2,35.3,28,15,4.05
P0530,Team_B,Midfielder,72,11.7,4.6,7.5,35.3,33,17,0.94
P0531,Team_G,Midfielder,78,18.8,1.5,14.3,10.1,23,16,4.43
P0532,Team_I,Guard,28,5.0,0.4,3.8,34.3,26,9,3.38
P0533,Team_A,Midfielder,32,14.0,3.4,13.7,31.7,29,1,1.16
P0534,Team_K,Striker,30,20.9,5.1,5.4,23.9,26,7,3.56
P0535,Team_A,Striker,27,10.6,0.0,7.2,26.2,35,5,6.32
